Total[MWh],Forecasted residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
59559.25,0.0,2015-04-21 16:00:00,Tue,2.0,2015,04,16,Tuesday-Thursday
59026.0,0.0,2015-04-21 17:00:00,Tue,2.0,2015,04,17,Tuesday-Thursday
58858.5,0.0,2015-04-21 18:00:00,Tue,2.0,2015,04,18,Tuesday-Thursday
58988.75,0.0,2015-04-21 19:00:00,Tue,2.0,2015,04,19,Tuesday-Thursday
57908.0,0.0,2015-04-21 20:00:00,Tue,2.0,2015,04,20,Tuesday-Thursday
55922.75,0.0,2015-04-21 21:00:00,Tue,2.0,2015,04,21,Tuesday-Thursday
52229.0,0.0,2015-04-21 22:00:00,Tue,2.0,2015,04,22,Tuesday-Thursday
47457.25,0.0,2015-04-21 23:00:00,Tue,2.0,2015,04,23,Tuesday-Thursday
44146.75,0.0,2015-04-22 00:00:00,Wed,3.0,2015,04,00,Tuesday-Thursday
42343.25,0.0,2015-04-22 01:00:00,Wed,3.0,2015,04,01,Tuesday-Thursday
41560.75,0.0,2015-04-22 02:00:00,Wed,3.0,2015,04,02,Tuesday-Thursday
41995.75,0.0,2015-04-22 03:00:00,Wed,3.0,2015,04,03,Tuesday-Thursday
43597.25,0.0,2015-04-22 04:00:00,Wed,3.0,2015,04,04,Tuesday-Thursday
47441.5,0.0,2015-04-22 05:00:00,Wed,3.0,2015,04,05,Tuesday-Thursday
54481.75,0.0,2015-04-22 06:00:00,Wed,3.0,2015,04,06,Tuesday-Thursday
59809.75,0.0,2015-04-22 07:00:00,Wed,3.0,2015,04,07,Tuesday-Thursday
62122.25,0.0,2015-04-22 08:00:00,Wed,3.0,2015,04,08,Tuesday-Thursday
63032.5,0.0,2015-04-22 09:00:00,Wed,3.0,2015,04,09,Tuesday-Thursday
64193.25,0.0,2015-04-22 10:00:00,Wed,3.0,2015,04,10,Tuesday-Thursday
65472.25,0.0,2015-04-22 11:00:00,Wed,3.0,2015,04,11,Tuesday-Thursday
64866.75,0.0,2015-04-22 12:00:00,Wed,3.0,2015,04,12,Tuesday-Thursday
64168.5,0.0,2015-04-22 13:00:00,Wed,3.0,2015,04,13,Tuesday-Thursday
62770.75,0.0,2015-04-22 14:00:00,Wed,3.0,2015,04,14,Tuesday-Thursday
61396.75,0.0,2015-04-22 15:00:00,Wed,3.0,2015,04,15,Tuesday-Thursday
59743.0,0.0,2015-04-22 16:00:00,Wed,3.0,2015,04,16,Tuesday-Thursday
59315.0,0.0,2015-04-22 17:00:00,Wed,3.0,2015,04,17,Tuesday-Thursday
59269.0,0.0,2015-04-22 18:00:00,Wed,3.0,2015,04,18,Tuesday-Thursday
59294.75,0.0,2015-04-22 19:00:00,Wed,3.0,2015,04,19,Tuesday-Thursday
58050.5,0.0,2015-04-22 20:00:00,Wed,3.0,2015,04,20,Tuesday-Thursday
56416.5,0.0,2015-04-22 21:00:00,Wed,3.0,2015,04,21,Tuesday-Thursday
52681.25,0.0,2015-04-22 22:00:00,Wed,3.0,2015,04,22,Tuesday-Thursday
47747.5,0.0,2015-04-22 23:00:00,Wed,3.0,2015,04,23,Tuesday-Thursday
45374.0,0.0,2015-04-23 00:00:00,Thu,4.0,2015,04,00,Tuesday-Thursday
43540.25,0.0,2015-04-23 01:00:00,Thu,4.0,2015,04,01,Tuesday-Thursday
42652.75,0.0,2015-04-23 02:00:00,Thu,4.0,2015,04,02,Tuesday-Thursday
42997.75,0.0,2015-04-23 03:00:00,Thu,4.0,2015,04,03,Tuesday-Thursday
44380.75,0.0,2015-04-23 04:00:00,Thu,4.0,2015,04,04,Tuesday-Thursday
47746.25,0.0,2015-04-23 05:00:00,Thu,4.0,2015,04,05,Tuesday-Thursday
54903.25,0.0,2015-04-23 06:00:00,Thu,4.0,2015,04,06,Tuesday-Thursday
60432.5,0.0,2015-04-23 07:00:00,Thu,4.0,2015,04,07,Tuesday-Thursday
62860.5,0.0,2015-04-23 08:00:00,Thu,4.0,2015,04,08,Tuesday-Thursday
63682.5,0.0,2015-04-23 09:00:00,Thu,4.0,2015,04,09,Tuesday-Thursday
65187.75,0.0,2015-04-23 10:00:00,Thu,4.0,2015,04,10,Tuesday-Thursday
66349.75,0.0,2015-04-23 11:00:00,Thu,4.0,2015,04,11,Tuesday-Thursday
65850.25,0.0,2015-04-23 12:00:00,Thu,4.0,2015,04,12,Tuesday-Thursday
65175.5,0.0,2015-04-23 13:00:00,Thu,4.0,2015,04,13,Tuesday-Thursday
63758.75,0.0,2015-04-23 14:00:00,Thu,4.0,2015,04,14,Tuesday-Thursday
62515.75,0.0,2015-04-23 15:00:00,Thu,4.0,2015,04,15,Tuesday-Thursday
60855.75,0.0,2015-04-23 16:00:00,Thu,4.0,2015,04,16,Tuesday-Thursday
60310.25,0.0,2015-04-23 17:00:00,Thu,4.0,2015,04,17,Tuesday-Thursday
60318.25,0.0,2015-04-23 18:00:00,Thu,4.0,2015,04,18,Tuesday-Thursday
60486.0,0.0,2015-04-23 19:00:00,Thu,4.0,2015,04,19,Tuesday-Thursday
59090.0,0.0,2015-04-23 20:00:00,Thu,4.0,2015,04,20,Tuesday-Thursday
56918.0,0.0,2015-04-23 21:00:00,Thu,4.0,2015,04,21,Tuesday-Thursday
53337.0,0.0,2015-04-23 22:00:00,Thu,4.0,2015,04,22,Tuesday-Thursday
48620.25,0.0,2015-04-23 23:00:00,Thu,4.0,2015,04,23,Tuesday-Thursday
44829.25,0.0,2015-04-24 00:00:00,Fri,5.0,2015,04,00,Friday
42788.0,0.0,2015-04-24 01:00:00,Fri,5.0,2015,04,01,Friday
41782.0,0.0,2015-04-24 02:00:00,Fri,5.0,2015,04,02,Friday
42145.25,0.0,2015-04-24 03:00:00,Fri,5.0,2015,04,03,Friday
43600.0,0.0,2015-04-24 04:00:00,Fri,5.0,2015,04,04,Friday
47245.5,0.0,2015-04-24 05:00:00,Fri,5.0,2015,04,05,Friday
54751.25,0.0,2015-04-24 06:00:00,Fri,5.0,2015,04,06,Friday
60641.5,0.0,2015-04-24 07:00:00,Fri,5.0,2015,04,07,Friday
63631.75,0.0,2015-04-24 08:00:00,Fri,5.0,2015,04,08,Friday
64214.0,0.0,2015-04-24 09:00:00,Fri,5.0,2015,04,09,Friday
65248.0,0.0,2015-04-24 10:00:00,Fri,5.0,2015,04,10,Friday
66042.75,0.0,2015-04-24 11:00:00,Fri,5.0,2015,04,11,Friday
65342.25,0.0,2015-04-24 12:00:00,Fri,5.0,2015,04,12,Friday
64054.5,0.0,2015-04-24 13:00:00,Fri,5.0,2015,04,13,Friday
62356.25,0.0,2015-04-24 14:00:00,Fri,5.0,2015,04,14,Friday
60974.25,0.0,2015-04-24 15:00:00,Fri,5.0,2015,04,15,Friday
59425.75,0.0,2015-04-24 16:00:00,Fri,5.0,2015,04,16,Friday
58922.75,0.0,2015-04-24 17:00:00,Fri,5.0,2015,04,17,Friday
58274.0,0.0,2015-04-24 18:00:00,Fri,5.0,2015,04,18,Friday
58178.5,0.0,2015-04-24 19:00:00,Fri,5.0,2015,04,19,Friday
56899.0,0.0,2015-04-24 20:00:00,Fri,5.0,2015,04,20,Friday
54810.25,0.0,2015-04-24 21:00:00,Fri,5.0,2015,04,21,Friday
51529.5,0.0,2015-04-24 22:00:00,Fri,5.0,2015,04,22,Friday
47387.75,0.0,2015-04-24 23:00:00,Fri,5.0,2015,04,23,Friday
43196.25,0.0,2015-04-25 00:00:00,Sat,6.0,2015,04,00,Saturday
41169.25,0.0,2015-04-25 01:00:00,Sat,6.0,2015,04,01,Saturday
39995.5,0.0,2015-04-25 02:00:00,Sat,6.0,2015,04,02,Saturday
39964.75,0.0,2015-04-25 03:00:00,Sat,6.0,2015,04,03,Saturday
40371.25,0.0,2015-04-25 04:00:00,Sat,6.0,2015,04,04,Saturday
41046.5,0.0,2015-04-25 05:00:00,Sat,6.0,2015,04,05,Saturday
42493.25,0.0,2015-04-25 06:00:00,Sat,6.0,2015,04,06,Saturday
45406.75,0.0,2015-04-25 07:00:00,Sat,6.0,2015,04,07,Saturday
49408.25,0.0,2015-04-25 08:00:00,Sat,6.0,2015,04,08,Saturday
52467.5,0.0,2015-04-25 09:00:00,Sat,6.0,2015,04,09,Saturday
54458.5,0.0,2015-04-25 10:00:00,Sat,6.0,2015,04,10,Saturday
55668.75,0.0,2015-04-25 11:00:00,Sat,6.0,2015,04,11,Saturday
54568.75,0.0,2015-04-25 12:00:00,Sat,6.0,2015,04,12,Saturday
52656.75,0.0,2015-04-25 13:00:00,Sat,6.0,2015,04,13,Saturday
50988.0,0.0,2015-04-25 14:00:00,Sat,6.0,2015,04,14,Saturday
49849.75,0.0,2015-04-25 15:00:00,Sat,6.0,2015,04,15,Saturday
49087.5,0.0,2015-04-25 16:00:00,Sat,6.0,2015,04,16,Saturday
47655.25,0.0,2015-04-25 17:00:00,Sat,6.0,2015,04,17,Saturday
50393.75,0.0,2015-04-25 18:00:00,Sat,6.0,2015,04,18,Saturday
50127.75,0.0,2015-04-25 19:00:00,Sat,6.0,2015,04,19,Saturday
49748.0,0.0,2015-04-25 20:00:00,Sat,6.0,2015,04,20,Saturday
48604.5,0.0,2015-04-25 21:00:00,Sat,6.0,2015,04,21,Saturday
46293.25,0.0,2015-04-25 22:00:00,Sat,6.0,2015,04,22,Saturday
42760.5,0.0,2015-04-25 23:00:00,Sat,6.0,2015,04,23,Saturday
40912.0,0.0,2015-04-26 00:00:00,Sun,0.0,2015,04,00,Sunday
38945.0,0.0,2015-04-26 01:00:00,Sun,0.0,2015,04,01,Sunday
37817.0,0.0,2015-04-26 02:00:00,Sun,0.0,2015,04,02,Sunday
37616.0,0.0,2015-04-26 03:00:00,Sun,0.0,2015,04,03,Sunday
38073.25,0.0,2015-04-26 04:00:00,Sun,0.0,2015,04,04,Sunday
38297.25,0.0,2015-04-26 05:00:00,Sun,0.0,2015,04,05,Sunday
38084.0,0.0,2015-04-26 06:00:00,Sun,0.0,2015,04,06,Sunday
40030.5,0.0,2015-04-26 07:00:00,Sun,0.0,2015,04,07,Sunday
43548.0,0.0,2015-04-26 08:00:00,Sun,0.0,2015,04,08,Sunday
46805.0,0.0,2015-04-26 09:00:00,Sun,0.0,2015,04,09,Sunday
49405.25,0.0,2015-04-26 10:00:00,Sun,0.0,2015,04,10,Sunday
51847.5,0.0,2015-04-26 11:00:00,Sun,0.0,2015,04,11,Sunday
51778.75,0.0,2015-04-26 12:00:00,Sun,0.0,2015,04,12,Sunday
50132.0,0.0,2015-04-26 13:00:00,Sun,0.0,2015,04,13,Sunday
48565.75,0.0,2015-04-26 14:00:00,Sun,0.0,2015,04,14,Sunday
46531.5,0.0,2015-04-26 15:00:00,Sun,0.0,2015,04,15,Sunday
45463.5,0.0,2015-04-26 16:00:00,Sun,0.0,2015,04,16,Sunday
46537.25,0.0,2015-04-26 17:00:00,Sun,0.0,2015,04,17,Sunday
48284.5,0.0,2015-04-26 18:00:00,Sun,0.0,2015,04,18,Sunday
48923.75,0.0,2015-04-26 19:00:00,Sun,0.0,2015,04,19,Sunday
48772.0,0.0,2015-04-26 20:00:00,Sun,0.0,2015,04,20,Sunday
48648.75,0.0,2015-04-26 21:00:00,Sun,0.0,2015,04,21,Sunday
47616.25,0.0,2015-04-26 22:00:00,Sun,0.0,2015,04,22,Sunday
44283.5,0.0,2015-04-26 23:00:00,Sun,0.0,2015,04,23,Sunday
40067.5,0.0,2015-04-27 00:00:00,Mon,1.0,2015,04,00,Monday
38649.0,0.0,2015-04-27 01:00:00,Mon,1.0,2015,04,01,Monday
38048.25,0.0,2015-04-27 02:00:00,Mon,1.0,2015,04,02,Monday
38561.25,0.0,2015-04-27 03:00:00,Mon,1.0,2015,04,03,Monday
40401.0,0.0,2015-04-27 04:00:00,Mon,1.0,2015,04,04,Monday
44665.25,0.0,2015-04-27 05:00:00,Mon,1.0,2015,04,05,Monday
52964.5,0.0,2015-04-27 06:00:00,Mon,1.0,2015,04,06,Monday
58945.0,0.0,2015-04-27 07:00:00,Mon,1.0,2015,04,07,Monday
61872.5,0.0,2015-04-27 08:00:00,Mon,1.0,2015,04,08,Monday
62972.5,0.0,2015-04-27 09:00:00,Mon,1.0,2015,04,09,Monday
64516.0,0.0,2015-04-27 10:00:00,Mon,1.0,2015,04,10,Monday
65982.5,0.0,2015-04-27 11:00:00,Mon,1.0,2015,04,11,Monday
65422.75,0.0,2015-04-27 12:00:00,Mon,1.0,2015,04,12,Monday
64839.0,0.0,2015-04-27 13:00:00,Mon,1.0,2015,04,13,Monday
63723.25,0.0,2015-04-27 14:00:00,Mon,1.0,2015,04,14,Monday
62586.5,0.0,2015-04-27 15:00:00,Mon,1.0,2015,04,15,Monday
60645.75,0.0,2015-04-27 16:00:00,Mon,1.0,2015,04,16,Monday
59796.5,0.0,2015-04-27 17:00:00,Mon,1.0,2015,04,17,Monday
59733.5,0.0,2015-04-27 18:00:00,Mon,1.0,2015,04,18,Monday
59645.75,0.0,2015-04-27 19:00:00,Mon,1.0,2015,04,19,Monday
58153.75,0.0,2015-04-27 20:00:00,Mon,1.0,2015,04,20,Monday
56540.75,0.0,2015-04-27 21:00:00,Mon,1.0,2015,04,21,Monday
52702.75,0.0,2015-04-27 22:00:00,Mon,1.0,2015,04,22,Monday
47558.0,0.0,2015-04-27 23:00:00,Mon,1.0,2015,04,23,Monday
44274.0,0.0,2015-04-28 00:00:00,Tue,2.0,2015,04,00,Tuesday-Thursday
42393.0,0.0,2015-04-28 01:00:00,Tue,2.0,2015,04,01,Tuesday-Thursday
41491.5,0.0,2015-04-28 02:00:00,Tue,2.0,2015,04,02,Tuesday-Thursday
42020.5,0.0,2015-04-28 03:00:00,Tue,2.0,2015,04,03,Tuesday-Thursday
43413.5,0.0,2015-04-28 04:00:00,Tue,2.0,2015,04,04,Tuesday-Thursday
47389.75,0.0,2015-04-28 05:00:00,Tue,2.0,2015,04,05,Tuesday-Thursday
55103.75,0.0,2015-04-28 06:00:00,Tue,2.0,2015,04,06,Tuesday-Thursday
60398.5,0.0,2015-04-28 07:00:00,Tue,2.0,2015,04,07,Tuesday-Thursday
62990.0,0.0,2015-04-28 08:00:00,Tue,2.0,2015,04,08,Tuesday-Thursday
64168.75,0.0,2015-04-28 09:00:00,Tue,2.0,2015,04,09,Tuesday-Thursday
65608.25,0.0,2015-04-28 10:00:00,Tue,2.0,2015,04,10,Tuesday-Thursday
66833.5,0.0,2015-04-28 11:00:00,Tue,2.0,2015,04,11,Tuesday-Thursday
66181.25,0.0,2015-04-28 12:00:00,Tue,2.0,2015,04,12,Tuesday-Thursday
65576.25,0.0,2015-04-28 13:00:00,Tue,2.0,2015,04,13,Tuesday-Thursday
64337.75,0.0,2015-04-28 14:00:00,Tue,2.0,2015,04,14,Tuesday-Thursday
63044.75,0.0,2015-04-28 15:00:00,Tue,2.0,2015,04,15,Tuesday-Thursday
61093.0,0.0,2015-04-28 16:00:00,Tue,2.0,2015,04,16,Tuesday-Thursday
60525.5,0.0,2015-04-28 17:00:00,Tue,2.0,2015,04,17,Tuesday-Thursday
60333.0,0.0,2015-04-28 18:00:00,Tue,2.0,2015,04,18,Tuesday-Thursday
60220.25,0.0,2015-04-28 19:00:00,Tue,2.0,2015,04,19,Tuesday-Thursday
58477.0,0.0,2015-04-28 20:00:00,Tue,2.0,2015,04,20,Tuesday-Thursday
56731.5,0.0,2015-04-28 21:00:00,Tue,2.0,2015,04,21,Tuesday-Thursday
52924.0,0.0,2015-04-28 22:00:00,Tue,2.0,2015,04,22,Tuesday-Thursday
47900.75,0.0,2015-04-28 23:00:00,Tue,2.0,2015,04,23,Tuesday-Thursday
43896.75,0.0,2015-04-29 00:00:00,Wed,3.0,2015,04,00,Tuesday-Thursday
42059.25,0.0,2015-04-29 01:00:00,Wed,3.0,2015,04,01,Tuesday-Thursday
41196.5,0.0,2015-04-29 02:00:00,Wed,3.0,2015,04,02,Tuesday-Thursday
41708.5,0.0,2015-04-29 03:00:00,Wed,3.0,2015,04,03,Tuesday-Thursday
43235.75,0.0,2015-04-29 04:00:00,Wed,3.0,2015,04,04,Tuesday-Thursday
46950.0,0.0,2015-04-29 05:00:00,Wed,3.0,2015,04,05,Tuesday-Thursday
54327.25,0.0,2015-04-29 06:00:00,Wed,3.0,2015,04,06,Tuesday-Thursday
59911.0,0.0,2015-04-29 07:00:00,Wed,3.0,2015,04,07,Tuesday-Thursday
62826.25,0.0,2015-04-29 08:00:00,Wed,3.0,2015,04,08,Tuesday-Thursday
63764.25,0.0,2015-04-29 09:00:00,Wed,3.0,2015,04,09,Tuesday-Thursday
65247.0,0.0,2015-04-29 10:00:00,Wed,3.0,2015,04,10,Tuesday-Thursday
66227.25,0.0,2015-04-29 11:00:00,Wed,3.0,2015,04,11,Tuesday-Thursday
65633.25,0.0,2015-04-29 12:00:00,Wed,3.0,2015,04,12,Tuesday-Thursday
65171.0,0.0,2015-04-29 13:00:00,Wed,3.0,2015,04,13,Tuesday-Thursday
63777.75,0.0,2015-04-29 14:00:00,Wed,3.0,2015,04,14,Tuesday-Thursday
62521.0,0.0,2015-04-29 15:00:00,Wed,3.0,2015,04,15,Tuesday-Thursday
60853.25,0.0,2015-04-29 16:00:00,Wed,3.0,2015,04,16,Tuesday-Thursday
59851.0,0.0,2015-04-29 17:00:00,Wed,3.0,2015,04,17,Tuesday-Thursday
59218.5,0.0,2015-04-29 18:00:00,Wed,3.0,2015,04,18,Tuesday-Thursday
59111.5,0.0,2015-04-29 19:00:00,Wed,3.0,2015,04,19,Tuesday-Thursday
57513.75,0.0,2015-04-29 20:00:00,Wed,3.0,2015,04,20,Tuesday-Thursday
55853.75,0.0,2015-04-29 21:00:00,Wed,3.0,2015,04,21,Tuesday-Thursday
52268.5,0.0,2015-04-29 22:00:00,Wed,3.0,2015,04,22,Tuesday-Thursday
47519.75,0.0,2015-04-29 23:00:00,Wed,3.0,2015,04,23,Tuesday-Thursday
45711.5,0.0,2015-04-30 00:00:00,Thu,4.0,2015,04,00,Tuesday-Thursday
43832.0,0.0,2015-04-30 01:00:00,Thu,4.0,2015,04,01,Tuesday-Thursday
42937.0,0.0,2015-04-30 02:00:00,Thu,4.0,2015,04,02,Tuesday-Thursday
43562.0,0.0,2015-04-30 03:00:00,Thu,4.0,2015,04,03,Tuesday-Thursday
45139.0,0.0,2015-04-30 04:00:00,Thu,4.0,2015,04,04,Tuesday-Thursday
48804.5,0.0,2015-04-30 05:00:00,Thu,4.0,2015,04,05,Tuesday-Thursday
55864.0,0.0,2015-04-30 06:00:00,Thu,4.0,2015,04,06,Tuesday-Thursday
61302.0,0.0,2015-04-30 07:00:00,Thu,4.0,2015,04,07,Tuesday-Thursday
64431.5,0.0,2015-04-30 08:00:00,Thu,4.0,2015,04,08,Tuesday-Thursday
65491.25,0.0,2015-04-30 09:00:00,Thu,4.0,2015,04,09,Tuesday-Thursday
66654.75,0.0,2015-04-30 10:00:00,Thu,4.0,2015,04,10,Tuesday-Thursday
67668.0,0.0,2015-04-30 11:00:00,Thu,4.0,2015,04,11,Tuesday-Thursday
66958.25,0.0,2015-04-30 12:00:00,Thu,4.0,2015,04,12,Tuesday-Thursday
66310.5,0.0,2015-04-30 13:00:00,Thu,4.0,2015,04,13,Tuesday-Thursday
65054.75,0.0,2015-04-30 14:00:00,Thu,4.0,2015,04,14,Tuesday-Thursday
63914.5,0.0,2015-04-30 15:00:00,Thu,4.0,2015,04,15,Tuesday-Thursday
62333.0,0.0,2015-04-30 16:00:00,Thu,4.0,2015,04,16,Tuesday-Thursday
61355.75,0.0,2015-04-30 17:00:00,Thu,4.0,2015,04,17,Tuesday-Thursday
61431.25,0.0,2015-04-30 18:00:00,Thu,4.0,2015,04,18,Tuesday-Thursday
61602.5,0.0,2015-04-30 19:00:00,Thu,4.0,2015,04,19,Tuesday-Thursday
59429.5,0.0,2015-04-30 20:00:00,Thu,4.0,2015,04,20,Tuesday-Thursday
57168.25,0.0,2015-04-30 21:00:00,Thu,4.0,2015,04,21,Tuesday-Thursday
53611.75,0.0,2015-04-30 22:00:00,Thu,4.0,2015,04,22,Tuesday-Thursday
49124.75,0.0,2015-04-30 23:00:00,Thu,4.0,2015,04,23,Tuesday-Thursday
42216.25,0.0,2015-05-01 00:00:00,Fri,5.0,2015,05,00,Friday
39915.0,0.0,2015-05-01 01:00:00,Fri,5.0,2015,05,01,Friday
38825.0,0.0,2015-05-01 02:00:00,Fri,5.0,2015,05,02,Friday
38611.75,0.0,2015-05-01 03:00:00,Fri,5.0,2015,05,03,Friday
39034.75,0.0,2015-05-01 04:00:00,Fri,5.0,2015,05,04,Friday
38856.25,0.0,2015-05-01 05:00:00,Fri,5.0,2015,05,05,Friday
38689.5,0.0,2015-05-01 06:00:00,Fri,5.0,2015,05,06,Friday
40503.25,0.0,2015-05-01 07:00:00,Fri,5.0,2015,05,07,Friday
44043.75,0.0,2015-05-01 08:00:00,Fri,5.0,2015,05,08,Friday
47312.0,0.0,2015-05-01 09:00:00,Fri,5.0,2015,05,09,Friday
49650.0,0.0,2015-05-01 10:00:00,Fri,5.0,2015,05,10,Friday
51820.25,0.0,2015-05-01 11:00:00,Fri,5.0,2015,05,11,Friday
51204.25,0.0,2015-05-01 12:00:00,Fri,5.0,2015,05,12,Friday
49228.75,0.0,2015-05-01 13:00:00,Fri,5.0,2015,05,13,Friday
47408.5,0.0,2015-05-01 14:00:00,Fri,5.0,2015,05,14,Friday
46233.75,0.0,2015-05-01 15:00:00,Fri,5.0,2015,05,15,Friday
45765.25,0.0,2015-05-01 16:00:00,Fri,5.0,2015,05,16,Friday
46288.75,0.0,2015-05-01 17:00:00,Fri,5.0,2015,05,17,Friday
47472.75,0.0,2015-05-01 18:00:00,Fri,5.0,2015,05,18,Friday
47751.25,0.0,2015-05-01 19:00:00,Fri,5.0,2015,05,19,Friday
47763.75,0.0,2015-05-01 20:00:00,Fri,5.0,2015,05,20,Friday
47858.5,0.0,2015-05-01 21:00:00,Fri,5.0,2015,05,21,Friday
46736.25,0.0,2015-05-01 22:00:00,Fri,5.0,2015,05,22,Friday
43512.5,0.0,2015-05-01 23:00:00,Fri,5.0,2015,05,23,Friday
41520.5,0.0,2015-05-02 00:00:00,Sat,6.0,2015,05,00,Saturday
39490.75,0.0,2015-05-02 01:00:00,Sat,6.0,2015,05,01,Saturday
38725.5,0.0,2015-05-02 02:00:00,Sat,6.0,2015,05,02,Saturday
38898.25,0.0,2015-05-02 03:00:00,Sat,6.0,2015,05,03,Saturday
39841.5,0.0,2015-05-02 04:00:00,Sat,6.0,2015,05,04,Saturday
41504.75,0.0,2015-05-02 05:00:00,Sat,6.0,2015,05,05,Saturday
43974.25,0.0,2015-05-02 06:00:00,Sat,6.0,2015,05,06,Saturday
47456.75,0.0,2015-05-02 07:00:00,Sat,6.0,2015,05,07,Saturday
51551.0,0.0,2015-05-02 08:00:00,Sat,6.0,2015,05,08,Saturday
54489.75,0.0,2015-05-02 09:00:00,Sat,6.0,2015,05,09,Saturday
56329.5,0.0,2015-05-02 10:00:00,Sat,6.0,2015,05,10,Saturday
57273.5,0.0,2015-05-02 11:00:00,Sat,6.0,2015,05,11,Saturday
56375.75,0.0,2015-05-02 12:00:00,Sat,6.0,2015,05,12,Saturday
55307.75,0.0,2015-05-02 13:00:00,Sat,6.0,2015,05,13,Saturday
53631.25,0.0,2015-05-02 14:00:00,Sat,6.0,2015,05,14,Saturday
52344.0,0.0,2015-05-02 15:00:00,Sat,6.0,2015,05,15,Saturday
51382.25,0.0,2015-05-02 16:00:00,Sat,6.0,2015,05,16,Saturday
49681.0,0.0,2015-05-02 17:00:00,Sat,6.0,2015,05,17,Saturday
51775.75,0.0,2015-05-02 18:00:00,Sat,6.0,2015,05,18,Saturday
51666.25,0.0,2015-05-02 19:00:00,Sat,6.0,2015,05,19,Saturday
49999.0,0.0,2015-05-02 20:00:00,Sat,6.0,2015,05,20,Saturday
48816.5,0.0,2015-05-02 21:00:00,Sat,6.0,2015,05,21,Saturday
46693.0,0.0,2015-05-02 22:00:00,Sat,6.0,2015,05,22,Saturday
43288.25,0.0,2015-05-02 23:00:00,Sat,6.0,2015,05,23,Saturday
38632.75,0.0,2015-05-03 00:00:00,Sun,0.0,2015,05,00,Sunday
36553.0,0.0,2015-05-03 01:00:00,Sun,0.0,2015,05,01,Sunday
35428.75,0.0,2015-05-03 02:00:00,Sun,0.0,2015,05,02,Sunday
35241.25,0.0,2015-05-03 03:00:00,Sun,0.0,2015,05,03,Sunday
35627.5,0.0,2015-05-03 04:00:00,Sun,0.0,2015,05,04,Sunday
35928.5,0.0,2015-05-03 05:00:00,Sun,0.0,2015,05,05,Sunday
35750.75,0.0,2015-05-03 06:00:00,Sun,0.0,2015,05,06,Sunday
37857.25,0.0,2015-05-03 07:00:00,Sun,0.0,2015,05,07,Sunday
41810.25,0.0,2015-05-03 08:00:00,Sun,0.0,2015,05,08,Sunday
45247.25,0.0,2015-05-03 09:00:00,Sun,0.0,2015,05,09,Sunday
47725.0,0.0,2015-05-03 10:00:00,Sun,0.0,2015,05,10,Sunday
49816.25,0.0,2015-05-03 11:00:00,Sun,0.0,2015,05,11,Sunday
49357.75,0.0,2015-05-03 12:00:00,Sun,0.0,2015,05,12,Sunday
47710.75,0.0,2015-05-03 13:00:00,Sun,0.0,2015,05,13,Sunday
45997.75,0.0,2015-05-03 14:00:00,Sun,0.0,2015,05,14,Sunday
45221.75,0.0,2015-05-03 15:00:00,Sun,0.0,2015,05,15,Sunday
44613.25,0.0,2015-05-03 16:00:00,Sun,0.0,2015,05,16,Sunday
45561.0,0.0,2015-05-03 17:00:00,Sun,0.0,2015,05,17,Sunday
47268.5,0.0,2015-05-03 18:00:00,Sun,0.0,2015,05,18,Sunday
47666.5,0.0,2015-05-03 19:00:00,Sun,0.0,2015,05,19,Sunday
47565.0,0.0,2015-05-03 20:00:00,Sun,0.0,2015,05,20,Sunday
47704.75,0.0,2015-05-03 21:00:00,Sun,0.0,2015,05,21,Sunday
46819.75,0.0,2015-05-03 22:00:00,Sun,0.0,2015,05,22,Sunday
43233.5,0.0,2015-05-03 23:00:00,Sun,0.0,2015,05,23,Sunday
39754.75,0.0,2015-05-04 00:00:00,Mon,1.0,2015,05,00,Monday
38142.0,0.0,2015-05-04 01:00:00,Mon,1.0,2015,05,01,Monday
37412.5,0.0,2015-05-04 02:00:00,Mon,1.0,2015,05,02,Monday
37758.0,0.0,2015-05-04 03:00:00,Mon,1.0,2015,05,03,Monday
39333.25,0.0,2015-05-04 04:00:00,Mon,1.0,2015,05,04,Monday
42855.0,0.0,2015-05-04 05:00:00,Mon,1.0,2015,05,05,Monday
49850.5,0.0,2015-05-04 06:00:00,Mon,1.0,2015,05,06,Monday
55313.5,0.0,2015-05-04 07:00:00,Mon,1.0,2015,05,07,Monday
58489.75,0.0,2015-05-04 08:00:00,Mon,1.0,2015,05,08,Monday
59955.5,0.0,2015-05-04 09:00:00,Mon,1.0,2015,05,09,Monday
61689.25,0.0,2015-05-04 10:00:00,Mon,1.0,2015,05,10,Monday
63036.75,0.0,2015-05-04 11:00:00,Mon,1.0,2015,05,11,Monday
62767.0,0.0,2015-05-04 12:00:00,Mon,1.0,2015,05,12,Monday
61953.75,0.0,2015-05-04 13:00:00,Mon,1.0,2015,05,13,Monday
60434.75,0.0,2015-05-04 14:00:00,Mon,1.0,2015,05,14,Monday
59569.25,0.0,2015-05-04 15:00:00,Mon,1.0,2015,05,15,Monday
58098.75,0.0,2015-05-04 16:00:00,Mon,1.0,2015,05,16,Monday
57354.75,0.0,2015-05-04 17:00:00,Mon,1.0,2015,05,17,Monday
57193.75,0.0,2015-05-04 18:00:00,Mon,1.0,2015,05,18,Monday
