Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Apr 4, 2019;7:00 PM;-302;1,151;-501;330;-337;62;-1,277;399;-926;502;-0;0;-609;299;-467;568;-255;759;-0
Apr 4, 2019;8:00 PM;2,035;1,773;-376;544;-121;121;-1,212;539;-993;567;-0;0;-611;500;-445;1,122;0;627;-0
Apr 4, 2019;9:00 PM;2,482;1,512;-332;984;-0;0;-1,363;634;-1,023;533;-0;0;-610;700;-300;1,096;0;651;-0
Apr 4, 2019;10:00 PM;3,381;1,104;-277;1,806;-0;1;-1,259;612;-1,249;559;-0;0;-584;962;-255;1,193;0;768;-0
Apr 4, 2019;11:00 PM;6,132;1,397;-240;2,583;-0;91;-550;414;-1,337;608;-0;0;-382;1,103;-378;1,996;0;827;-0
Apr 5, 2019;12:00 AM;5,644;1,020;-208;2,383;-0;8;-265;498;-1,062;478;-0;0;-39;1,025;-342;1,260;0;888;-0
Apr 5, 2019;1:00 AM;5,118;378;-303;2,204;-0;37;-34;631;-748;450;-0;2;-0;1,047;-242;724;0;972;-0
Apr 5, 2019;2:00 AM;5,059;555;-162;1,941;-0;464;-0;494;-749;435;-0;2;-0;985;-251;515;0;830;-0
Apr 5, 2019;3:00 AM;3,915;318;-217;1,772;-0;779;-0;338;-794;378;-0;57;-0;857;-343;124;-32;678;-0
Apr 5, 2019;4:00 AM;3,272;60;-404;1,753;-0;103;-19;449;-690;450;-0;59;-0;921;-270;71;-26;815;-0
Apr 5, 2019;5:00 AM;2,264;0;-802;1,868;-0;27;-701;527;-857;469;-0;0;-51;903;-254;222;0;913;-0
Apr 5, 2019;6:00 AM;1,650;531;-339;876;-0;0;-1,481;598;-752;555;-0;0;-518;591;-443;985;0;1,047;-0
Apr 5, 2019;7:00 AM;1,387;625;-306;439;-126;0;-1,227;711;-690;597;-0;0;-610;536;-730;1,122;0;1,046;-0
Apr 5, 2019;8:00 AM;-498;667;-298;328;-398;0;-1,199;405;-854;538;-0;0;-610;489;-910;737;-360;967;-0
Apr 5, 2019;9:00 AM;327;884;-312;384;-293;0;-1,135;397;-809;567;-0;0;-611;485;-882;859;-204;997;-0
Apr 5, 2019;10:00 AM;570;386;-385;383;-274;26;-1,096;522;-735;605;-0;0;-611;611;-671;774;0;1,035;-0
Apr 5, 2019;11:00 AM;787;130;-307;610;-26;0;-1,381;505;-690;595;-0;0;-611;544;-546;1,002;0;962;-0
Apr 5, 2019;12:00 PM;-175;0;-564;1,009;-0;0;-1,766;413;-803;533;-0;0;-560;196;-219;702;0;884;-0
Apr 5, 2019;1:00 PM;-343;0;-1,069;1,414;-0;0;-1,529;438;-637;441;-0;0;-413;382;-107;104;-290;923;-0
Apr 5, 2019;2:00 PM;445;0;-1,564;2,088;-0;0;-1,643;472;-557;468;-0;0;-48;577;-46;13;-301;986;-0
Apr 5, 2019;3:00 PM;-670;0;-2,104;1,657;-0;0;-1,191;459;-490;430;-0;2;-0;620;-16;0;-945;908;-0
Apr 5, 2019;4:00 PM;-1,186;0;-1,733;1,540;-0;0;-1,792;557;-357;416;-0;2;-0;789;-1;0;-1,426;819;-0
Apr 5, 2019;5:00 PM;-1,717;0;-953;1,066;-0;0;-1,942;716;-286;401;-0;0;-455;732;-82;0;-1,694;780;-0
Apr 5, 2019;6:00 PM;-4,056;272;-792;15;-558;0;-1,884;501;-481;447;-0;0;-609;281;-322;0;-1,767;841;-0
Apr 5, 2019;7:00 PM;-4,672;345;-798;0;-1,103;0;-1,857;528;-470;456;-0;0;-611;234;-455;0;-1,762;821;-0
Apr 5, 2019;8:00 PM;-3,352;659;-805;0;-795;0;-1,804;604;-463;478;-0;0;-611;410;-435;0;-1,405;815;-0
Apr 5, 2019;9:00 PM;-2,109;557;-777;298;-13;0;-1,913;591;-597;448;-0;0;-611;656;-234;0;-1,318;804;-0
Apr 5, 2019;10:00 PM;-289;596;-762;1,064;-0;0;-1,939;598;-785;546;-0;0;-611;940;-117;30;-762;913;-0
Apr 5, 2019;11:00 PM;1,090;489;-623;1,734;-0;0;-1,916;471;-869;589;-0;0;-611;1,047;-204;364;-137;756;-0
Apr 6, 2019;12:00 AM;2,529;1,206;-358;1,672;-0;0;-1,462;388;-794;580;-0;0;-611;1,288;-222;395;-162;609;-0
Apr 6, 2019;1:00 AM;3,712;1,492;-69;1,968;-0;113;-1,020;246;-878;567;-0;0;-611;1,238;-285;527;-45;469;-0
Apr 6, 2019;2:00 AM;3,382;1,277;-22;1,812;-0;119;-211;62;-949;500;-0;0;-285;1,120;-347;324;-313;295;-0
Apr 6, 2019;3:00 AM;2,721;935;-10;1,586;-0;381;-60;0;-913;422;-0;0;-18;1,126;-344;32;-765;349;-0
Apr 6, 2019;4:00 AM;2,334;711;-113;1,478;-0;640;-96;15;-843;400;-0;2;-0;1,103;-332;0;-983;352;-0
Apr 6, 2019;5:00 AM;2,672;923;-24;1,421;-0;423;-0;122;-857;426;-0;2;-0;1,136;-264;0;-980;344;-0
Apr 6, 2019;6:00 AM;2,767;1,081;-142;1,304;-0;355;-9;328;-758;396;-0;0;-489;1,228;-156;0;-936;565;-0
Apr 6, 2019;7:00 AM;2,899;1,147;-149;1,195;-0;236;-367;541;-572;414;-0;0;-610;1,320;-39;1;-1,000;782;-0
Apr 6, 2019;8:00 AM;3,001;1,542;-19;492;-0;75;-794;585;-316;456;-0;0;-610;1,060;-26;350;-762;968;-0
Apr 6, 2019;9:00 AM;6,435;2,840;-0;555;-0;9;-546;531;-172;583;-0;0;-610;1,136;-73;1,346;-54;890;-0
Apr 6, 2019;10:00 AM;9,145;2,805;-0;1,190;-0;93;-162;780;-59;593;-0;0;-609;2,005;-0;1,571;0;938;-0
Apr 6, 2019;11:00 AM;10,945;2,866;-0;1,220;-0;632;-85;981;-0;570;-0;0;-275;2,313;-10;1,667;0;1,066;-0
Apr 6, 2019;12:00 PM;13,598;2,583;-0;1,736;-0;1,476;-0;1,259;-0;572;-0;227;-0;2,642;-0;2,136;0;967;-0
Apr 6, 2019;1:00 PM;13,726;1,970;-0;1,970;-0;1,988;-0;1,246;-0;554;-0;317;-0;2,663;-0;2,027;0;991;-0
Apr 6, 2019;2:00 PM;12,887;1,503;-0;2,299;-0;2,058;-0;1,074;-0;493;-0;272;-0;2,853;-0;1,373;0;962;-0
Apr 6, 2019;3:00 PM;11,938;1,089;-0;2,193;-0;2,015;-0;1,175;-0;435;-0;248;-0;2,986;-0;722;0;1,075;-0
Apr 6, 2019;4:00 PM;10,598;1,233;-0;1,742;-0;2,103;-0;1,055;-44;435;-0;199;-0;2,353;-0;568;-25;979;-0
Apr 6, 2019;5:00 PM;9,220;1,366;-3;1,475;-0;1,956;-0;832;-124;456;-0;175;-0;1,817;-0;548;-263;985;-0
Apr 6, 2019;6:00 PM;5,810;1,691;-0;712;-0;989;-4;627;-220;455;-0;0;-275;889;-91;641;-476;872;-0
Apr 6, 2019;7:00 PM;4,739;2,074;-0;346;-0;349;-218;888;-355;464;-0;0;-570;687;-159;720;-399;912;-0
Apr 6, 2019;8:00 PM;6,983;2,367;-0;857;-0;329;-509;1,436;-283;507;-0;0;-338;977;-60;697;-131;1,134;-0
Apr 6, 2019;9:00 PM;8,901;2,762;-0;1,242;-0;418;-512;1,324;-328;542;-0;0;-28;1,355;-3;920;0;1,209;-0
Apr 6, 2019;10:00 PM;10,912;2,787;-0;1,692;-0;1,098;-18;1,141;-464;600;-0;2;-0;1,445;-24;1,540;0;1,113;-0
Apr 6, 2019;11:00 PM;12,458;2,528;-0;2,223;-0;2,058;-0;801;-577;626;-0;2;-0;1,497;-56;2,354;0;1,002;-0
Apr 7, 2019;12:00 AM;12,978;3,026;-0;2,347;-0;2,071;-0;356;-733;563;-0;175;-0;1,401;-144;3,000;0;916;-0
Apr 7, 2019;1:00 AM;13,120;3,541;-0;2,893;-0;2,014;-0;137;-768;510;-0;96;-0;1,487;-225;2,647;0;788;-0
Apr 7, 2019;2:00 AM;11,870;3,728;-0;2,613;-0;1,881;-0;3;-763;446;-0;247;-0;1,371;-271;1,999;0;616;-0
Apr 7, 2019;3:00 AM;9,872;3,495;-0;2,314;-0;2,004;-0;0;-869;366;-0;246;-0;1,238;-334;967;0;445;-0
Apr 7, 2019;4:00 AM;8,883;3,611;-0;2,093;-0;1,977;-0;0;-903;333;-0;271;-0;1,139;-351;339;-1;375;-0
Apr 7, 2019;5:00 AM;8,007;3,567;-0;1,893;-0;1,999;-0;0;-1,062;316;-0;210;-0;1,019;-368;193;-33;273;-0
Apr 7, 2019;6:00 AM;8,846;3,578;-0;1,898;-0;1,916;-0;0;-921;341;-0;257;-0;1,053;-318;649;0;393;-0
Apr 7, 2019;7:00 AM;8,403;2,913;-0;1,656;-0;1,610;-0;94;-485;335;-0;24;-0;1,095;-129;556;0;734;-0
Apr 7, 2019;8:00 AM;8,304;3,163;-0;1,414;-0;530;-0;181;-274;377;-0;3;-0;1,254;-67;871;0;852;-0
Apr 7, 2019;9:00 AM;9,432;2,747;-0;1,287;-0;1,302;-0;114;-97;417;-0;3;-0;1,450;-6;1,330;0;885;-0
Apr 7, 2019;10:00 AM;11,828;2,884;-0;1,527;-0;2,081;-0;500;-0;426;-0;397;-0;1,761;-24;1,345;0;931;-0
Apr 7, 2019;11:00 AM;12,447;2,999;-0;1,721;-0;2,103;-0;566;-0;448;-0;545;-0;1,882;-321;1,477;0;1,027;-0
Apr 7, 2019;12:00 PM;13,269;3,339;-0;1,921;-0;2,103;-0;435;-0;432;-0;511;-0;1,956;-139;1,863;0;848;-0
Apr 7, 2019;1:00 PM;12,651;2,972;-0;1,603;-0;2,095;-0;924;-0;380;-0;485;-0;2,219;-219;1,275;0;917;-0
Apr 7, 2019;2:00 PM;10,975;2,556;-0;1,327;-0;2,100;-0;973;-0;308;-0;474;-0;2,116;-165;463;-17;840;-0
Apr 7, 2019;3:00 PM;9,153;2,381;-0;940;-0;2,097;-0;922;-0;223;-0;474;-0;1,873;-35;26;-564;816;-0
Apr 7, 2019;4:00 PM;7,286;2,398;-0;764;-0;2,038;-0;785;-5;161;-0;474;-0;1,374;-29;0;-1,469;795;-0
Apr 7, 2019;5:00 PM;5,867;2,240;-0;948;-0;1,946;-0;559;-94;162;-0;333;-0;987;-24;0;-1,931;741;-0
Apr 7, 2019;6:00 PM;3,847;2,137;-0;754;-0;64;-154;702;-135;248;-0;0;-136;755;-83;0;-1,202;897;-0
Apr 7, 2019;7:00 PM;1,850;2,496;-0;140;-215;0;-1,181;734;-138;297;-0;0;-565;422;-261;19;-827;929;-0
Apr 7, 2019;8:00 PM;3,432;3,468;-0;201;-161;0;-1,510;846;-232;368;-0;0;-609;400;-268;393;-361;897;-0
Apr 7, 2019;9:00 PM;4,483;3,754;-0;569;-0;0;-1,828;865;-350;393;-0;0;-609;471;-205;484;-38;977;-0
Apr 7, 2019;10:00 PM;5,591;3,751;-0;948;-0;0;-1,981;936;-500;442;-0;0;-609;666;-101;1,044;0;995;-0
Apr 7, 2019;11:00 PM;7,449;3,578;-0;2,011;-0;0;-1,971;809;-708;535;-0;0;-609;1,019;-102;2,022;0;865;-0
Apr 8, 2019;12:00 AM;7,706;3,374;-0;2,483;-0;0;-1,567;543;-779;469;-0;0;-609;1,271;-143;1,633;0;1,031;-0
Apr 8, 2019;1:00 AM;6,448;3,302;-0;2,409;-0;0;-1,507;330;-863;388;-0;0;-533;1,145;-257;1,223;0;811;-0
Apr 8, 2019;2:00 AM;6,012;3,057;-0;2,240;-0;0;-1,090;119;-954;406;-0;0;-328;1,224;-305;1,034;0;609;-0
Apr 8, 2019;3:00 AM;4,303;2,765;-0;1,865;-0;0;-1,152;20;-775;311;-0;0;-28;1,042;-288;92;-86;537;-0
Apr 8, 2019;4:00 AM;3,760;2,258;-0;1,796;-0;0;-806;1;-854;306;-0;2;-0;1,127;-272;0;-438;640;-0
Apr 8, 2019;5:00 AM;2,827;1,682;-0;1,669;-0;0;-1,742;502;-580;274;-0;0;-202;1,100;-37;0;-750;911;-0
Apr 8, 2019;6:00 AM;-34;1,034;-26;179;-339;0;-1,172;718;-350;286;-0;0;-564;755;-224;0;-1,239;908;-0
Apr 8, 2019;7:00 AM;-487;1,116;-8;0;-1,109;2;-584;943;-446;394;-0;0;-610;499;-365;1;-1,278;958;-0
Apr 8, 2019;8:00 AM;2,324;1,904;-0;169;-831;83;-327;1,061;-463;525;-0;0;-610;765;-437;301;-714;898;-0
Apr 8, 2019;9:00 AM;5,727;3,054;-0;351;-461;86;-281;1,143;-440;663;-0;0;-610;774;-273;792;-59;988;-0
Apr 8, 2019;10:00 AM;7,066;2,437;-0;724;-0;107;-47;1,292;-333;687;-0;0;-610;895;-147;965;0;1,096;-0
Apr 8, 2019;11:00 AM;7,681;2,410;-0;1,087;-0;139;-49;1,437;-284;730;-0;0;-596;1,058;-144;785;0;1,108;-0
Apr 8, 2019;12:00 PM;8,602;2,057;-0;1,589;-0;107;-60;1,466;-264;695;-0;0;-236;1,286;-40;779;0;1,223;-0
Apr 8, 2019;1:00 PM;9,791;1,619;-0;2,083;-0;746;-25;1,456;-296;697;-0;0;-10;1,631;-0;470;-7;1,427;-0
Apr 8, 2019;2:00 PM;9,500;1,309;-0;2,014;-0;1,134;-0;1,417;-296;687;-0;2;-0;1,665;-0;265;-72;1,375;-0
Apr 8, 2019;3:00 PM;9,044;1,070;-0;2,222;-0;1,108;-0;1,435;-329;636;-0;2;-0;1,715;-0;54;-241;1,372;-0
Apr 8, 2019;4:00 PM;7,886;799;-0;2,053;-0;1,159;-0;1,365;-381;595;-0;163;-0;1,430;-0;0;-599;1,302;-0
Apr 8, 2019;5:00 PM;5,783;966;-0;1,615;-0;795;-0;1,237;-506;554;-0;0;-38;996;-29;0;-1,008;1,201;-0
Apr 8, 2019;6:00 PM;4,071;1,298;-0;1,026;-0;117;-83;1,070;-645;587;-0;0;-512;441;-187;0;-354;1,313;-0
Apr 8, 2019;7:00 PM;3,165;1,350;-0;402;-203;156;-1;911;-735;599;-0;0;-610;470;-335;123;-217;1,255;-0
Apr 8, 2019;8:00 PM;4,769;1,806;-0;653;-0;157;-0;934;-712;632;-0;0;-610;583;-337;261;-47;1,449;-0
Apr 8, 2019;9:00 PM;5,572;1,871;-0;1,623;-0;112;-7;831;-875;595;-0;0;-609;500;-221;233;-105;1,624;-0
Apr 8, 2019;10:00 PM;6,957;2,176;-0;1,990;-0;135;-32;616;-1,066;660;-0;0;-271;623;-220;749;-5;1,602;-0
Apr 8, 2019;11:00 PM;8,066;1,998;-0;1,950;-0;1,136;-0;603;-870;586;-0;0;-14;568;-235;854;-4;1,494;-0
Apr 9, 2019;12:00 AM;7,428;1,711;-0;2,390;-0;283;-0;747;-666;555;-0;0;-434;824;-266;853;-166;1,597;-0
Apr 9, 2019;1:00 AM;7,331;1,665;-0;2,593;-0;33;-333;595;-593;532;-0;0;-77;798;-229;945;-97;1,499;-0
Apr 9, 2019;2:00 AM;6,627;2,092;-0;2,614;-0;23;-396;334;-734;479;-0;0;-134;723;-354;835;-76;1,221;-0
Apr 9, 2019;3:00 AM;4,985;1,758;-0;2,350;-0;27;-276;184;-772;429;-0;0;-4;690;-487;391;-340;1,035;-0
Apr 9, 2019;4:00 AM;4,531;911;-0;2,316;-0;297;-1;245;-709;398;-0;2;-0;653;-418;200;-471;1,108;-0
Apr 9, 2019;5:00 AM;4,411;687;-0;2,262;-0;297;-3;333;-864;421;-0;268;-0;588;-509;106;-429;1,254;-0
Apr 9, 2019;6:00 AM;1,687;425;-0;1,135;-0;2;-655;533;-839;467;-0;0;-164;129;-633;37;-193;1,443;-0
Apr 9, 2019;7:00 AM;1,748;897;-0;741;-0;2;-969;466;-912;600;-0;0;-555;276;-791;659;0;1,334;-0
Apr 9, 2019;8:00 AM;2,704;1,461;-0;755;-41;2;-1,036;399;-946;671;-0;0;-610;408;-681;889;0;1,433;-0
Apr 9, 2019;9:00 AM;4,962;2,716;-0;749;-51;6;-874;453;-823;707;-0;0;-610;212;-370;1,292;0;1,555;-0
Apr 9, 2019;10:00 AM;5,618;2,155;-0;1,340;-0;47;-726;472;-702;705;-0;0;-496;352;-211;1,040;0;1,642;-0
Apr 9, 2019;11:00 AM;7,290;2,086;-0;2,005;-0;52;-325;511;-672;761;-0;0;-69;712;-336;906;0;1,659;-0
Apr 9, 2019;12:00 PM;9,522;1,688;-0;2,144;-0;935;-0;916;-402;709;-0;3;-0;1,318;-210;796;-8;1,633;-0
Apr 9, 2019;1:00 PM;10,123;1,446;-0;2,416;-0;1,497;-0;949;-420;644;-0;246;-0;1,365;-206;711;-139;1,614;-0
Apr 9, 2019;2:00 PM;10,227;1,265;-0;2,798;-0;1,416;-0;1,128;-389;613;-0;248;-0;1,380;-96;593;-268;1,539;-0
Apr 9, 2019;3:00 PM;9,400;1,089;-0;2,654;-0;1,409;-0;1,270;-398;565;-0;247;-0;1,221;-17;295;-461;1,526;-0
Apr 9, 2019;4:00 PM;8,293;1,104;-0;2,541;-0;1,381;-0;1,221;-508;515;-0;223;-0;982;-10;30;-723;1,537;-0
Apr 9, 2019;5:00 PM;5,905;1,047;-0;1,730;-0;828;-0;1,136;-559;451;-0;199;-0;728;-59;0;-1,123;1,527;-0
Apr 9, 2019;6:00 PM;4,014;805;-6;1,277;-0;51;-258;1,103;-606;483;-0;15;-0;444;-203;11;-582;1,480;-0
Apr 9, 2019;7:00 PM;3,431;1,005;-11;832;-0;46;-197;1,046;-545;495;-0;0;-456;457;-344;0;-295;1,398;-0
Apr 9, 2019;8:00 PM;4,776;1,218;-0;1,053;-0;39;-214;1,188;-463;517;-0;0;-588;736;-219;66;-123;1,566;-0
Apr 9, 2019;9:00 PM;6,193;1,381;-0;1,680;-0;33;-67;1,148;-634;494;-0;0;-102;816;-159;218;-184;1,569;-0
Apr 9, 2019;10:00 PM;8,074;1,226;-0;2,227;-0;624;-0;1,123;-673;504;-0;3;-0;788;-116;839;-12;1,541;-0
Apr 9, 2019;11:00 PM;10,323;1,429;-0;2,414;-0;1,388;-0;1,049;-477;560;-0;207;-0;802;-105;1,618;0;1,438;-0
Apr 10, 2019;12:00 AM;8,932;1,003;-27;2,774;-0;1,232;-0;707;-632;434;-0;18;-0;833;-307;1,437;0;1,460;-0
Apr 10, 2019;1:00 AM;8,360;1,132;-1;2,861;-0;988;-0;533;-580;373;-0;2;-0;812;-267;1,163;0;1,344;-0
Apr 10, 2019;2:00 AM;7,590;1,320;-0;2,827;-0;755;-0;463;-518;318;-0;2;-0;851;-346;748;-102;1,272;-0
Apr 10, 2019;3:00 AM;6,673;1,024;-0;2,496;-0;893;-0;660;-406;303;-0;2;-0;908;-486;339;-489;1,429;-0
Apr 10, 2019;4:00 AM;5,812;539;-0;2,236;-0;1,209;-0;583;-466;263;-0;247;-0;820;-344;12;-687;1,400;-0
Apr 10, 2019;5:00 AM;4,938;153;-100;2,221;-0;618;-0;763;-548;248;-0;249;-0;786;-262;0;-748;1,558;-0
Apr 10, 2019;6:00 AM;3,893;447;-1;1,684;-0;6;-256;1,137;-491;314;-0;0;-214;463;-152;0;-641;1,597;-0
Apr 10, 2019;7:00 AM;2,645;1,059;-0;668;-0;3;-1,074;1,153;-620;423;-0;0;-331;249;-354;29;-89;1,529;-0
Apr 10, 2019;8:00 AM;3,404;1,139;-0;989;-0;2;-831;987;-701;453;-0;0;-585;328;-325;401;0;1,547;-0
Apr 10, 2019;9:00 AM;6,369;1,481;-0;1,832;-0;7;-527;1,079;-699;526;-0;0;-229;564;-275;965;0;1,645;-0
Apr 10, 2019;10:00 AM;7,395;995;-0;2,300;-0;299;-4;1,230;-591;494;-0;0;-7;919;-294;394;-104;1,764;-0
Apr 10, 2019;11:00 AM;8,551;650;-0;2,581;-0;1,163;-0;1,362;-543;501;-0;3;-0;1,228;-173;357;-197;1,619;-0
Apr 10, 2019;12:00 PM;9,418;320;-23;2,300;-0;1,512;-0;1,529;-301;500;-0;421;-0;1,493;-77;249;-278;1,773;-0
Apr 10, 2019;1:00 PM;9,305;141;-91;2,637;-0;1,495;-0;1,523;-276;472;-0;494;-0;1,559;-82;153;-470;1,750;-0
Apr 10, 2019;2:00 PM;9,202;44;-265;2,959;-0;1,506;-0;1,472;-331;451;-0;494;-0;1,569;-14;160;-514;1,671;-0
Apr 10, 2019;3:00 PM;8,595;3;-550;3,163;-0;1,500;-0;1,491;-327;432;-0;399;-0;1,420;-22;49;-644;1,681;-0
Apr 10, 2019;4:00 PM;7,543;0;-654;3,090;-0;1,497;-0;1,385;-395;365;-0;301;-0;1,242;-35;0;-1,042;1,789;-0
Apr 10, 2019;5:00 PM;5,569;19;-524;2,598;-0;1,377;-0;1,167;-568;332;-0;272;-0;1,039;-65;0;-1,755;1,677;-0
Apr 10, 2019;6:00 PM;4,474;57;-285;2,299;-0;723;-0;1,055;-634;368;-0;0;-193;802;-116;0;-1,290;1,688;-0
Apr 10, 2019;7:00 PM;4,385;383;-0;1,972;-0;104;-18;1,058;-605;419;-0;0;-23;438;-230;0;-804;1,691;-0
Apr 10, 2019;8:00 PM;4,565;1,213;-0;1,928;-0;2;-485;1,039;-558;442;-0;0;-327;416;-213;5;-490;1,593;-0
Apr 10, 2019;9:00 PM;6,493;1,754;-0;2,462;-0;297;-4;722;-818;436;-0;0;-39;556;-318;198;-376;1,623;-0
Apr 10, 2019;10:00 PM;8,473;1,716;-0;2,967;-0;1,331;-0;608;-925;473;-0;57;-0;629;-429;676;-172;1,542;-0
Apr 10, 2019;11:00 PM;10,247;2,243;-0;3,247;-0;1,468;-0;442;-883;509;-0;359;-0;654;-578;1,476;-2;1,312;-0
Apr 11, 2019;12:00 AM;9,143;2,174;-0;3,196;-0;1,513;-0;192;-841;432;-0;394;-0;674;-661;1,046;-1;1,025;-0
Apr 11, 2019;1:00 AM;7,836;2,034;-0;2,935;-0;1,564;-0;99;-955;365;-0;428;-0;699;-807;723;-35;786;-0
Apr 11, 2019;2:00 AM;7,901;2,080;-0;2,883;-0;1,498;-0;133;-727;346;-0;385;-0;641;-523;423;-90;852;-0
Apr 11, 2019;3:00 AM;6,396;1,817;-0;2,509;-0;1,493;-0;124;-688;295;-0;418;-0;612;-587;20;-490;873;-0
Apr 11, 2019;4:00 AM;5,188;1,265;-0;2,271;-0;1,468;-0;112;-633;271;-0;419;-0;481;-588;0;-777;899;-0
Apr 11, 2019;5:00 AM;5,908;1,051;-24;2,381;-0;1,458;-0;254;-546;279;-0;581;-0;498;-400;0;-749;1,125;-0
Apr 11, 2019;6:00 AM;4,204;1,252;-158;1,643;-0;706;-0;404;-487;326;-0;106;-0;113;-529;0;-490;1,318;-0
Apr 11, 2019;7:00 AM;3,565;1,806;-274;477;-0;985;-0;487;-436;349;-0;70;-0;127;-689;59;-537;1,141;-0
Apr 11, 2019;8:00 AM;5,128;2,119;-198;412;-23;992;-0;604;-291;396;-0;385;-0;533;-626;250;-528;1,103;-0
Apr 11, 2019;9:00 AM;7,486;2,140;-130;1,055;-0;1,080;-0;860;-219;486;-0;501;-0;340;-332;594;-31;1,142;-0
Apr 11, 2019;10:00 AM;9,870;1,833;-62;2,324;-0;1,418;-0;1,120;-189;512;-0;409;-0;795;-267;669;0;1,308;-0
Apr 11, 2019;11:00 AM;10,672;1,391;-1;2,975;-0;1,471;-0;1,101;-121;479;-0;580;-0;1,055;-6;522;0;1,226;-0
Apr 11, 2019;12:00 PM;10,458;919;-101;3,096;-0;1,474;-0;1,239;-66;391;-0;592;-0;1,481;-0;349;0;1,084;-0
Apr 11, 2019;1:00 PM;8,795;770;-296;2,932;-0;1,307;-0;1,115;-58;344;-0;592;-0;1,382;-5;0;-289;1,001;-0
Apr 11, 2019;2:00 PM;8,323;772;-338;2,805;-0;1,501;-0;1,094;-39;305;-0;592;-0;1,337;-2;0;-728;1,024;-0
Apr 11, 2019;3:00 PM;7,037;414;-373;2,778;-0;1,506;-0;1,022;-75;247;-0;592;-0;1,197;-5;0;-1,310;1,044;-0
Apr 11, 2019;4:00 PM;5,704;222;-355;2,493;-0;1,495;-0;654;-149;300;-0;592;-0;1,046;-32;0;-2,042;1,480;-0
Apr 11, 2019;5:00 PM;4,824;434;-303;2,020;-0;1,319;-0;526;-427;374;-0;592;-0;1,445;-73;0;-2,565;1,482;-0
Apr 11, 2019;6:00 PM;2,694;685;-317;1,567;-0;384;-0;403;-585;445;-0;107;-0;938;-345;0;-1,940;1,352;-0
Apr 11, 2019;7:00 PM;-207;726;-405;282;-2;5;-382;391;-618;442;-0;3;-0;505;-489;0;-2,049;1,384;-0
Apr 11, 2019;8:00 PM;-200;990;-281;245;-15;2;-1,134;415;-626;475;-0;3;-0;495;-523;0;-1,681;1,435;-0
Apr 11, 2019;9:00 PM;2,317;1,475;-12;1,260;-0;2;-1,024;310;-767;516;-0;3;-0;759;-460;0;-1,044;1,299;-0
Apr 11, 2019;10:00 PM;4,333;1,213;-3;2,039;-0;5;-257;228;-898;572;-0;3;-0;1,062;-402;12;-480;1,239;-0
Apr 11, 2019;11:00 PM;6,822;1,616;-0;2,307;-0;593;-0;220;-804;587;-0;2;-0;1,323;-422;275;-13;1,138;-0
Apr 12, 2019;12:00 AM;6,450;1,077;-24;2,389;-0;1,305;-0;115;-941;507;-0;299;-0;1,209;-499;196;-63;880;-0
Apr 12, 2019;1:00 AM;5,352;821;-78;2,505;-0;1,089;-0;47;-1,129;483;-0;333;-0;1,148;-755;363;-142;667;-0
Apr 12, 2019;2:00 AM;4,721;547;-118;2,405;-0;1,423;-0;20;-1,064;425;-0;322;-0;1,078;-713;94;-306;608;-0
Apr 12, 2019;3:00 AM;4,179;505;-111;2,258;-0;1,448;-0;34;-1,006;421;-0;339;-0;1,050;-729;0;-696;666;-0
Apr 12, 2019;4:00 AM;4,008;320;-250;2,270;-0;1,495;-0;94;-989;390;-0;340;-0;1,074;-637;0;-891;792;-0
Apr 12, 2019;5:00 AM;4,045;169;-387;2,298;-0;1,266;-0;137;-885;438;-0;421;-0;951;-505;0;-802;944;-0
Apr 12, 2019;6:00 AM;1,564;126;-494;1,308;-0;234;-0;283;-649;423;-0;0;-36;491;-580;0;-866;1,324;-0
Apr 12, 2019;7:00 AM;1,734;492;-598;479;-0;215;-0;429;-620;502;-0;0;-4;605;-588;40;-647;1,429;-0
Apr 12, 2019;8:00 AM;4,023;1,627;-301;437;-214;420;-0;358;-464;605;-0;2;-0;800;-582;431;-493;1,397;-0
Apr 12, 2019;9:00 AM;5,373;1,469;-132;860;-0;285;-0;423;-427;621;-0;2;-0;576;-289;498;-39;1,526;-0
Apr 12, 2019;10:00 AM;5,148;672;-316;1,173;-0;226;-0;407;-207;575;-0;2;-0;875;-100;342;0;1,499;-0
Apr 12, 2019;11:00 AM;6,745;217;-485;2,031;-0;953;-0;463;-19;552;-0;2;-0;1,589;-6;159;-140;1,429;-0
Apr 12, 2019;12:00 PM;6,470;3;-916;1,977;-0;988;-0;895;-0;510;-0;2;-0;1,905;-0;9;-382;1,479;-0
Apr 12, 2019;1:00 PM;5,630;0;-934;1,762;-0;896;-0;909;-0;461;-0;406;-0;1,865;-0;0;-1,201;1,466;-0
Apr 12, 2019;2:00 PM;5,944;0;-611;2,037;-0;1,333;-0;792;-0;427;-0;572;-0;1,718;-0;0;-1,748;1,424;-0
