Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Mar 4, 2020;6:30 AM;-;433;2,411;0;-
Mar 4, 2020;6:45 AM;-;434;2,375;6;-
Mar 4, 2020;7:00 AM;70,067;436;2,335;71;57,958
Mar 4, 2020;7:15 AM;-;436;2,306;200;-
Mar 4, 2020;7:30 AM;-;439;2,278;366;-
Mar 4, 2020;7:45 AM;-;440;2,253;551;-
Mar 4, 2020;8:00 AM;75,960;443;2,222;765;60,969
Mar 4, 2020;8:15 AM;-;447;2,195;1,000;-
Mar 4, 2020;8:30 AM;-;452;2,162;1,239;-
Mar 4, 2020;8:45 AM;-;457;2,136;1,476;-
Mar 4, 2020;9:00 AM;80,417;460;2,115;1,706;61,882
Mar 4, 2020;9:15 AM;-;465;2,134;1,926;-
Mar 4, 2020;9:30 AM;-;471;2,153;2,131;-
Mar 4, 2020;9:45 AM;-;476;2,177;2,322;-
Mar 4, 2020;10:00 AM;83,345;483;2,201;2,489;61,564
Mar 4, 2020;10:15 AM;-;490;2,244;2,636;-
Mar 4, 2020;10:30 AM;-;498;2,286;2,755;-
Mar 4, 2020;10:45 AM;-;506;2,332;2,862;-
Mar 4, 2020;11:00 AM;85,066;514;2,376;2,957;61,040
Mar 4, 2020;11:15 AM;-;518;2,410;3,037;-
Mar 4, 2020;11:30 AM;-;523;2,447;3,093;-
Mar 4, 2020;11:45 AM;-;527;2,485;3,140;-
Mar 4, 2020;12:00 PM;85,201;531;2,524;3,169;59,997
Mar 4, 2020;12:15 PM;-;538;2,560;3,184;-
Mar 4, 2020;12:30 PM;-;544;2,598;3,190;-
Mar 4, 2020;12:45 PM;-;550;2,643;3,176;-
Mar 4, 2020;1:00 PM;84,366;553;2,673;3,161;59,192
Mar 4, 2020;1:15 PM;-;547;2,683;3,110;-
Mar 4, 2020;1:30 PM;-;542;2,683;3,047;-
Mar 4, 2020;1:45 PM;-;538;2,675;2,965;-
Mar 4, 2020;2:00 PM;81,465;531;2,653;2,869;58,187
Mar 4, 2020;2:15 PM;-;526;2,620;2,778;-
Mar 4, 2020;2:30 PM;-;519;2,580;2,650;-
Mar 4, 2020;2:45 PM;-;515;2,540;2,499;-
Mar 4, 2020;3:00 PM;76,923;508;2,497;2,338;57,336
Mar 4, 2020;3:15 PM;-;491;2,416;2,151;-
Mar 4, 2020;3:30 PM;-;475;2,333;1,947;-
Mar 4, 2020;3:45 PM;-;456;2,250;1,727;-
Mar 4, 2020;4:00 PM;71,279;438;2,162;1,501;57,059
Mar 4, 2020;4:15 PM;-;420;2,051;1,266;-
Mar 4, 2020;4:30 PM;-;404;1,938;1,028;-
Mar 4, 2020;4:45 PM;-;385;1,829;800;-
Mar 4, 2020;5:00 PM;67,962;368;1,723;580;58,782
Mar 4, 2020;5:15 PM;-;349;1,662;386;-
Mar 4, 2020;5:30 PM;-;330;1,608;218;-
Mar 4, 2020;5:45 PM;-;309;1,553;96;-
Mar 4, 2020;6:00 PM;66,128;291;1,518;7;58,978
Mar 4, 2020;6:15 PM;-;275;1,506;0;-
Mar 4, 2020;6:30 PM;-;258;1,517;0;-
Mar 4, 2020;6:45 PM;-;243;1,536;0;-
Mar 4, 2020;7:00 PM;66,631;228;1,565;0;59,280
Mar 4, 2020;7:15 PM;-;225;1,600;0;-
Mar 4, 2020;7:30 PM;-;222;1,633;0;-
Mar 4, 2020;7:45 PM;-;211;1,668;0;-
Mar 4, 2020;8:00 PM;64,053;203;1,702;0;56,276
Mar 4, 2020;8:15 PM;-;200;1,731;0;-
Mar 4, 2020;8:30 PM;-;198;1,761;0;-
Mar 4, 2020;8:45 PM;-;194;1,790;0;-
Mar 4, 2020;9:00 PM;60,855;193;1,821;0;52,599
Mar 4, 2020;9:15 PM;-;194;1,853;0;-
Mar 4, 2020;9:30 PM;-;194;1,887;0;-
Mar 4, 2020;9:45 PM;-;196;1,918;0;-
Mar 4, 2020;10:00 PM;59,085;200;1,940;0;50,491
Mar 4, 2020;10:15 PM;-;199;1,947;0;-
Mar 4, 2020;10:30 PM;-;198;1,954;0;-
Mar 4, 2020;10:45 PM;-;198;1,959;0;-
Mar 4, 2020;11:00 PM;56,554;197;1,968;0;47,879
Mar 4, 2020;11:15 PM;-;195;1,974;0;-
Mar 4, 2020;11:30 PM;-;192;1,978;0;-
Mar 4, 2020;11:45 PM;-;188;1,984;0;-
Mar 5, 2020;12:00 AM;51,610;168;1,663;0;44,328
Mar 5, 2020;12:15 AM;-;162;1,662;0;-
Mar 5, 2020;12:30 AM;-;157;1,660;0;-
Mar 5, 2020;12:45 AM;-;151;1,662;0;-
Mar 5, 2020;1:00 AM;48,391;145;1,662;0;41,239
Mar 5, 2020;1:15 AM;-;139;1,657;0;-
Mar 5, 2020;1:30 AM;-;132;1,650;0;-
Mar 5, 2020;1:45 AM;-;126;1,642;0;-
Mar 5, 2020;2:00 AM;47,563;119;1,630;0;40,700
Mar 5, 2020;2:15 AM;-;112;1,615;0;-
Mar 5, 2020;2:30 AM;-;104;1,601;0;-
Mar 5, 2020;2:45 AM;-;100;1,584;0;-
Mar 5, 2020;3:00 AM;47,799;93;1,568;0;41,238
Mar 5, 2020;3:15 AM;-;87;1,561;0;-
Mar 5, 2020;3:30 AM;-;81;1,553;0;-
Mar 5, 2020;3:45 AM;-;73;1,546;0;-
Mar 5, 2020;4:00 AM;49,057;66;1,543;0;42,630
Mar 5, 2020;4:15 AM;-;62;1,545;0;-
Mar 5, 2020;4:30 AM;-;59;1,548;0;-
Mar 5, 2020;4:45 AM;-;55;1,550;0;-
Mar 5, 2020;5:00 AM;53,791;52;1,552;0;47,280
Mar 5, 2020;5:15 AM;-;50;1,570;0;-
Mar 5, 2020;5:30 AM;-;48;1,587;0;-
Mar 5, 2020;5:45 AM;-;47;1,605;0;-
Mar 5, 2020;6:00 AM;59,341;47;1,632;0;52,483
Mar 5, 2020;6:15 AM;-;47;1,655;0;-
Mar 5, 2020;6:30 AM;-;46;1,680;0;-
Mar 5, 2020;6:45 AM;-;46;1,697;10;-
Mar 5, 2020;7:00 AM;65,776;46;1,702;71;57,789
Mar 5, 2020;7:15 AM;-;48;1,706;175;-
Mar 5, 2020;7:30 AM;-;49;1,706;295;-
Mar 5, 2020;7:45 AM;-;50;1,706;434;-
Mar 5, 2020;8:00 AM;71,218;53;1,686;587;61,064
Mar 5, 2020;8:15 AM;-;58;1,656;754;-
Mar 5, 2020;8:30 AM;-;63;1,613;932;-
Mar 5, 2020;8:45 AM;-;67;1,575;1,112;-
Mar 5, 2020;9:00 AM;74,214;75;1,532;1,291;61,723
Mar 5, 2020;9:15 AM;-;82;1,506;1,461;-
Mar 5, 2020;9:30 AM;-;90;1,479;1,629;-
Mar 5, 2020;9:45 AM;-;100;1,464;1,784;-
Mar 5, 2020;10:00 AM;75,625;108;1,443;1,925;60,954
Mar 5, 2020;10:15 AM;-;116;1,448;2,055;-
Mar 5, 2020;10:30 AM;-;122;1,453;2,163;-
Mar 5, 2020;10:45 AM;-;132;1,457;2,251;-
Mar 5, 2020;11:00 AM;76,831;140;1,470;2,316;60,579
Mar 5, 2020;11:15 AM;-;151;1,513;2,366;-
Mar 5, 2020;11:30 AM;-;166;1,569;2,388;-
Mar 5, 2020;11:45 AM;-;177;1,616;2,381;-
Mar 5, 2020;12:00 PM;77,017;190;1,668;2,348;60,093
Mar 5, 2020;12:15 PM;-;199;1,727;2,303;-
Mar 5, 2020;12:30 PM;-;209;1,794;2,240;-
Mar 5, 2020;12:45 PM;-;220;1,864;2,162;-
Mar 5, 2020;1:00 PM;74,908;230;1,943;2,075;58,042
Mar 5, 2020;1:15 PM;-;242;2,019;1,980;-
Mar 5, 2020;1:30 PM;-;252;2,094;1,864;-
Mar 5, 2020;1:45 PM;-;263;2,166;1,739;-
Mar 5, 2020;2:00 PM;72,801;276;2,236;1,605;56,581
Mar 5, 2020;2:15 PM;-;293;2,308;1,469;-
Mar 5, 2020;2:30 PM;-;315;2,390;1,336;-
Mar 5, 2020;2:45 PM;-;333;2,452;1,207;-
Mar 5, 2020;3:00 PM;70,788;353;2,511;1,071;55,372
Mar 5, 2020;3:15 PM;-;379;2,559;941;-
Mar 5, 2020;3:30 PM;-;407;2,605;815;-
Mar 5, 2020;3:45 PM;-;433;2,646;696;-
Mar 5, 2020;4:00 PM;69,361;459;2,693;583;54,384
Mar 5, 2020;4:15 PM;-;487;2,763;478;-
Mar 5, 2020;4:30 PM;-;518;2,847;377;-
Mar 5, 2020;4:45 PM;-;547;2,940;286;-
Mar 5, 2020;5:00 PM;70,566;576;3,038;201;54,750
Mar 5, 2020;5:15 PM;-;604;3,160;131;-
Mar 5, 2020;5:30 PM;-;633;3,284;76;-
Mar 5, 2020;5:45 PM;-;659;3,418;39;-
Mar 5, 2020;6:00 PM;73,983;693;3,565;2;55,850
Mar 5, 2020;6:15 PM;-;714;3,725;0;-
Mar 5, 2020;6:30 PM;-;734;3,893;0;-
Mar 5, 2020;6:45 PM;-;756;4,052;0;-
Mar 5, 2020;7:00 PM;74,262;778;4,171;0;53,941
Mar 5, 2020;7:15 PM;-;801;4,247;0;-
Mar 5, 2020;7:30 PM;-;823;4,304;0;-
Mar 5, 2020;7:45 PM;-;845;4,352;0;-
Mar 5, 2020;8:00 PM;70,841;866;4,391;0;49,543
Mar 5, 2020;8:15 PM;-;885;4,423;0;-
Mar 5, 2020;8:30 PM;-;905;4,444;0;-
Mar 5, 2020;8:45 PM;-;922;4,463;0;-
Mar 5, 2020;9:00 PM;65,327;937;4,480;0;43,519
Mar 5, 2020;9:15 PM;-;948;4,490;0;-
Mar 5, 2020;9:30 PM;-;960;4,501;0;-
Mar 5, 2020;9:45 PM;-;980;4,513;0;-
Mar 5, 2020;10:00 PM;63,453;993;4,485;0;41,596
Mar 5, 2020;10:15 PM;-;997;4,469;0;-
Mar 5, 2020;10:30 PM;-;1,010;4,454;0;-
Mar 5, 2020;10:45 PM;-;1,013;4,437;0;-
Mar 5, 2020;11:00 PM;61,034;1,016;4,421;0;39,388
Mar 5, 2020;11:15 PM;-;1,020;4,398;0;-
Mar 5, 2020;11:30 PM;-;1,026;4,375;0;-
Mar 5, 2020;11:45 PM;-;1,032;4,359;0;-
Mar 6, 2020;12:00 AM;58,179;1,259;4,908;0;33,692
Mar 6, 2020;12:15 AM;-;1,264;4,873;0;-
Mar 6, 2020;12:30 AM;-;1,268;4,839;0;-
Mar 6, 2020;12:45 AM;-;1,274;4,804;0;-
Mar 6, 2020;1:00 AM;56,182;1,279;4,778;0;32,032
Mar 6, 2020;1:15 AM;-;1,289;4,756;0;-
Mar 6, 2020;1:30 AM;-;1,298;4,733;0;-
Mar 6, 2020;1:45 AM;-;1,307;4,711;0;-
Mar 6, 2020;2:00 AM;54,989;1,317;4,691;0;31,006
Mar 6, 2020;2:15 AM;-;1,326;4,670;0;-
Mar 6, 2020;2:30 AM;-;1,336;4,656;0;-
Mar 6, 2020;2:45 AM;-;1,347;4,640;0;-
Mar 6, 2020;3:00 AM;54,726;1,356;4,627;0;30,723
Mar 6, 2020;3:15 AM;-;1,364;4,630;0;-
Mar 6, 2020;3:30 AM;-;1,373;4,634;0;-
Mar 6, 2020;3:45 AM;-;1,381;4,639;0;-
Mar 6, 2020;4:00 AM;55,613;1,388;4,645;0;31,433
Mar 6, 2020;4:15 AM;-;1,390;4,649;0;-
Mar 6, 2020;4:30 AM;-;1,393;4,655;0;-
Mar 6, 2020;4:45 AM;-;1,397;4,665;0;-
Mar 6, 2020;5:00 AM;58,874;1,399;4,671;0;34,551
Mar 6, 2020;5:15 AM;-;1,400;4,676;0;-
Mar 6, 2020;5:30 AM;-;1,401;4,684;0;-
Mar 6, 2020;5:45 AM;-;1,402;4,691;0;-
Mar 6, 2020;6:00 AM;66,440;1,395;4,761;0;41,840
Mar 6, 2020;6:15 AM;-;1,391;4,765;0;-
Mar 6, 2020;6:30 AM;-;1,387;4,765;0;-
Mar 6, 2020;6:45 AM;-;1,383;4,746;8;-
Mar 6, 2020;7:00 AM;72,567;1,379;4,723;56;47,582
Mar 6, 2020;7:15 AM;-;1,376;4,711;117;-
Mar 6, 2020;7:30 AM;-;1,372;4,707;190;-
Mar 6, 2020;7:45 AM;-;1,370;4,707;279;-
Mar 6, 2020;8:00 AM;76,546;1,367;4,704;379;50,125
Mar 6, 2020;8:15 AM;-;1,365;4,696;490;-
Mar 6, 2020;8:30 AM;-;1,361;4,690;607;-
Mar 6, 2020;8:45 AM;-;1,358;4,685;722;-
Mar 6, 2020;9:00 AM;79,137;1,355;4,681;836;51,070
Mar 6, 2020;9:15 AM;-;1,349;4,681;946;-
Mar 6, 2020;9:30 AM;-;1,343;4,679;1,048;-
Mar 6, 2020;9:45 AM;-;1,337;4,677;1,138;-
Mar 6, 2020;10:00 AM;79,711;1,330;4,669;1,218;50,521
Mar 6, 2020;10:15 AM;-;1,325;4,662;1,293;-
Mar 6, 2020;10:30 AM;-;1,318;4,656;1,353;-
Mar 6, 2020;10:45 AM;-;1,314;4,651;1,402;-
Mar 6, 2020;11:00 AM;79,210;1,308;4,649;1,444;49,564
Mar 6, 2020;11:15 AM;-;1,301;4,636;1,479;-
Mar 6, 2020;11:30 AM;-;1,293;4,627;1,500;-
Mar 6, 2020;11:45 AM;-;1,286;4,617;1,506;-
Mar 6, 2020;12:00 PM;77,700;1,280;4,605;1,504;48,351
Mar 6, 2020;12:15 PM;-;1,271;4,591;1,494;-
Mar 6, 2020;12:30 PM;-;1,260;4,586;1,473;-
Mar 6, 2020;12:45 PM;-;1,251;4,590;1,445;-
Mar 6, 2020;1:00 PM;75,930;1,240;4,598;1,424;47,186
Mar 6, 2020;1:15 PM;-;1,231;4,595;1,395;-
Mar 6, 2020;1:30 PM;-;1,224;4,584;1,354;-
Mar 6, 2020;1:45 PM;-;1,216;4,573;1,311;-
Mar 6, 2020;2:00 PM;73,819;1,210;4,561;1,262;46,174
Mar 6, 2020;2:15 PM;-;1,204;4,551;1,202;-
Mar 6, 2020;2:30 PM;-;1,199;4,539;1,135;-
Mar 6, 2020;2:45 PM;-;1,194;4,531;1,058;-
Mar 6, 2020;3:00 PM;71,138;1,189;4,524;979;44,921
Mar 6, 2020;3:15 PM;-;1,185;4,526;894;-
Mar 6, 2020;3:30 PM;-;1,180;4,529;803;-
Mar 6, 2020;3:45 PM;-;1,170;4,533;707;-
Mar 6, 2020;4:00 PM;68,695;1,165;4,539;614;44,018
Mar 6, 2020;4:15 PM;-;1,160;4,539;519;-
Mar 6, 2020;4:30 PM;-;1,154;4,540;426;-
Mar 6, 2020;4:45 PM;-;1,148;4,540;333;-
Mar 6, 2020;5:00 PM;69,542;1,143;4,541;247;46,213
Mar 6, 2020;5:15 PM;-;1,136;4,552;166;-
Mar 6, 2020;5:30 PM;-;1,130;4,565;98;-
Mar 6, 2020;5:45 PM;-;1,122;4,581;49;-
Mar 6, 2020;6:00 PM;70,740;1,112;4,596;16;47,757
Mar 6, 2020;6:15 PM;-;1,103;4,620;0;-
Mar 6, 2020;6:30 PM;-;1,093;4,656;0;-
Mar 6, 2020;6:45 PM;-;1,083;4,706;0;-
Mar 6, 2020;7:00 PM;71,768;1,071;4,745;0;48,542
Mar 6, 2020;7:15 PM;-;1,054;4,761;0;-
Mar 6, 2020;7:30 PM;-;1,040;4,768;0;-
Mar 6, 2020;7:45 PM;-;1,021;4,767;0;-
Mar 6, 2020;8:00 PM;68,428;1,005;4,761;0;45,582
Mar 6, 2020;8:15 PM;-;990;4,746;0;-
Mar 6, 2020;8:30 PM;-;971;4,718;0;-
Mar 6, 2020;8:45 PM;-;954;4,702;0;-
Mar 6, 2020;9:00 PM;65,169;937;4,684;0;42,963
Mar 6, 2020;9:15 PM;-;918;4,660;0;-
Mar 6, 2020;9:30 PM;-;896;4,629;0;-
Mar 6, 2020;9:45 PM;-;881;4,604;0;-
Mar 6, 2020;10:00 PM;63,192;867;4,537;0;41,747
Mar 6, 2020;10:15 PM;-;856;4,520;0;-
Mar 6, 2020;10:30 PM;-;846;4,501;0;-
Mar 6, 2020;10:45 PM;-;835;4,484;0;-
Mar 6, 2020;11:00 PM;60,778;823;4,470;0;39,703
Mar 6, 2020;11:15 PM;-;811;4,468;0;-
Mar 6, 2020;11:30 PM;-;797;4,464;0;-
Mar 6, 2020;11:45 PM;-;785;4,458;0;-
Mar 7, 2020;12:00 AM;57,208;403;4,039;0;39,474
Mar 7, 2020;12:15 AM;-;404;4,032;0;-
Mar 7, 2020;12:30 AM;-;404;4,027;0;-
Mar 7, 2020;12:45 AM;-;406;4,020;0;-
Mar 7, 2020;1:00 AM;55,706;407;4,013;0;38,016
Mar 7, 2020;1:15 AM;-;411;4,010;0;-
Mar 7, 2020;1:30 AM;-;414;4,009;0;-
Mar 7, 2020;1:45 AM;-;419;4,008;0;-
Mar 7, 2020;2:00 AM;54,455;421;4,015;0;36,620
Mar 7, 2020;2:15 AM;-;426;4,024;0;-
Mar 7, 2020;2:30 AM;-;430;4,037;0;-
Mar 7, 2020;2:45 AM;-;433;4,050;0;-
Mar 7, 2020;3:00 AM;53,134;437;4,059;0;35,077
Mar 7, 2020;3:15 AM;-;441;4,067;0;-
Mar 7, 2020;3:30 AM;-;447;4,073;0;-
Mar 7, 2020;3:45 AM;-;452;4,081;0;-
Mar 7, 2020;4:00 AM;52,450;456;4,090;0;34,280
Mar 7, 2020;4:15 AM;-;454;4,090;0;-
Mar 7, 2020;4:30 AM;-;452;4,089;0;-
Mar 7, 2020;4:45 AM;-;450;4,088;0;-
Mar 7, 2020;5:00 AM;52,797;447;4,084;0;34,844
Mar 7, 2020;5:15 AM;-;438;4,070;0;-
Mar 7, 2020;5:30 AM;-;430;4,049;0;-
Mar 7, 2020;5:45 AM;-;416;4,020;0;-
Mar 7, 2020;6:00 AM;55,352;406;4,031;0;37,885
Mar 7, 2020;6:15 AM;-;396;4,005;0;-
Mar 7, 2020;6:30 AM;-;385;3,963;0;-
Mar 7, 2020;6:45 AM;-;375;3,899;9;-
Mar 7, 2020;7:00 AM;57,650;366;3,829;64;40,339
Mar 7, 2020;7:15 AM;-;358;3,779;142;-
Mar 7, 2020;7:30 AM;-;351;3,738;249;-
Mar 7, 2020;7:45 AM;-;343;3,707;386;-
Mar 7, 2020;8:00 AM;62,126;334;3,682;545;42,905
Mar 7, 2020;8:15 AM;-;328;3,667;719;-
Mar 7, 2020;8:30 AM;-;323;3,660;902;-
Mar 7, 2020;8:45 AM;-;316;3,652;1,094;-
Mar 7, 2020;9:00 AM;66,662;309;3,647;1,295;44,387
Mar 7, 2020;9:15 AM;-;301;3,664;1,503;-
Mar 7, 2020;9:30 AM;-;292;3,682;1,703;-
Mar 7, 2020;9:45 AM;-;285;3,699;1,895;-
Mar 7, 2020;10:00 AM;69,629;279;3,720;2,079;44,289
Mar 7, 2020;10:15 AM;-;273;3,732;2,256;-
Mar 7, 2020;10:30 AM;-;266;3,744;2,415;-
Mar 7, 2020;10:45 AM;-;260;3,758;2,560;-
Mar 7, 2020;11:00 AM;71,472;257;3,768;2,689;44,043
Mar 7, 2020;11:15 AM;-;262;3,754;2,803;-
Mar 7, 2020;11:30 AM;-;268;3,742;2,901;-
Mar 7, 2020;11:45 AM;-;275;3,732;2,981;-
Mar 7, 2020;12:00 PM;72,054;283;3,725;3,045;43,523
Mar 7, 2020;12:15 PM;-;297;3,723;3,093;-
Mar 7, 2020;12:30 PM;-;313;3,733;3,120;-
Mar 7, 2020;12:45 PM;-;327;3,751;3,123;-
Mar 7, 2020;1:00 PM;71,140;344;3,762;3,119;42,343
Mar 7, 2020;1:15 PM;-;360;3,760;3,103;-
Mar 7, 2020;1:30 PM;-;377;3,756;3,069;-
Mar 7, 2020;1:45 PM;-;394;3,744;3,010;-
Mar 7, 2020;2:00 PM;68,170;410;3,719;2,931;40,759
Mar 7, 2020;2:15 PM;-;426;3,688;2,835;-
Mar 7, 2020;2:30 PM;-;443;3,647;2,706;-
Mar 7, 2020;2:45 PM;-;458;3,603;2,545;-
Mar 7, 2020;3:00 PM;63,408;473;3,557;2,368;39,632
Mar 7, 2020;3:15 PM;-;492;3,439;2,172;-
Mar 7, 2020;3:30 PM;-;511;3,322;1,964;-
Mar 7, 2020;3:45 PM;-;530;3,203;1,746;-
Mar 7, 2020;4:00 PM;58,776;549;3,082;1,518;40,502
Mar 7, 2020;4:15 PM;-;569;2,912;1,281;-
Mar 7, 2020;4:30 PM;-;589;2,741;1,045;-
Mar 7, 2020;4:45 PM;-;611;2,564;816;-
Mar 7, 2020;5:00 PM;55,072;631;2,407;600;42,015
Mar 7, 2020;5:15 PM;-;654;2,305;401;-
Mar 7, 2020;5:30 PM;-;676;2,214;230;-
Mar 7, 2020;5:45 PM;-;700;2,131;111;-
Mar 7, 2020;6:00 PM;56,136;726;2,065;38;44,779
Mar 7, 2020;6:15 PM;-;759;2,041;1;-
Mar 7, 2020;6:30 PM;-;791;2,050;0;-
Mar 7, 2020;6:45 PM;-;822;2,067;0;-
Mar 7, 2020;7:00 PM;57,607;851;2,118;0;45,121
Mar 7, 2020;7:15 PM;-;885;2,191;0;-
Mar 7, 2020;7:30 PM;-;914;2,259;0;-
Mar 7, 2020;7:45 PM;-;943;2,326;0;-
Mar 7, 2020;8:00 PM;57,248;973;2,396;0;43,148
Mar 7, 2020;8:15 PM;-;1,001;2,469;0;-
Mar 7, 2020;8:30 PM;-;1,032;2,548;0;-
Mar 7, 2020;8:45 PM;-;1,057;2,625;0;-
Mar 7, 2020;9:00 PM;54,850;1,079;2,702;0;39,150
Mar 7, 2020;9:15 PM;-;1,098;2,778;0;-
Mar 7, 2020;9:30 PM;-;1,117;2,857;0;-
Mar 7, 2020;9:45 PM;-;1,135;2,935;0;-
Mar 7, 2020;10:00 PM;55,181;1,155;2,972;0;38,253
Mar 7, 2020;10:15 PM;-;1,167;3,028;0;-
Mar 7, 2020;10:30 PM;-;1,179;3,087;0;-
Mar 7, 2020;10:45 PM;-;1,192;3,149;0;-
Mar 7, 2020;11:00 PM;53,725;1,203;3,211;0;35,585
Mar 7, 2020;11:15 PM;-;1,213;3,284;0;-
Mar 7, 2020;11:30 PM;-;1,222;3,356;0;-
Mar 7, 2020;11:45 PM;-;1,233;3,419;0;-
Mar 8, 2020;12:00 AM;52,400;1,258;3,735;0;32,094
Mar 8, 2020;12:15 AM;-;1,259;3,792;0;-
Mar 8, 2020;12:30 AM;-;1,261;3,844;0;-
Mar 8, 2020;12:45 AM;-;1,262;3,897;0;-
Mar 8, 2020;1:00 AM;51,363;1,265;3,942;0;30,308
Mar 8, 2020;1:15 AM;-;1,268;3,978;0;-
Mar 8, 2020;1:30 AM;-;1,270;4,014;0;-
Mar 8, 2020;1:45 AM;-;1,273;4,048;0;-
Mar 8, 2020;2:00 AM;51,675;1,277;4,082;0;30,014
Mar 8, 2020;2:15 AM;-;1,280;4,115;0;-
Mar 8, 2020;2:30 AM;-;1,284;4,150;0;-
Mar 8, 2020;2:45 AM;-;1,289;4,185;0;-
Mar 8, 2020;3:00 AM;51,913;1,293;4,221;0;29,605
Mar 8, 2020;3:15 AM;-;1,299;4,257;0;-
Mar 8, 2020;3:30 AM;-;1,305;4,293;0;-
Mar 8, 2020;3:45 AM;-;1,311;4,329;0;-
Mar 8, 2020;4:00 AM;53,231;1,312;4,360;0;30,239
Mar 8, 2020;4:15 AM;-;1,319;4,403;0;-
Mar 8, 2020;4:30 AM;-;1,327;4,447;0;-
Mar 8, 2020;4:45 AM;-;1,334;4,490;0;-
Mar 8, 2020;5:00 AM;54,158;1,342;4,535;0;30,299
Mar 8, 2020;5:15 AM;-;1,349;4,587;0;-
Mar 8, 2020;5:30 AM;-;1,357;4,637;0;-
Mar 8, 2020;5:45 AM;-;1,365;4,688;0;-
Mar 8, 2020;6:00 AM;55,265;1,362;4,806;0;30,300
Mar 8, 2020;6:15 AM;-;1,368;4,850;0;-
Mar 8, 2020;6:30 AM;-;1,373;4,889;2;-
Mar 8, 2020;6:45 AM;-;1,379;4,911;25;-
Mar 8, 2020;7:00 AM;58,608;1,379;4,913;145;31,758
Mar 8, 2020;7:15 AM;-;1,384;4,916;296;-
Mar 8, 2020;7:30 AM;-;1,386;4,925;483;-
Mar 8, 2020;7:45 AM;-;1,391;4,933;702;-
Mar 8, 2020;8:00 AM;64,718;1,396;4,924;944;34,188
Mar 8, 2020;8:15 AM;-;1,402;4,908;1,202;-
Mar 8, 2020;8:30 AM;-;1,406;4,880;1,470;-
Mar 8, 2020;8:45 AM;-;1,412;4,854;1,734;-
Mar 8, 2020;9:00 AM;70,226;1,418;4,830;1,987;35,849
Mar 8, 2020;9:15 AM;-;1,421;4,825;2,238;-
Mar 8, 2020;9:30 AM;-;1,424;4,822;2,476;-
Mar 8, 2020;9:45 AM;-;1,428;4,818;2,691;-
Mar 8, 2020;10:00 AM;74,836;1,431;4,821;2,881;37,037
Mar 8, 2020;10:15 AM;-;1,434;4,882;3,046;-
Mar 8, 2020;10:30 AM;-;1,437;4,943;3,180;-
Mar 8, 2020;10:45 AM;-;1,441;5,003;3,302;-
Mar 8, 2020;11:00 AM;78,411;1,445;5,060;3,399;38,068
Mar 8, 2020;11:15 AM;-;1,446;5,116;3,480;-
Mar 8, 2020;11:30 AM;-;1,448;5,177;3,535;-
Mar 8, 2020;11:45 AM;-;1,440;5,237;3,563;-
Mar 8, 2020;12:00 PM;79,132;1,441;5,286;3,567;37,939
Mar 8, 2020;12:15 PM;-;1,441;5,325;3,547;-
Mar 8, 2020;12:30 PM;-;1,442;5,364;3,499;-
Mar 8, 2020;12:45 PM;-;1,443;5,413;3,429;-
Mar 8, 2020;1:00 PM;77,007;1,444;5,447;3,342;36,775
Mar 8, 2020;1:15 PM;-;1,445;5,453;3,231;-
Mar 8, 2020;1:30 PM;-;1,448;5,451;3,107;-
Mar 8, 2020;1:45 PM;-;1,453;5,443;2,969;-
Mar 8, 2020;2:00 PM;72,291;1,454;5,427;2,815;34,706
Mar 8, 2020;2:15 PM;-;1,455;5,408;2,653;-
Mar 8, 2020;2:30 PM;-;1,453;5,378;2,465;-
Mar 8, 2020;2:45 PM;-;1,454;5,346;2,279;-
Mar 8, 2020;3:00 PM;66,592;1,454;5,317;2,079;32,847
Mar 8, 2020;3:15 PM;-;1,449;5,254;1,877;-
Mar 8, 2020;3:30 PM;-;1,445;5,189;1,666;-
Mar 8, 2020;3:45 PM;-;1,438;5,124;1,454;-
Mar 8, 2020;4:00 PM;61,279;1,430;5,062;1,245;31,868
Mar 8, 2020;4:15 PM;-;1,421;5,017;1,040;-
Mar 8, 2020;4:30 PM;-;1,407;4,972;842;-
Mar 8, 2020;4:45 PM;-;1,394;4,927;656;-
Mar 8, 2020;5:00 PM;59,427;1,375;4,882;481;33,567
Mar 8, 2020;5:15 PM;-;1,360;4,855;319;-
Mar 8, 2020;5:30 PM;-;1,347;4,828;187;-
Mar 8, 2020;5:45 PM;-;1,329;4,805;93;-
Mar 8, 2020;6:00 PM;61,591;1,314;4,783;31;37,344
Mar 8, 2020;6:15 PM;-;1,290;4,765;1;-
Mar 8, 2020;6:30 PM;-;1,275;4,763;0;-
Mar 8, 2020;6:45 PM;-;1,256;4,770;0;-
Mar 8, 2020;7:00 PM;63,152;1,241;4,766;0;39,430
Mar 8, 2020;7:15 PM;-;1,228;4,736;0;-
Mar 8, 2020;7:30 PM;-;1,216;4,692;0;-
Mar 8, 2020;7:45 PM;-;1,203;4,642;0;-
Mar 8, 2020;8:00 PM;61,928;1,189;4,587;0;39,220
Mar 8, 2020;8:15 PM;-;1,183;4,533;0;-
Mar 8, 2020;8:30 PM;-;1,176;4,469;0;-
Mar 8, 2020;8:45 PM;-;1,167;4,404;0;-
