Date;Time of day;Scheduled commercial net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Jul 14, 2019;6:00 PM;-961;2,324;-266;117;-2,686;406;-131;1,681;-431;410;-26;0;0;1,261;-130;322;-4,407;595;0
Jul 14, 2019;7:00 PM;-1,513;2,522;-164;48;-2,961;221;-687;1,247;-511;422;-24;0;0;1,062;-97;692;-4,003;720;0
Jul 14, 2019;8:00 PM;-2,567;2,861;-214;33;-3,002;186;-1,510;987;-345;422;-20;0;-437;1,084;-4;973;-4,151;670;-100
Jul 14, 2019;9:00 PM;-2,336;3,175;-432;26;-2,985;54;-1,889;2,153;-1,277;430;-16;0;0;1,068;0;1,044;-4,432;745;0
Jul 14, 2019;10:00 PM;-2,120;1,706;-208;71;-2,600;52;-1,889;1,591;-864;453;-14;0;-600;477;0;720;-1,660;645;0
Jul 14, 2019;11:00 PM;-303;2,096;-192;143;-1,841;150;-1,888;1,045;-695;427;-15;0;-615;1,249;-324;532;-795;495;-75
Jul 15, 2019;12:00 AM;-534;1,753;-123;347;-2,016;418;-1,980;1,139;-919;409;-16;0;0;1,840;-6;176;-1,856;300;0
Jul 15, 2019;1:00 AM;-666;17;-12;564;-2,296;448;-860;1,065;-1,133;392;-17;0;0;1,936;-9;286;-1,147;100;0
Jul 15, 2019;2:00 AM;-1,333;8;-72;443;-2,065;342;-1,269;1,112;-955;388;-17;0;0;1,824;-55;325;-1,342;0;0
Jul 15, 2019;3:00 AM;-717;8;-248;109;-1,521;234;-396;1,267;-905;393;-18;0;0;1,311;-31;0;-920;0;0
Jul 15, 2019;4:00 AM;-1,273;8;-358;74;-1,482;169;-677;1,026;-800;401;-15;0;0;1,816;-298;320;-1,457;0;0
Jul 15, 2019;5:00 AM;-2,015;20;-155;146;-1,965;239;-1,621;884;-784;425;-12;0;0;1,889;-184;875;-1,936;164;0
Jul 15, 2019;6:00 AM;-4,239;234;-800;35;-3,035;0;-1,885;1,611;-821;449;-10;0;-600;1,104;0;1,465;-2,321;335;0
Jul 15, 2019;7:00 AM;-6,471;24;-819;30;-3,030;0;-1,885;1,563;-1,174;504;-11;0;-615;0;-31;948;-2,335;360;0
Jul 15, 2019;8:00 AM;-5,291;456;-413;30;-3,030;0;-1,885;1,479;-1,218;542;-14;0;-493;1,000;0;504;-2,479;330;-100
Jul 15, 2019;9:00 AM;-3,006;1,059;-795;30;-3,023;67;-1,909;1,131;-393;552;-11;0;-548;1,172;-1;1,004;-1,731;390;0
Jul 15, 2019;10:00 AM;-3,065;1,087;-654;43;-2,328;0;-1,885;1,193;-538;565;-8;0;-522;1,427;0;64;-1,904;395;0
Jul 15, 2019;11:00 AM;225;1,188;-113;62;-2,093;25;-1,910;1,225;-254;573;-6;0;-467;2,208;0;578;-1,181;390;0
Jul 15, 2019;12:00 PM;1,081;1,311;-90;82;-2,183;0;-1,885;1,280;-633;572;-7;0;-615;2,998;0;244;-383;390;0
Jul 15, 2019;1:00 PM;2,401;1,290;-153;347;-1,866;0;-1,885;1,384;-217;567;-7;0;-615;3,901;-737;280;-288;400;0
Jul 15, 2019;2:00 PM;2,693;1,793;-620;394;-1,614;17;-1,885;1,435;-299;560;-8;0;-600;4,211;-938;359;-432;320;0
Jul 15, 2019;3:00 PM;3,544;1,785;-585;470;-1,469;177;-1,754;1,390;-198;549;-8;0;-615;4,181;-835;519;-408;345;0
Jul 15, 2019;4:00 PM;2,526;1,757;-808;867;-1,557;1;-1,525;504;-49;543;-10;0;-492;4,038;-435;214;-618;96;0
Jul 15, 2019;5:00 PM;1,774;1,893;-820;1,078;-1,973;171;-1,885;675;-75;549;-10;0;-615;3,765;-485;589;-1,208;125;0
Jul 15, 2019;6:00 PM;698;1,449;-524;714;-2,636;0;-1,885;920;-170;557;-12;0;-615;2,630;-2;948;-956;280;0
Jul 15, 2019;7:00 PM;-1,442;1,360;-274;61;-3,013;0;-1,885;870;-120;556;-14;0;-615;1,597;0;761;-956;230;0
Jul 15, 2019;8:00 PM;-1,991;1,321;-344;171;-2,773;0;-1,885;571;-110;526;-14;0;-615;1,806;-1;212;-885;29;0
Jul 15, 2019;9:00 PM;-1,315;1,119;-326;66;-2,720;0;-1,885;957;-284;503;-15;0;-615;2,407;-3;307;-1,161;335;0
Jul 15, 2019;10:00 PM;1,283;1,801;-301;375;-2,759;0;-1,885;1,001;-615;507;-15;0;-615;2,164;0;1,360;-75;340;0
Jul 15, 2019;11:00 PM;2,498;2,190;-633;153;-1,898;52;-1,911;997;-400;473;-14;0;-565;2,923;-282;1,997;-979;395;0
Jul 16, 2019;12:00 AM;3,880;2,088;-327;453;-811;64;-764;726;-580;450;-15;0;0;2,538;-190;456;-696;488;0
Jul 16, 2019;1:00 AM;3,790;2,075;-176;316;-1,000;273;-305;967;-324;430;-16;0;0;2,242;-226;0;-645;179;0
Jul 16, 2019;2:00 AM;2,685;1,446;-477;350;-1,295;668;-245;1,069;-410;423;-16;0;0;2,795;-147;0;-1,652;176;0
Jul 16, 2019;3:00 AM;1,769;1,071;-603;436;-1,105;703;-418;1,214;-408;424;-15;0;0;2,558;-123;19;-2,118;134;0
Jul 16, 2019;4:00 AM;1,487;1,047;-203;397;-1,168;676;-554;1,257;-541;434;-13;0;0;2,153;-131;159;-2,026;0;0
Jul 16, 2019;5:00 AM;1,541;1,048;-227;209;-1,427;116;-596;1,077;-709;457;-9;0;0;2,702;-181;147;-1,349;283;0
Jul 16, 2019;6:00 AM;-40;1,048;-358;145;-1,904;20;-1,885;1,193;-620;479;-7;0;-600;2,313;-264;1,711;-1,791;480;0
Jul 16, 2019;7:00 AM;-748;353;0;146;-2,626;0;-1,885;1,151;-593;535;-5;0;-612;1,484;0;2,283;-1,343;364;0
Jul 16, 2019;8:00 AM;-356;734;-329;92;-2,670;0;-1,885;973;-283;578;-6;0;-591;1,316;0;1,935;-489;269;0
Jul 16, 2019;9:00 AM;1,388;1,321;-262;125;-2,533;0;-1,885;1,172;-637;597;-5;0;-615;1,775;0;1,958;-42;419;0
Jul 16, 2019;10:00 AM;3,153;1,676;-30;734;-1,810;0;-1,885;1,048;-492;609;-4;0;-544;2,183;0;1,371;-108;405;0
Jul 16, 2019;11:00 AM;4,730;1,711;-9;710;-1,918;4;-1,889;996;-271;610;-4;0;-615;2,965;0;2,177;-62;325;0
Jul 16, 2019;12:00 PM;6,607;1,782;0;1,677;-1,471;38;-1,920;726;-100;591;-4;0;-615;4,021;0;2,599;-891;174;0
Jul 16, 2019;1:00 PM;8,525;2,179;0;2,652;-1,027;47;-1,882;511;-40;567;-4;0;-615;4,380;-111;2,724;-945;89;0
Jul 16, 2019;2:00 PM;8,482;2,398;-1;2,386;-785;185;-1,907;548;-70;565;-5;0;-615;4,247;-175;3,015;-1,356;52;0
Jul 16, 2019;3:00 PM;7,906;2,535;-488;2,855;-1,122;801;-1,998;551;0;586;-5;0;-615;4,087;-89;2,882;-2,123;49;0
Jul 16, 2019;4:00 PM;6,590;2,196;-662;1,996;-1,288;559;-1,963;514;0;574;-5;0;-615;3,882;-8;2,561;-1,237;86;0
Jul 16, 2019;5:00 PM;3,135;1,408;-196;824;-1,768;128;-1,584;926;-26;561;-5;0;-615;2,537;-53;1,447;-823;374;0
Jul 16, 2019;6:00 PM;777;1,284;-289;184;-2,940;60;-1,393;1,280;-207;566;-5;0;-615;581;-1;1,801;-49;520;0
Jul 16, 2019;7:00 PM;-1,078;1,113;-228;100;-3,027;154;-1,674;1,190;-577;566;-5;0;-615;222;-8;1,297;-220;634;0
Jul 16, 2019;8:00 PM;-3,500;912;-424;94;-3,012;59;-1,440;1,192;-639;530;-5;0;-615;5;-22;769;-1,568;664;0
Jul 16, 2019;9:00 PM;-3,177;1,012;-266;54;-3,015;9;-1,525;1,223;-161;508;-9;0;-615;5;-463;581;-1,092;577;0
Jul 16, 2019;10:00 PM;-818;1,276;-186;82;-2,816;10;-1,273;1,313;-407;513;-13;0;-615;6;-342;1,248;-198;584;0
Jul 16, 2019;11:00 PM;810;1,265;-53;258;-2,120;20;-1,477;1,221;-507;484;-14;0;-615;1,148;0;1,775;-1,159;584;0
Jul 17, 2019;12:00 AM;1,407;1,210;-334;730;-1,041;47;-1,516;1,047;-366;448;-13;0;-615;1,543;-4;1,159;-1,117;229;0
Jul 17, 2019;1:00 AM;1,553;932;-486;805;-491;224;-1,571;892;-340;425;-12;0;-58;1,353;0;731;-851;0;0
Jul 17, 2019;2:00 AM;-324;607;-372;474;-905;242;-1,531;735;-524;418;-11;0;0;1,625;-46;0;-1,036;0;0
Jul 17, 2019;3:00 AM;-1,569;8;-386;519;-920;371;-1,324;641;-472;416;-10;0;0;1,635;-132;42;-1,957;0;0
Jul 17, 2019;4:00 AM;-2,815;8;-835;269;-1,099;8;-1,422;723;-447;425;-7;0;0;1,743;-88;59;-2,152;0;0
Jul 17, 2019;5:00 AM;-3,472;189;-1,029;22;-1,439;99;-1,351;799;-750;448;-6;0;-399;1,681;-299;52;-1,489;0;0
Jul 17, 2019;6:00 AM;-5,068;179;-2,072;139;-2,821;28;-1,005;1,048;-369;473;-6;0;-615;1,554;0;1,245;-2,993;147;0
Jul 17, 2019;7:00 AM;-6,338;245;-1,807;15;-3,015;57;-717;1,283;-418;522;-5;0;-513;289;0;150;-2,616;192;0
Jul 17, 2019;8:00 AM;-4,018;100;-263;18;-2,976;50;-510;976;-248;556;-8;0;-470;633;-1;0;-2,165;372;-82
Jul 17, 2019;9:00 AM;-2,263;23;-151;189;-2,573;84;-432;686;-187;569;-6;0;-409;1,420;0;99;-1,789;214;0
Jul 17, 2019;10:00 AM;-1,157;3;-510;136;-1,961;185;-425;676;-187;577;-5;0;-348;2,775;0;195;-2,392;124;0
Jul 17, 2019;11:00 AM;963;40;-576;535;-1,781;349;-566;521;-187;576;-4;0;-197;3,352;0;649;-1,827;79;0
Jul 17, 2019;12:00 PM;2,352;126;-639;641;-1,460;610;-616;499;0;559;-4;0;-179;3,533;0;335;-1,154;101;0
Jul 17, 2019;1:00 PM;3,320;84;-623;799;-1,206;427;-794;493;0;559;-5;0;-179;3,813;0;156;-311;107;0
Jul 17, 2019;2:00 PM;2,860;2;-1,100;1,054;-1,178;438;-946;508;0;548;-6;0;-195;3,752;0;516;-625;92;0
Jul 17, 2019;3:00 PM;1,863;2;-1,389;972;-853;332;-1,069;494;0;538;-6;0;-229;3,716;0;178;-929;106;0
Jul 17, 2019;4:00 PM;2,541;907;-1,118;619;-893;344;-953;491;-78;531;-7;0;-284;3,770;0;253;-1,150;109;0
Jul 17, 2019;5:00 PM;956;706;-978;332;-2,406;174;-796;1,146;-109;538;-6;0;-422;2,748;0;1,368;-1,893;554;0
Jul 17, 2019;6:00 PM;-2,001;486;-804;25;-2,990;223;-673;1,719;-544;557;-6;0;-462;1,042;0;1,029;-2,077;474;0
Jul 17, 2019;7:00 PM;-4,704;502;-800;25;-3,025;209;-759;1,522;-1,085;552;-6;0;-484;512;0;71;-2,376;438;0
Jul 17, 2019;8:00 PM;-5,598;2;-469;30;-3,030;170;-789;838;-850;521;-5;0;-496;50;-75;1;-2,225;729;0
Jul 17, 2019;9:00 PM;-4,831;147;-610;125;-3,125;217;-855;1,093;-693;504;-7;0;-504;157;-244;413;-2,139;690;0
Jul 17, 2019;10:00 PM;-4,324;147;-1,071;31;-2,847;138;-822;1,064;-850;510;-8;0;-533;268;0;527;-1,663;785;0
Jul 17, 2019;11:00 PM;-1,305;541;-904;107;-1,724;223;-1,012;993;-394;478;-10;0;-615;1,987;0;202;-1,877;700;0
Jul 18, 2019;12:00 AM;-1,857;8;-593;66;-1,872;19;-1,120;915;-160;440;-12;0;-600;2,714;-13;12;-2,065;404;0
Jul 18, 2019;1:00 AM;-1,571;25;-717;117;-1,887;0;-1,218;1,157;-200;421;-12;0;0;2,524;-31;61;-2,042;231;0
Jul 18, 2019;2:00 AM;-1,938;8;-361;149;-1,625;76;-1,292;1,138;-295;416;-11;0;0;2,181;-5;2;-2,431;112;0
Jul 18, 2019;3:00 AM;-3,375;8;-272;164;-1,544;17;-1,330;1,042;-258;415;-11;0;-90;1,181;-37;0;-2,773;113;0
Jul 18, 2019;4:00 AM;-4,583;8;-372;80;-1,635;33;-1,347;835;-262;423;-10;0;-297;745;0;0;-2,802;18;0
Jul 18, 2019;5:00 AM;-3,641;8;-726;114;-1,361;0;-1,311;1,118;-288;446;-11;0;-219;1,155;-286;250;-2,658;128;0
Jul 18, 2019;6:00 AM;-5,659;2;-1,871;102;-3,002;39;-1,190;964;-143;469;-12;0;-529;1,917;-2;398;-3,067;266;0
Jul 18, 2019;7:00 AM;-4,838;2;-1,762;15;-3,015;50;-907;858;-173;524;-11;0;-295;1,611;0;484;-2,581;362;0
Jul 18, 2019;8:00 AM;-2,646;0;-1,529;149;-2,841;50;-575;922;-251;562;-13;0;-275;2,755;-1;697;-2,691;395;0
Jul 18, 2019;9:00 AM;904;12;-768;764;-2,173;144;-619;1,030;-247;572;-12;0;-214;3,793;0;432;-2,180;370;0
Jul 18, 2019;10:00 AM;3,392;4;-459;601;-1,859;230;-733;755;-40;582;-9;0;-171;4,489;0;801;-1,044;245;0
Jul 18, 2019;11:00 AM;3,726;41;-621;1,000;-1,666;212;-991;491;-20;574;-8;0;0;4,592;0;395;-382;109;0
Jul 18, 2019;12:00 PM;4,886;2;-457;1,477;-1,565;534;-998;491;0;556;-13;0;0;4,584;0;691;-525;109;0
Jul 18, 2019;1:00 PM;5,477;18;-319;1,281;-550;645;-1,086;491;0;558;-18;0;0;4,663;0;103;-418;109;0
Jul 18, 2019;2:00 PM;4,850;2;-626;1,835;-1,220;435;-1,383;491;0;550;-21;0;0;4,906;0;282;-510;109;0
Jul 18, 2019;3:00 PM;2,706;30;-871;1,344;-1,177;406;-1,402;491;0;534;-26;0;0;4,671;0;160;-1,563;109;0
Jul 18, 2019;4:00 PM;743;395;-1,271;577;-1,306;190;-1,299;491;-8;536;-17;0;0;4,339;0;222;-2,215;109;0
Jul 18, 2019;5:00 PM;-1,316;662;-1,675;30;-2,946;50;-1,254;1,406;-228;547;-13;0;-146;3,520;0;944;-2,832;619;0
Jul 18, 2019;6:00 PM;-2,839;227;-1,436;116;-3,003;60;-1,155;1,386;-108;564;-14;0;-189;2,259;-1;551;-2,671;575;0
Jul 18, 2019;7:00 PM;-5,518;121;-1,474;79;-3,013;115;-1,209;1,357;-921;556;-12;0;-430;1,068;-1;386;-2,724;585;-1
Jul 18, 2019;8:00 PM;-4,307;125;-420;16;-3,015;175;-1,303;1,182;-31;521;-11;0;-455;348;0;40;-2,064;585;0
Jul 18, 2019;9:00 PM;-3,070;379;-636;18;-3,015;95;-1,448;1,369;0;501;-10;0;-518;869;0;675;-1,952;603;0
Jul 18, 2019;10:00 PM;-2,850;8;-904;44;-2,665;232;-1,568;1,152;-106;505;-9;0;-560;1,767;0;620;-2,051;685;0
Jul 18, 2019;11:00 PM;-1,211;32;-200;106;-1,678;65;-1,682;887;-31;472;-11;0;-615;2,530;-1;50;-1,734;599;0
Jul 19, 2019;12:00 AM;-367;8;-533;287;-1,725;0;-1,279;884;-120;436;-16;0;0;3,269;-152;360;-2,120;334;0
Jul 19, 2019;1:00 AM;-589;8;-201;258;-2,018;1;-843;1,104;-120;421;-8;0;-240;2,963;-72;448;-2,365;75;0
Jul 19, 2019;2:00 AM;-1,937;8;-98;256;-2,091;0;-1,477;1,058;-140;414;-9;0;-302;2,807;-150;50;-2,313;50;0
Jul 19, 2019;3:00 AM;-1,828;8;-208;435;-2,116;1;-970;1,008;-123;413;-12;0;-70;2,251;-106;0;-2,419;80;0
Jul 19, 2019;4:00 AM;-1,838;8;-90;199;-2,181;1;-1,258;1,022;-121;424;-14;0;0;2,378;-130;400;-2,476;0;0
Jul 19, 2019;5:00 AM;-2,686;8;-819;197;-2,159;0;-1,382;801;-150;444;-14;0;-280;2,537;-191;444;-2,202;80;0
Jul 19, 2019;6:00 AM;-4,504;11;-2,352;165;-2,625;0;-1,236;1,196;-35;464;-18;0;-581;2,503;-86;301;-2,458;247;0
Jul 19, 2019;7:00 AM;-4,552;95;-1,898;90;-2,590;40;-760;1,373;-465;516;-11;0;-410;1,437;0;238;-2,447;240;0
Jul 19, 2019;8:00 AM;-3,810;611;-1,812;15;-2,515;50;-600;1,020;-145;553;-13;0;-403;1,708;0;100;-2,614;235;0
Jul 19, 2019;9:00 AM;-3,083;0;-1,592;15;-2,515;50;-577;960;0;565;-13;0;-323;2,547;0;124;-2,564;240;0
Jul 19, 2019;10:00 AM;-1,467;0;-1,507;51;-2,513;135;-879;936;0;583;-15;0;-290;3,606;0;719;-2,557;264;0
Jul 19, 2019;11:00 AM;-339;5;-1,611;265;-2,544;158;-800;941;0;580;-14;0;-121;3,810;0;743;-2,010;259;0
Jul 19, 2019;12:00 PM;1,946;2;-1,273;369;-2,110;239;-1,037;963;-15;564;-18;0;-169;4,057;0;364;-227;237;0
Jul 19, 2019;1:00 PM;2,797;2;-1,241;363;-1,117;380;-1,216;990;-35;560;-21;0;-200;4,481;0;594;-953;210;0
Jul 19, 2019;2:00 PM;3,608;2;-961;403;-867;230;-1,202;998;-60;552;-19;0;-354;4,413;0;627;-356;202;0
Jul 19, 2019;3:00 PM;1,677;63;-1,591;443;-968;246;-1,290;1,000;-77;534;-19;0;-450;4,550;0;681;-1,645;200;0
Jul 19, 2019;4:00 PM;845;2;-1,808;476;-1,316;263;-1,310;686;0;535;-17;0;-376;4,399;0;917;-1,920;314;0
Jul 19, 2019;5:00 PM;-1,524;2;-2,115;212;-2,322;155;-1,130;1,490;0;536;-14;0;-323;3,275;0;1,114;-2,914;510;0
Jul 19, 2019;6:00 PM;-3,637;189;-2,289;15;-2,446;137;-976;1,437;-179;551;-11;0;-324;1,531;-1;666;-2,477;540;0
Jul 19, 2019;7:00 PM;-5,092;458;-1,663;15;-2,515;118;-1,014;1,745;-512;547;-9;0;-548;439;0;0;-2,723;570;0
Jul 19, 2019;8:00 PM;-5,252;278;-2,370;45;-2,531;110;-986;1,166;-637;512;-5;0;-615;938;0;564;-2,277;556;0
Jul 19, 2019;9:00 PM;-5,358;350;-1,530;15;-2,515;237;-1,053;1,019;-624;494;-5;0;-615;700;0;342;-2,728;555;0
Jul 19, 2019;10:00 PM;-4,099;29;-1,159;16;-2,875;116;-931;922;-144;498;-5;0;-615;726;-1;684;-1,953;593;0
Jul 19, 2019;11:00 PM;-1,789;151;-917;127;-2,262;97;-1,259;760;-202;470;-7;0;-615;2,174;-5;504;-1,393;588;0
Jul 20, 2019;12:00 AM;-293;14;-481;633;-1,761;24;-1,419;1,160;-860;451;-12;0;-600;2,975;-1;198;-934;320;0
Jul 20, 2019;1:00 AM;-295;8;-270;1,033;-1,589;39;-1,159;881;-817;426;-18;0;0;2,691;0;112;-1,792;160;0
Jul 20, 2019;2:00 AM;-338;8;-838;627;-1,766;19;-126;759;-871;417;-24;0;0;3,396;0;267;-2,325;119;0
Jul 20, 2019;3:00 AM;-287;8;-1,382;1,089;-1,839;812;-196;803;-723;411;-31;0;0;3,366;0;28;-2,734;101;0
Jul 20, 2019;4:00 AM;592;8;-1,623;1,481;-1,736;1,417;-59;812;-994;412;-40;0;0;3,588;0;26;-2,751;51;0
Jul 20, 2019;5:00 AM;1,609;8;-1,727;1,542;-1,627;1,740;-72;871;-530;414;-39;0;0;3,906;0;0;-2,891;14;0
Jul 20, 2019;6:00 AM;2,163;2;-1,670;1,655;-1,623;1,745;-40;1,111;-428;400;-42;0;0;3,940;0;18;-2,994;89;0
Jul 20, 2019;7:00 AM;3,778;2;-1,202;2,240;-2,056;1,733;-79;977;-537;418;-37;0;0;3,967;-23;398;-2,246;223;0
Jul 20, 2019;8:00 AM;4,771;0;-604;1,902;-1,872;1,164;-25;904;-360;440;-30;0;0;3,909;-14;863;-2,081;575;0
Jul 20, 2019;9:00 AM;8,795;390;-178;1,896;-1,478;1,763;-127;1,296;-300;455;-23;0;0;4,050;-34;2,136;-1,522;471;0
Jul 20, 2019;10:00 AM;10,236;1,026;-83;2,094;-1,576;1,917;-203;1,166;-263;453;-13;574;0;4,422;-40;1,467;-1,290;585;0
Jul 20, 2019;11:00 AM;11,972;1,129;-49;1,892;-614;2,037;-137;1,373;-560;465;-14;614;0;4,891;0;1,795;-1,305;455;0
Jul 20, 2019;12:00 PM;12,783;961;-2;1,960;-160;1,900;0;1,465;-633;466;-16;614;0;4,905;0;1,515;-817;625;0
Jul 20, 2019;1:00 PM;11,864;925;0;2,117;-317;1,900;0;1,611;-660;453;-22;512;0;4,895;0;1,938;-2,073;585;0
Jul 20, 2019;2:00 PM;10,822;385;0;1,568;-797;1,900;0;1,601;-696;453;-29;409;0;4,871;0;2,675;-2,028;510;0
Jul 20, 2019;3:00 PM;8,697;113;-561;1,733;-898;1,900;0;1,462;-531;449;-38;512;0;4,853;0;1,836;-2,737;604;0
Jul 20, 2019;4:00 PM;6,757;2;0;1,563;-1,127;1,972;-89;1,579;-813;445;-41;512;0;4,833;0;1,582;-4,170;509;0
Jul 20, 2019;5:00 PM;5,450;452;0;1,582;-1,763;1,738;-123;1,312;-480;460;-34;415;0;4,283;-41;1,253;-4,074;470;0
Jul 20, 2019;6:00 PM;1,096;2;-1,535;700;-2,474;288;-260;1,047;-291;470;-36;0;0;3,639;0;1,090;-2,014;470;0
Jul 20, 2019;7:00 PM;-746;5;-1,149;15;-2,174;233;-1,473;1,009;-586;472;-33;0;0;2,844;-1;1,087;-1,420;425;0
Jul 20, 2019;8:00 PM;-1,437;50;-872;92;-2,480;142;-2,027;1,137;-432;458;-31;0;0;3,144;0;702;-1,725;405;0
Jul 20, 2019;9:00 PM;-886;260;-1,135;156;-2,327;278;-1,899;1,004;-369;447;-22;0;0;3,126;-3;592;-1,399;405;0
Jul 20, 2019;10:00 PM;717;988;-1,032;417;-2,365;220;-1,932;1,040;-638;460;-15;0;-560;2,353;0;1,330;-109;560;0
Jul 20, 2019;11:00 PM;3,564;1,029;-162;435;-1,686;261;-1,585;895;-720;440;-16;0;0;2,392;0;2,067;-58;272;0
Jul 21, 2019;12:00 AM;5,595;749;-91;1,064;-148;561;-246;1,104;-1,083;415;-20;88;0;2,719;-100;413;-180;400;-50
Jul 21, 2019;1:00 AM;5,160;841;-92;784;-75;967;-123;1,120;-1,313;396;-24;273;0;2,983;-147;86;-700;259;-75
Jul 21, 2019;2:00 AM;4,624;596;-466;1,055;-367;1,634;-;1,141;-1,111;390;-22;281;0;3,251;-305;240;-1,620;159;-50
Jul 21, 2019;3:00 AM;5,135;600;-396;956;-300;2,081;-317;1,347;-693;386;-17;230;0;3,655;-559;102;-2,001;111;-50
Jul 21, 2019;4:00 AM;5,600;610;-86;1,008;-329;2,000;-105;1,206;-616;382;-18;204;0;3,835;-542;142;-1,891;0;-200
Jul 21, 2019;5:00 AM;5,946;803;-162;956;-289;1,955;-70;1,206;-868;383;-22;179;0;3,766;-265;100;-1,726;0;0
Jul 21, 2019;6:00 AM;6,358;678;-182;792;-325;1,951;-62;1,306;-709;369;-22;153;0;4,204;-213;300;-2,011;129;0
Jul 21, 2019;7:00 AM;6,447;412;-58;856;-240;1,900;0;1,257;-466;381;-18;71;0;4,282;-335;302;-2,120;373;-150
Jul 21, 2019;8:00 AM;6,556;400;-47;1,061;-839;1,919;-19;1,456;-186;393;-14;71;0;4,540;-489;22;-2,144;530;-98
Jul 21, 2019;9:00 AM;7,978;725;-198;848;-466;1,905;-5;1,518;-117;407;-10;71;0;4,854;-735;20;-1,324;585;-100
Jul 21, 2019;10:00 AM;11,511;1,192;-338;1,431;-282;1,900;0;1,719;-110;417;-9;71;0;4,904;-198;1,441;-1,227;600;0
Jul 21, 2019;11:00 AM;13,374;1,166;-35;1,200;-1;1,900;0;1,997;-300;408;-10;71;0;4,812;-13;1,677;-83;585;0
Jul 21, 2019;12:00 PM;14,850;1,472;0;1,195;0;1,900;0;2,235;-145;406;-12;71;0;4,598;-46;2,657;-91;610;0
Jul 21, 2019;1:00 PM;14,722;1,654;0;800;0;1,900;0;2,194;-80;399;-12;71;0;4,436;0;2,855;-101;606;0
Jul 21, 2019;2:00 PM;14,312;1,738;0;800;0;1,900;0;2,214;-40;386;-12;71;0;4,594;0;2,175;-100;586;0
Jul 21, 2019;3:00 PM;13,258;1,511;0;1,325;-126;1,900;0;2,215;-241;383;-11;71;0;4,904;-7;761;-62;635;0
Jul 21, 2019;4:00 PM;11,126;843;0;1,146;-179;1,603;0;2,234;-102;395;-11;71;0;4,904;-60;377;-691;596;0
Jul 21, 2019;5:00 PM;6,130;481;-12;717;-281;1,212;-60;1,946;-796;414;-8;71;0;3,894;-324;25;-1,674;525;0
Jul 21, 2019;6:00 PM;4,415;689;-91;642;-881;304;-92;1,569;-611;421;-6;0;0;3,208;-38;87;-1,281;495;0
Jul 21, 2019;7:00 PM;1,097;251;-129;302;-1,642;247;-1,496;1,226;-958;436;-6;0;-560;2,986;-8;739;-766;475;0
Jul 21, 2019;8:00 PM;-1,227;229;-464;234;-1,797;65;-1,889;985;-816;438;-6;0;-615;2,624;-5;1,072;-1,742;560;-100
Jul 21, 2019;9:00 PM;-2,794;547;-882;317;-2,842;0;-1,885;1,060;-643;437;-6;0;-615;2,146;0;1,178;-2,131;525;0
Jul 21, 2019;10:00 PM;-2,298;796;-846;235;-2,814;0;-1,885;1,047;-833;454;-6;0;-615;1,522;0;1,648;-1,436;535;-100
Jul 21, 2019;11:00 PM;-2,947;537;-755;343;-2,442;0;-1,885;1,032;-1,094;430;-7;0;-615;2,385;-167;19;-1,040;460;-148
Jul 22, 2019;12:00 AM;-3,525;8;-1,399;485;-1,877;77;-1,399;581;-473;407;-7;0;0;2,391;-1;10;-2,528;200;0
Jul 22, 2019;1:00 AM;-2,659;8;-1,509;357;-1,240;112;-532;1,044;-598;391;-7;0;0;2,278;0;0;-2,963;0;0
Jul 22, 2019;2:00 AM;-1,553;113;-1,816;775;-1,042;295;-105;1,192;-583;386;-8;0;0;2,091;-6;0;-2,845;0;0
Jul 22, 2019;3:00 AM;-2,216;226;-1,742;808;-1,128;177;-711;845;-195;390;-7;0;0;1,563;-58;0;-2,384;0;0
Jul 22, 2019;4:00 AM;-2,682;57;-2,057;723;-1,114;251;-731;741;-233;400;-7;0;0;1,484;-70;0;-2,126;0;0
Jul 22, 2019;5:00 AM;-2,995;135;-3,425;237;-1,503;383;-383;856;-534;421;-7;0;0;1,753;-51;0;-979;102;0
Jul 22, 2019;6:00 AM;-6,005;818;-4,916;248;-3,039;80;-903;557;-261;456;-7;0;-200;2,642;-160;0;-1,592;272;0
Jul 22, 2019;7:00 AM;-5,560;420;-4,672;121;-3,121;83;-604;655;-737;511;-7;0;-200;2,859;0;1,350;-2,468;250;0
Jul 22, 2019;8:00 AM;-4,555;273;-3,264;90;-2,590;179;-583;1,242;-905;550;-8;0;-200;3,178;0;764;-3,581;300;0
Jul 22, 2019;9:00 AM;-604;216;-1,982;287;-1,877;263;-729;1,199;-605;556;-7;0;-200;3,614;0;427;-2,041;275;0
Jul 22, 2019;10:00 AM;2,728;207;-2,425;1,412;-1,343;282;-887;958;-420;557;-7;0;-200;4,389;0;259;-304;250;0
Jul 22, 2019;11:00 AM;3,836;6;-2,413;1,898;-487;276;-907;986;-355;565;-6;0;-200;4,618;0;265;-685;275;0
