Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Apr 9, 2018;10:00 AM;8,366;3,014;-0;2,992;-310;502;-124;266;-1,647;682;-0;0;-1;654;-0;1,685;-0;653;-0
Apr 9, 2018;11:00 AM;7,452;2,986;-0;2,723;-310;28;-264;0;-1,581;725;-0;0;-1;674;-0;1,864;-0;608;-0
Apr 9, 2018;12:00 PM;7,548;2,924;-0;2,479;-276;441;-351;223;-1,715;703;-0;0;-1;643;-0;1,934;-0;544;-0
Apr 9, 2018;1:00 PM;8,393;2,603;-0;2,918;-209;941;-10;0;-1,544;682;-0;0;-1;900;-0;1,648;-0;465;-0
Apr 9, 2018;2:00 PM;8,305;2,576;-0;2,951;-270;876;-0;184;-1,695;679;-0;0;-1;1,010;-0;1,516;-0;479;-0
Apr 9, 2018;3:00 PM;7,454;2,235;-0;2,578;-168;1,014;-0;230;-1,531;563;-0;0;-1;1,238;-0;829;-0;467;-0
Apr 9, 2018;4:00 PM;6,241;2,081;-0;2,600;-146;274;-11;94;-1,327;517;-0;0;-1;1,187;-0;409;-0;564;-0
Apr 9, 2018;5:00 PM;2,587;1,918;-0;1,662;-115;4;-548;0;-1,353;498;-0;0;-1;69;-6;0;-27;486;-0
Apr 9, 2018;6:00 PM;1,166;1,685;-0;1,462;-145;0;-1,325;45;-1,502;481;-0;0;-1;0;-147;131;-0;482;-0
Apr 9, 2018;7:00 PM;2,066;1,763;-0;1,443;-150;78;-1,161;104;-1,331;513;-0;0;-1;0;-182;382;-0;608;-0
Apr 9, 2018;8:00 PM;4,456;2,004;-0;1,831;-151;67;-725;564;-1,252;537;-0;0;-1;75;-0;618;-0;889;-0
Apr 9, 2018;9:00 PM;6,841;2,288;-0;2,224;-52;521;-20;551;-1,332;531;-0;0;-1;380;-0;873;-0;878;-0
Apr 9, 2018;10:00 PM;9,503;3,132;-0;2,563;-53;728;-0;686;-1,463;583;-0;0;-1;772;-0;1,606;-0;950;-0
Apr 9, 2018;11:00 PM;9,673;2,930;-0;2,276;-108;1,658;-0;453;-1,602;525;-0;0;-1;583;-0;2,082;-0;877;-0
Apr 10, 2018;12:00 AM;9,834;3,260;-0;2,189;-122;1,724;-0;487;-1,380;473;-0;0;-1;587;-0;1,781;-0;836;-0
Apr 10, 2018;1:00 AM;9,607;3,562;-0;1,996;-79;1,927;-0;362;-1,395;464;-0;0;-1;637;-0;1,400;-0;734;-0
Apr 10, 2018;2:00 AM;8,386;3,549;-0;1,669;-3;1,609;-0;320;-1,394;422;-0;0;-1;638;-0;876;-0;701;-0
Apr 10, 2018;3:00 AM;6,389;3,505;-0;1,427;0;1,167;-0;205;-1,498;335;-0;0;-1;429;-0;208;-0;612;-0
Apr 10, 2018;4:00 AM;5,349;2,903;-0;1,294;0;977;-0;316;-1,383;322;-0;0;-1;451;-0;0;-287;757;-0
Apr 10, 2018;5:00 AM;6,160;2,642;-0;1,785;0;585;-11;755;-1,261;349;-0;0;-1;546;-0;0;-228;999;-0
Apr 10, 2018;6:00 AM;4,731;1,696;-0;1,965;-29;147;-455;834;-1,383;406;-0;0;-1;599;-0;0;-57;1,009;-0
Apr 10, 2018;7:00 AM;6,306;2,230;-0;2,418;-186;4;-904;1,132;-1,292;547;-0;0;-1;617;-0;786;-0;955;-0
Apr 10, 2018;8:00 AM;4,693;1,799;-0;1,609;-124;0;-829;990;-1,229;533;-0;0;-1;440;-0;528;-0;977;-0
Apr 10, 2018;9:00 AM;6,178;1,936;-0;1,613;-156;13;-510;1,074;-1,100;515;-0;0;-1;1,117;-0;640;-0;1,037;-0
Apr 10, 2018;10:00 AM;7,110;1,642;-0;1,704;-172;495;-378;1,166;-1,032;514;-0;0;-1;1,717;-0;370;-0;1,085;-0
Apr 10, 2018;11:00 AM;8,882;1,569;-0;1,916;-190;792;-153;1,356;-890;599;-0;0;-1;2,183;-0;511;-0;1,190;-0
Apr 10, 2018;12:00 PM;11,027;1,939;-0;2,844;-242;175;-235;1,560;-778;649;-0;0;-1;2,786;-0;1,053;-0;1,277;-0
Apr 10, 2018;1:00 PM;11,278;2,162;-0;3,000;-188;122;-6;1,576;-844;650;-0;0;-1;2,721;-0;798;-0;1,288;-0
Apr 10, 2018;2:00 PM;8,613;1,673;-0;1,935;-90;726;-106;1,463;-820;518;-0;0;-1;2,233;-0;0;-121;1,203;-0
Apr 10, 2018;3:00 PM;9,801;2,034;-0;2,716;-94;738;-316;1,398;-927;626;-0;0;-1;2,032;-0;490;-0;1,105;-0
Apr 10, 2018;4:00 PM;9,386;2,020;-0;2,415;-24;724;-334;1,584;-923;596;-0;0;-1;1,964;-0;165;-0;1,200;-0
Apr 10, 2018;5:00 PM;8,545;2,154;-0;2,011;-11;965;-578;1,558;-938;602;-0;0;-1;1,632;-0;0;-74;1,225;-0
Apr 10, 2018;6:00 PM;7,837;2,280;-0;1,988;-99;411;-584;1,370;-1,114;675;-0;0;-1;1,183;-0;623;-0;1,105;-0
Apr 10, 2018;7:00 PM;6,719;1,969;-0;1,244;-53;310;-523;1,618;-890;623;-0;0;-1;887;-0;439;-0;1,096;-0
Apr 10, 2018;8:00 PM;6,815;2,098;-0;1,106;-60;823;-507;1,505;-800;586;-0;0;-1;808;-0;143;-0;1,114;-0
Apr 10, 2018;9:00 PM;7,591;2,091;-0;1,684;-32;1,026;-217;1,301;-965;585;-0;0;-1;796;-0;237;-0;1,086;-0
Apr 10, 2018;10:00 PM;8,625;2,199;-0;2,276;-104;803;-39;1,026;-1,191;656;-0;0;-1;937;-0;987;-0;1,076;-0
Apr 10, 2018;11:00 PM;9,677;3,020;-0;2,297;-172;606;-214;736;-1,163;631;-0;0;-1;1,127;-0;1,645;-0;1,165;-0
Apr 11, 2018;12:00 AM;9,983;3,117;-0;2,245;-190;522;-262;520;-1,185;595;-0;0;-1;1,713;-0;1,922;-0;987;-0
Apr 11, 2018;1:00 AM;9,352;3,311;-0;1,957;-103;400;-144;466;-1,166;573;-0;0;-1;1,602;-0;1,535;-0;922;-0
Apr 11, 2018;2:00 AM;8,366;3,195;-0;1,762;-28;466;-357;501;-1,193;491;-0;0;-1;1,354;-0;1,249;-0;927;-0
Apr 11, 2018;3:00 AM;7,708;3,142;-0;1,633;0;456;-216;475;-1,179;433;-0;0;-1;1,375;-0;678;-0;912;-0
Apr 11, 2018;4:00 AM;5,832;2,736;-0;1,397;0;507;-569;538;-1,202;384;-0;0;-1;1,072;-0;21;-0;949;-0
Apr 11, 2018;5:00 AM;6,745;2,882;-0;1,610;-2;649;-524;614;-1,255;474;-0;0;-1;1,035;-0;238;-0;1,025;-0
Apr 11, 2018;6:00 AM;7,185;2,932;-0;2,052;-171;689;-583;772;-1,127;577;-0;0;-1;362;-0;783;-0;900;-0
Apr 11, 2018;7:00 AM;6,560;2,758;-0;2,003;-218;53;-606;988;-1,105;642;-0;0;-1;250;-0;865;-0;931;-0
Apr 11, 2018;8:00 AM;6,632;2,609;-0;1,967;-289;0;-851;866;-1,032;649;-0;0;-1;596;-0;1,174;-0;944;-0
Apr 11, 2018;9:00 AM;6,753;2,054;-0;1,430;-170;315;-587;862;-800;582;-0;0;-1;1,193;-0;919;-0;956;-0
Apr 11, 2018;10:00 AM;8,007;1,827;-0;1,644;-208;780;-564;1,029;-581;526;-0;0;-1;1,952;-0;712;-0;891;-0
Apr 11, 2018;11:00 AM;8,786;1,760;-0;1,615;-185;863;-104;938;-481;593;-0;0;-1;2,279;-0;642;-0;867;-0
Apr 11, 2018;12:00 PM;9,881;1,645;-0;1,853;-164;937;-8;1,060;-362;593;-0;0;-1;2,694;-0;696;-0;938;-0
Apr 11, 2018;1:00 PM;9,950;1,684;-0;1,845;-110;1,134;-396;1,100;-410;569;-0;0;-1;2,991;-0;577;-0;967;-0
Apr 11, 2018;2:00 PM;10,034;1,579;-0;2,030;-45;1,162;-489;1,203;-421;525;-0;0;-1;3,110;-0;363;-0;1,018;-0
Apr 11, 2018;3:00 PM;8,997;1,624;-0;1,825;-9;1,121;-508;1,117;-582;508;-0;0;-1;2,646;-0;249;-0;1,007;-0
Apr 11, 2018;4:00 PM;7,336;1,718;-0;1,584;-1;983;-464;997;-712;481;-0;0;-1;1,954;-0;0;-137;934;-0
Apr 11, 2018;5:00 PM;8,263;3,337;-0;1,847;-31;847;-582;786;-960;591;-0;0;-1;1,190;-0;305;-0;934;-0
Apr 11, 2018;6:00 PM;8,123;2,999;-0;2,404;-116;812;-585;642;-1,173;673;-0;0;-1;829;-0;790;-0;849;-0
Apr 11, 2018;7:00 PM;7,267;2,760;-0;2,076;-165;548;-585;925;-1,126;670;-0;0;-1;408;-0;932;-0;825;-0
Apr 11, 2018;8:00 PM;7,436;2,889;-0;1,872;-134;351;-585;1,077;-846;593;-0;0;-1;559;-0;973;-0;688;-0
Apr 11, 2018;9:00 PM;7,793;2,903;-0;1,940;-210;489;-571;867;-1,114;589;-0;0;-1;526;-0;1,559;-0;816;-0
Apr 11, 2018;10:00 PM;9,162;2,930;-0;2,198;-186;419;-200;838;-1,141;602;-0;0;-1;878;-0;1,876;-0;949;-0
Apr 11, 2018;11:00 PM;9,251;3,214;-0;2,139;-197;493;-368;657;-1,165;557;-0;0;-1;999;-0;2,108;-0;815;-0
Apr 12, 2018;12:00 AM;10,185;3,304;-0;2,153;-97;138;-224;782;-1,066;547;-0;0;-1;1,606;-0;1,964;-0;1,079;-0
Apr 12, 2018;1:00 AM;9,503;3,191;-0;2,252;-42;11;-305;685;-965;522;-0;0;-1;1,623;-0;1,559;-0;973;-0
Apr 12, 2018;2:00 AM;8,503;2,859;-0;2,288;-16;6;-380;571;-975;406;-0;0;-1;1,631;-0;1,174;-0;940;-0
Apr 12, 2018;3:00 AM;7,849;2,737;-0;2,271;0;11;-221;549;-976;346;-0;0;-1;1,619;-0;593;-0;921;-0
Apr 12, 2018;4:00 AM;7,917;2,782;-0;2,221;0;12;-211;684;-872;352;-0;0;-1;1,652;-0;329;-0;969;-0
Apr 12, 2018;5:00 AM;9,575;3,314;-0;2,459;-44;354;-0;767;-1,034;497;-0;0;-1;1,203;-0;1,099;-0;961;-0
Apr 12, 2018;6:00 AM;9,078;2,588;-0;2,859;-71;137;-338;1,126;-1,053;559;-0;0;-1;1,010;-0;1,348;-0;914;-0
Apr 12, 2018;7:00 AM;9,131;2,065;-0;2,746;-176;307;-202;1,308;-857;597;-0;0;-1;1,095;-0;1,391;-0;858;-0
Apr 12, 2018;8:00 AM;8,853;1,930;-0;2,215;-227;229;-329;1,247;-552;554;-0;0;-1;1,549;-0;1,287;-0;951;-0
Apr 12, 2018;9:00 AM;7,498;1,924;-0;1,102;-136;242;-116;1,057;-241;485;-0;0;-1;1,604;-0;663;-0;915;-0
Apr 12, 2018;10:00 AM;7,796;1,873;-0;1,097;-127;222;-89;790;-135;491;-0;0;-1;2,118;-0;536;-0;1,021;-0
Apr 12, 2018;11:00 AM;7,800;1,894;-0;1,026;-97;91;-113;872;-165;523;-0;0;-1;2,270;-0;448;-0;1,052;-0
Apr 12, 2018;12:00 PM;8,558;2,028;-0;1,174;-41;25;-58;1,055;-120;537;-0;0;-1;2,359;-0;545;-0;1,055;-0
Apr 12, 2018;1:00 PM;8,920;2,010;-0;1,468;-5;398;-7;1,120;-120;494;-0;0;-1;2,434;-0;269;-0;860;-0
Apr 12, 2018;2:00 PM;8,569;2,007;-0;1,569;0;341;-162;1,215;-228;531;-0;0;-1;2,295;-0;99;-0;903;-0
Apr 12, 2018;3:00 PM;7,612;2,123;-0;1,600;0;3;-642;1,234;-231;516;-0;0;-1;2,100;-0;0;-60;970;-0
Apr 12, 2018;4:00 PM;6,403;1,910;-0;1,589;-1;3;-604;849;-102;565;-0;0;-1;1,526;-0;0;-150;819;-0
Apr 12, 2018;5:00 PM;6,049;1,899;-0;1,673;-21;28;-590;1,203;-612;627;-0;0;-1;985;-0;0;-39;897;-0
Apr 12, 2018;6:00 PM;5,686;2,127;-0;1,910;-184;23;-670;960;-882;718;-0;0;-1;365;-0;605;-0;715;-0
Apr 12, 2018;7:00 PM;6,325;2,213;-0;1,992;-244;346;-585;920;-561;629;-0;0;-1;78;-0;729;-0;809;-0
Apr 12, 2018;8:00 PM;5,326;2,274;-0;1,073;-175;412;-585;990;-461;581;-0;0;-1;37;-33;353;-0;861;-0
Apr 12, 2018;9:00 PM;5,572;2,511;-0;1,616;-101;204;-589;1,023;-901;504;-0;0;-1;124;-0;353;-0;829;-0
Apr 12, 2018;10:00 PM;6,544;2,625;-0;1,944;-138;0;-914;974;-1,012;561;-0;0;-1;444;-0;1,026;-0;1,035;-0
Apr 12, 2018;11:00 PM;7,689;2,945;-0;2,383;-149;1;-727;848;-1,050;528;-0;0;-1;569;-0;1,380;-0;962;-0
Apr 13, 2018;12:00 AM;6,783;3,091;-0;1,690;-15;0;-742;797;-985;421;-0;0;-1;841;-0;776;-0;910;-0
Apr 13, 2018;1:00 AM;6,432;3,020;-0;1,925;0;0;-757;586;-1,112;433;-0;0;-1;779;-0;778;-0;781;-0
Apr 13, 2018;2:00 AM;5,966;2,954;-0;1,983;0;1;-732;542;-1,111;392;-0;0;-1;968;-0;193;-0;777;-0
Apr 13, 2018;3:00 AM;5,477;2,901;-0;2,096;0;0;-851;398;-1,103;373;-0;0;-1;881;-0;60;-0;723;-0
Apr 13, 2018;4:00 AM;5,171;2,722;-0;2,132;0;0;-892;385;-1,120;379;-0;0;-1;858;-0;0;-35;743;-0
Apr 13, 2018;5:00 AM;6,492;2,918;-0;2,630;-10;0;-1,190;657;-1,073;461;-0;0;-1;781;-0;480;-0;839;-0
Apr 13, 2018;6:00 AM;4,336;1,813;-0;2,650;-120;0;-1,584;591;-1,118;497;-0;0;-1;567;-0;424;-0;617;-0
Apr 13, 2018;7:00 AM;2,911;1,782;-0;2,061;-199;0;-1,597;493;-1,138;484;-0;0;-1;175;-0;369;-0;482;-0
Apr 13, 2018;8:00 AM;1,546;1,017;-0;1,311;-92;0;-1,235;588;-936;393;-0;0;-1;444;-0;0;-528;585;-0
Apr 13, 2018;9:00 AM;2,273;1,414;-0;1,134;-135;0;-1,260;377;-876;404;-0;0;-1;726;-0;0;-178;668;-0
Apr 13, 2018;10:00 AM;1,650;962;-0;1,178;-171;0;-1,630;259;-821;434;-0;0;-1;844;-0;0;-166;762;-0
Apr 13, 2018;11:00 AM;566;728;-0;1,034;-116;0;-1,683;13;-934;467;-0;0;-1;632;-0;0;-231;657;-0
Apr 13, 2018;12:00 PM;1,767;922;-0;1,114;-122;0;-1,579;119;-705;490;-0;0;-1;804;-0;0;-87;812;-0
Apr 13, 2018;1:00 PM;1,742;1,119;-0;1,330;-74;0;-1,446;19;-854;463;-0;0;-1;686;-0;0;-248;748;-0
Apr 13, 2018;2:00 PM;3,672;1,983;-0;2,123;-126;0;-1,616;0;-989;523;-0;0;-1;786;-0;341;-0;648;-0
Apr 13, 2018;3:00 PM;3,933;2,139;-0;2,131;-57;0;-1,422;195;-1,094;502;-0;0;-1;745;-0;146;-0;649;-0
Apr 13, 2018;4:00 PM;3,888;2,134;-0;1,882;-34;0;-1,414;338;-1,235;485;-0;0;-1;669;-0;13;-0;1,051;-0
Apr 13, 2018;5:00 PM;3,717;2,390;-0;2,069;-106;0;-1,634;338;-1,296;486;-0;0;-1;418;-0;35;-0;1,018;-0
Apr 13, 2018;6:00 PM;2,599;2,182;-0;1,569;-87;0;-1,625;365;-1,330;487;-0;0;-1;206;-0;0;-39;872;-0
Apr 13, 2018;7:00 PM;3,097;2,342;-0;1,538;-175;0;-1,692;495;-1,332;510;-0;0;-1;153;-0;310;-0;949;-0
Apr 13, 2018;8:00 PM;4,242;2,676;-0;1,402;-66;0;-1,721;1,026;-1,172;519;-0;0;-1;402;-0;291;-0;886;-0
Apr 13, 2018;9:00 PM;5,503;3,251;-0;1,797;-138;0;-1,679;923;-1,326;545;-0;0;-1;395;-0;1,029;-0;707;-0
Apr 13, 2018;10:00 PM;6,413;3,409;-0;2,169;-171;0;-1,723;904;-1,427;573;-0;0;-1;576;-0;1,495;-0;609;-0
Apr 13, 2018;11:00 PM;6,779;3,355;-0;1,835;-179;2;-1,292;811;-1,459;616;-0;0;-1;637;-0;1,745;-0;709;-0
Apr 14, 2018;12:00 AM;7,408;3,372;-0;2,090;-137;339;-585;759;-1,454;559;-0;0;-1;501;-0;1,383;-0;582;-0
Apr 14, 2018;1:00 AM;7,101;3,791;-0;2,053;-85;365;-570;655;-1,497;484;-0;0;-1;421;-0;1,015;-0;470;-0
Apr 14, 2018;2:00 AM;7,579;3,624;-0;2,289;-41;528;-402;659;-1,495;429;-0;0;-1;680;-0;901;-0;408;-0
Apr 14, 2018;3:00 AM;7,495;3,280;-0;2,515;-11;585;-232;662;-1,431;373;-0;0;-1;720;-0;586;-0;449;-0
Apr 14, 2018;4:00 AM;7,399;2,936;-0;2,396;0;904;-2;666;-1,417;368;-0;0;-1;643;-0;409;-0;497;-0
Apr 14, 2018;5:00 AM;6,799;2,787;-0;2,345;0;770;-0;599;-1,467;375;-0;0;-1;527;-0;406;-0;458;-0
Apr 14, 2018;6:00 AM;6,877;2,752;-0;1,972;-1;1,068;-0;724;-1,329;392;-0;0;-1;481;-0;247;-0;572;-0
Apr 14, 2018;7:00 AM;7,131;2,778;-0;1,654;-19;1,540;-0;860;-1,142;373;-0;0;-1;641;-0;0;-197;644;-0
Apr 14, 2018;8:00 AM;7,197;3,231;-0;1,349;-148;836;-0;844;-1,102;440;-0;0;-1;741;-0;428;-0;579;-0
Apr 14, 2018;9:00 AM;8,607;3,519;-0;1,153;-258;1,636;-0;720;-1,006;482;-0;0;-1;936;-0;867;-0;559;-0
Apr 14, 2018;10:00 AM;10,157;3,686;-0;1,111;-313;2,095;-0;789;-891;527;-0;0;-1;1,274;-0;1,256;-0;624;-0
Apr 14, 2018;11:00 AM;11,169;3,570;-0;1,443;-289;2,105;-0;814;-732;501;-0;0;-1;1,842;-0;1,220;-0;696;-0
Apr 14, 2018;12:00 PM;12,173;3,366;-0;1,366;-309;2,118;-0;1,030;-574;493;-0;0;-1;2,156;-0;1,695;-0;833;-0
Apr 14, 2018;1:00 PM;13,382;3,936;-0;1,438;-306;2,131;-0;1,077;-542;535;-0;0;-1;2,373;-0;1,924;-0;817;-0
Apr 14, 2018;2:00 PM;12,739;4,097;-0;1,371;-272;2,126;-0;975;-615;519;-0;0;-1;2,080;-0;1,640;-0;819;-0
Apr 14, 2018;3:00 PM;11,191;3,623;-0;1,209;-272;2,124;-0;766;-746;573;-0;0;-1;1,801;-0;1,447;-0;667;-0
Apr 14, 2018;4:00 PM;9,880;3,439;-0;1,150;-240;2,125;-0;740;-868;605;-0;0;-1;1,296;-0;993;-0;641;-0
Apr 14, 2018;5:00 PM;6,582;3,320;-0;452;-143;2,036;-0;447;-1,215;525;-0;0;-1;445;-0;292;-0;424;-0
Apr 14, 2018;6:00 PM;3,902;3,433;-0;663;-126;234;-312;360;-1,361;531;-0;0;-1;58;-47;185;-0;285;-0
Apr 14, 2018;7:00 PM;3,709;3,417;-0;1,291;-214;5;-1,566;507;-1,339;590;-0;0;-1;230;-0;429;-0;360;-0
Apr 14, 2018;8:00 PM;3,267;2,780;-0;1,482;-159;0;-1,687;735;-1,092;559;-0;0;-1;139;-0;0;-67;578;-0
Apr 14, 2018;9:00 PM;2,379;3,159;-0;1,375;-207;0;-1,857;367;-1,308;501;-0;0;-1;0;-168;312;-0;206;-0
Apr 14, 2018;10:00 PM;2,394;3,377;-0;1,336;-216;0;-1,841;226;-1,489;528;-0;0;-1;0;-278;652;-0;100;-0
Apr 14, 2018;11:00 PM;2,457;3,351;-0;1,403;-256;0;-1,516;17;-1,610;531;-0;0;-1;0;-428;1,041;-0;5;-80
Apr 15, 2018;12:00 AM;3,268;3,031;-0;1,254;-158;272;-39;0;-2,044;500;-0;0;-1;0;-323;594;-0;182;-0
Apr 15, 2018;1:00 AM;3,170;2,690;-0;1,221;-78;1,136;-0;0;-2,209;425;-0;0;-1;38;-20;0;-125;93;-0
Apr 15, 2018;2:00 AM;2,382;2,277;-0;854;-43;1,787;-0;0;-2,226;357;-0;0;-1;0;-44;0;-608;36;-7
Apr 15, 2018;3:00 AM;1,221;1,899;-0;611;0;1,968;-0;0;-2,183;286;-0;0;-1;0;-108;0;-1,319;68;-0
Apr 15, 2018;4:00 AM;365;1,378;-0;470;-63;2,072;-0;0;-2,006;249;-0;0;-1;0;-168;0;-1,744;178;-0
Apr 15, 2018;5:00 AM;-242;1,280;-0;379;-294;2,096;-0;0;-2,023;236;-0;0;-1;0;-239;0;-1,831;155;-0
Apr 15, 2018;6:00 AM;310;1,607;-0;265;-141;2,096;-0;0;-1,967;241;-0;0;-1;0;-358;0;-1,629;197;-0
Apr 15, 2018;7:00 AM;1,304;1,630;-0;156;-126;2,120;-0;0;-1,550;253;-0;0;-1;30;-52;0;-1,590;434;-0
Apr 15, 2018;8:00 AM;2,702;1,920;-0;119;-140;2,099;-0;0;-1,397;371;-0;0;-1;296;-0;0;-1,056;491;-0
Apr 15, 2018;9:00 AM;3,948;2,150;-0;100;-165;2,096;-0;0;-1,146;433;-0;0;-1;595;-0;0;-609;495;-0
Apr 15, 2018;10:00 AM;3,833;2,262;-0;0;-606;1,684;-0;0;-812;455;-0;0;-1;606;-0;0;-380;625;-0
Apr 15, 2018;11:00 AM;3,925;2,038;-0;2;-377;2,084;-0;0;-815;457;-0;0;-1;610;-0;0;-645;572;-0
Apr 15, 2018;12:00 PM;5,283;2,469;-0;137;-254;2,119;-0;0;-809;469;-0;0;-1;954;-0;0;-369;568;-0
Apr 15, 2018;1:00 PM;5,205;2,490;-0;33;-377;2,126;-0;0;-474;412;-0;0;-1;1,077;-0;0;-743;662;-0
Apr 15, 2018;2:00 PM;4,932;2,582;-0;87;-601;2,117;-0;0;-449;312;-0;0;-1;1,044;-0;0;-873;714;-0
Apr 15, 2018;3:00 PM;3,707;2,445;-0;114;-826;2,122;-0;0;-562;265;-0;0;-1;748;-0;0;-1,317;719;-0
Apr 15, 2018;4:00 PM;2,389;1,674;-0;112;-728;2,077;-0;76;-325;195;-0;0;-1;392;-0;0;-1,848;765;-0
Apr 15, 2018;5:00 PM;2,007;1,876;-0;113;-387;2,097;-0;0;-904;281;-0;0;-1;116;-61;0;-1,678;555;-0
Apr 15, 2018;6:00 PM;1,413;2,447;-0;116;-551;1,511;-0;0;-906;394;-0;0;-1;0;-607;0;-1,431;441;-0
Apr 15, 2018;7:00 PM;-371;2,967;-0;33;-560;36;-520;0;-974;438;-0;0;-1;0;-800;0;-1,300;310;-0
Apr 15, 2018;8:00 PM;-619;3,232;-0;30;-623;0;-1,394;164;-813;461;-0;0;-1;0;-680;0;-1,387;392;-0
Apr 15, 2018;9:00 PM;104;3,511;-0;43;-477;1;-836;20;-1,066;444;-0;0;-1;0;-650;0;-1,143;258;-0
Apr 15, 2018;10:00 PM;960;3,596;-0;23;-315;61;-172;0;-1,345;498;-0;0;-0;0;-738;0;-834;186;-0
Apr 15, 2018;11:00 PM;2,730;3,417;-0;94;-206;1,386;-0;0;-1,507;468;-0;0;-1;0;-706;0;-509;294;-0
Apr 16, 2018;12:00 AM;4,826;2,663;-0;610;-10;2,091;-0;0;-1,112;522;-0;0;-1;0;-146;0;-199;408;-0
Apr 16, 2018;1:00 AM;4,559;2,511;-0;867;0;2,117;-0;0;-1,340;452;-0;0;-1;0;-100;0;-232;285;-0
Apr 16, 2018;2:00 AM;3,746;1,904;-0;1,235;0;2,103;-0;0;-1,435;386;-0;0;-1;0;-145;0;-579;278;-0
Apr 16, 2018;3:00 AM;2,385;1,405;-0;1,085;0;2,098;-0;0;-1,555;369;-0;0;-1;0;-69;0;-1,203;256;-0
Apr 16, 2018;4:00 AM;2,563;1,438;-0;1,031;0;2,061;-0;0;-1,488;406;-0;0;-1;0;-36;0;-1,177;329;-0
Apr 16, 2018;5:00 AM;2,686;1,073;-0;1,049;0;2,002;-0;0;-988;397;-0;0;-1;257;0;0;-1,598;495;-0
Apr 16, 2018;6:00 AM;659;1,087;-0;958;0;81;-223;183;-866;502;-0;0;-1;28;-23;0;-1,433;366;-0
Apr 16, 2018;7:00 AM;670;1,337;-0;739;-2;4;-815;366;-785;603;-0;0;-1;0;-270;0;-1,164;658;-0
Apr 16, 2018;8:00 AM;267;946;-0;512;-29;0;-1,193;493;-675;602;-0;0;-1;0;-317;0;-879;808;-0
Apr 16, 2018;9:00 AM;1,641;1,529;-0;153;-72;58;-696;622;-507;627;-0;0;-1;0;-404;0;-617;949;-0
Apr 16, 2018;10:00 AM;1,905;1,126;-0;71;-49;63;-253;799;-357;498;-0;0;-1;0;-158;0;-801;967;-0
Apr 16, 2018;11:00 AM;2,899;891;-0;435;-26;71;-226;934;-224;524;-0;0;-1;234;0;0;-793;1,080;-0
Apr 16, 2018;12:00 PM;4,803;761;-0;1,092;-6;370;-206;1,168;-123;535;-0;0;-1;839;0;0;-740;1,114;-0
Apr 16, 2018;1:00 PM;5,144;732;-0;1,236;0;608;-184;1,132;-146;524;-0;0;-1;984;0;0;-849;1,108;-0
Apr 16, 2018;2:00 PM;5,122;689;-0;1,400;0;382;-107;1,151;-126;525;-0;0;-1;1,063;0;0;-1,012;1,158;-0
Apr 16, 2018;3:00 PM;4,395;622;-0;1,333;0;121;-158;1,233;-137;446;-0;0;-1;1,305;0;0;-1,532;1,163;-0
Apr 16, 2018;4:00 PM;4,239;308;-0;1,515;0;662;-20;1,268;-114;409;-0;0;-1;1,183;0;0;-2,120;1,149;-0
Apr 16, 2018;5:00 PM;3,097;732;-0;1,010;0;569;-123;1,152;-150;406;-0;0;-1;825;0;0;-2,410;1,087;-0
Apr 16, 2018;6:00 PM;1,176;847;-0;423;-46;313;-267;879;-307;452;-0;0;-1;134;0;0;-2,158;907;-0
Apr 16, 2018;7:00 PM;-836;1,048;-0;212;-631;168;-556;650;-451;449;-0;0;-1;0;-436;0;-2,234;946;-0
Apr 16, 2018;8:00 PM;-159;1,503;-0;118;-271;0;-1,358;751;-492;465;-0;0;-1;0;-198;0;-1,757;1,081;-0
Apr 16, 2018;9:00 PM;1,563;2,356;-0;671;-38;0;-1,456;419;-760;557;-0;0;-1;0;-185;0;-751;751;-0
Apr 16, 2018;10:00 PM;3,687;2,865;-0;1,698;-64;0;-1,741;240;-971;682;-0;0;-1;197;0;214;-0;568;-0
Apr 16, 2018;11:00 PM;4,808;3,153;-0;1,947;-63;0;-1,502;82;-1,063;543;-0;0;-1;282;0;734;-0;696;-0
Apr 17, 2018;12:00 AM;5,055;3,331;-0;1,873;-13;351;-53;0;-1,633;445;-0;0;-1;62;0;399;-0;294;-0
Apr 17, 2018;1:00 AM;4,211;2,716;-0;1,474;-1;885;-0;0;-1,427;370;-0;0;-1;20;-52;0;-77;304;-0
Apr 17, 2018;2:00 AM;3,540;2,127;-0;1,346;0;1,474;-0;0;-1,508;336;-0;0;-1;0;-149;0;-453;368;-0
Apr 17, 2018;3:00 AM;2,604;1,706;-0;1,380;0;2,104;-0;0;-1,611;248;-0;0;-1;0;-452;0;-1,121;351;-0
Apr 17, 2018;4:00 AM;1,173;970;-0;1,200;0;2,071;-0;0;-1,481;181;-0;0;-1;0;-475;0;-1,697;405;-0
