Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Aug 27, 2015;5:00 PM;-;2,924;-0;1,468;-0;189;-587;599;-455;-;-;0;-473;1,223;-0;0;-266;1,009;-0
Aug 27, 2015;6:00 PM;-;2,970;-0;908;-0;183;-587;619;-520;-;-;0;-606;653;-0;0;-212;1,031;-0
Aug 27, 2015;7:00 PM;-;2,852;-0;564;-0;71;-655;757;-601;-;-;0;-609;259;-0;0;-411;1,189;-0
Aug 27, 2015;8:00 PM;-;2,801;-0;626;-0;79;-673;883;-563;-;-;0;-609;87;-0;0;-722;1,373;-0
Aug 27, 2015;9:00 PM;-;3,089;-0;1,141;-0;89;-678;950;-757;-;-;0;-609;694;-0;0;-478;1,290;-0
Aug 27, 2015;10:00 PM;-;3,260;-0;1,525;-0;85;-666;1,057;-827;-;-;0;-609;1,323;-0;0;-272;1,321;-0
Aug 27, 2015;11:00 PM;-;3,311;-0;1,786;-0;80;-681;885;-811;-;-;0;-610;1,726;-0;0;-59;1,316;-0
Aug 28, 2015;12:00 AM;-;3,237;-0;2,103;-0;82;-670;783;-766;-;-;0;-610;2,082;-0;0;-581;1,387;-0
Aug 28, 2015;1:00 AM;-;3,315;-0;2,050;-0;88;-683;593;-764;-;-;0;-610;2,175;-0;0;-637;1,252;-0
Aug 28, 2015;2:00 AM;-;3,366;-0;2,196;-0;80;-683;367;-672;-;-;0;-610;2,135;-0;0;-691;1,267;-0
Aug 28, 2015;3:00 AM;-;3,066;-0;1,903;-0;76;-680;269;-704;-;-;0;-610;2,037;-0;0;-1,261;1,236;-0
Aug 28, 2015;4:00 AM;-;3,046;-0;1,701;-0;71;-666;253;-703;-;-;0;-610;1,870;-0;0;-1,617;1,295;-0
Aug 28, 2015;5:00 AM;-;2,959;-0;1,780;-0;62;-656;566;-780;-;-;0;-610;1,784;-0;0;-1,355;1,294;-0
Aug 28, 2015;6:00 AM;-;2,382;-0;1,527;-0;46;-659;763;-729;-;-;0;-610;1,102;-0;0;-1,642;874;-0
Aug 28, 2015;7:00 AM;-;1,871;-0;952;-0;62;-628;800;-613;-;-;0;-609;548;-0;0;-1,590;973;-0
Aug 28, 2015;8:00 AM;-;1,850;-0;863;-0;60;-652;759;-580;-;-;0;-609;534;-0;0;-1,152;1,175;-0
Aug 28, 2015;9:00 AM;-;2,490;-0;788;-0;82;-684;665;-494;-;-;0;-609;706;-0;0;-518;1,258;-0
Aug 28, 2015;10:00 AM;-;2,788;-0;681;-0;112;-708;699;-350;-;-;0;-610;1,066;-0;0;-540;1,420;-0
Aug 28, 2015;11:00 AM;-;2,892;-0;627;-0;106;-703;808;-271;-;-;0;-610;1,334;-0;0;-345;1,432;-0
Aug 28, 2015;12:00 PM;-;3,108;-0;1,126;-0;102;-696;1,007;-159;-;-;0;-610;2,030;-0;243;-0;1,577;-0
Aug 28, 2015;1:00 PM;-;3,213;-0;1,538;-0;105;-701;1,148;-200;-;-;0;-610;2,578;-0;226;-0;1,637;-0
Aug 28, 2015;2:00 PM;-;3,598;-0;1,773;-0;102;-697;1,110;-208;-;-;0;-610;2,521;-0;358;-0;1,653;-0
Aug 28, 2015;3:00 PM;-;3,308;-0;1,830;-0;95;-693;1,176;-232;-;-;0;-610;2,727;-0;330;-0;1,569;-0
Aug 28, 2015;4:00 PM;-;2,942;-0;1,756;-0;88;-679;1,203;-312;-;-;0;-610;2,528;-0;0;-123;1,668;-0
Aug 28, 2015;5:00 PM;-;2,931;-0;834;-0;90;-639;1,105;-348;-;-;0;-610;1,559;-0;0;-693;1,561;-0
Aug 28, 2015;6:00 PM;-;2,917;-0;560;-0;15;-962;963;-540;-;-;0;-609;936;-0;0;-505;1,352;-0
Aug 28, 2015;7:00 PM;-;2,909;-0;336;-0;0;-1,372;952;-525;-;-;0;-610;656;-0;0;-474;1,413;-0
Aug 28, 2015;8:00 PM;-;2,898;-0;454;-0;0;-1,413;1,104;-461;-;-;0;-609;799;-0;0;-665;1,566;-0
Aug 28, 2015;9:00 PM;-;3,256;-0;742;-0;0;-1,407;853;-630;-;-;0;-610;822;-0;0;-299;1,341;-0
Aug 28, 2015;10:00 PM;-;3,222;-0;1,171;-0;0;-1,370;1,086;-736;-;-;0;-610;1,487;-0;0;-39;1,212;-0
Aug 28, 2015;11:00 PM;-;3,394;-0;1,547;-0;0;-1,371;1,105;-784;-;-;0;-610;2,071;-0;151;-0;1,333;-0
Aug 29, 2015;12:00 AM;-;3,344;-0;1,798;-0;64;-736;1,072;-767;-;-;0;-610;2,027;-0;0;-243;1,414;-0
Aug 29, 2015;1:00 AM;-;3,244;-0;1,685;-0;66;-720;840;-873;-;-;0;-610;1,908;-0;0;-801;1,349;-0
Aug 29, 2015;2:00 AM;-;3,679;-0;1,825;-0;12;-999;800;-912;-;-;0;-505;1,813;-0;0;-829;1,397;-0
Aug 29, 2015;3:00 AM;-;3,418;-0;1,627;-0;11;-1,004;762;-867;-;-;0;-531;1,772;-0;0;-1,376;1,397;-0
Aug 29, 2015;4:00 AM;-;3,328;-0;1,332;-0;8;-1,005;679;-851;-;-;0;-563;1,868;-0;0;-1,889;1,312;-0
Aug 29, 2015;5:00 AM;-;3,284;-0;1,262;-0;6;-997;607;-870;-;-;0;-581;1,838;-0;0;-2,015;1,212;-0
Aug 29, 2015;6:00 AM;-;3,166;-0;1,466;-0;7;-997;717;-926;-;-;0;-610;1,693;-0;0;-1,779;1,262;-0
Aug 29, 2015;7:00 AM;-;3,020;-0;1,498;-0;10;-1,003;856;-777;-;-;0;-610;1,696;-0;0;-2,031;1,306;-0
Aug 29, 2015;8:00 AM;-;3,137;-0;1,341;-0;13;-980;875;-625;-;-;0;-610;1,870;-0;0;-1,926;1,394;-0
Aug 29, 2015;9:00 AM;-;3,740;-0;1,281;-0;16;-996;808;-603;-;-;0;-610;1,988;-0;0;-1,217;1,385;-0
Aug 29, 2015;10:00 AM;-;3,598;-0;1,322;-0;0;-1,074;924;-475;-;-;0;-533;2,596;-0;0;-759;1,486;-0
Aug 29, 2015;11:00 AM;-;3,543;-0;1,428;-0;0;-1,167;1,042;-419;-;-;0;-502;3,157;-0;0;-490;1,560;-0
Aug 29, 2015;12:00 PM;-;3,302;-0;1,533;-0;0;-1,241;983;-321;-;-;0;-426;3,504;-0;0;-128;1,646;-0
Aug 29, 2015;1:00 PM;-;3,384;-0;1,943;-0;0;-1,329;1,085;-322;-;-;0;-117;3,574;-0;0;-51;1,790;-0
Aug 29, 2015;2:00 PM;-;3,273;-0;2,079;-0;0;-1,393;1,076;-348;-;-;0;-66;3,486;-0;67;-0;1,900;-0
Aug 29, 2015;3:00 PM;-;3,365;-0;1,992;-0;0;-1,375;1,059;-378;-;-;0;-366;3,318;-0;0;-321;1,874;-0
Aug 29, 2015;4:00 PM;-;3,429;-0;1,660;-0;0;-1,379;1,086;-395;-;-;0;-461;2,732;-0;0;-777;1,905;-0
Aug 29, 2015;5:00 PM;-;3,322;-0;1,509;-0;13;-1,022;967;-466;-;-;0;-529;1,974;-0;0;-1,288;1,689;-0
Aug 29, 2015;6:00 PM;-;3,141;-0;860;-0;0;-1,190;805;-592;-;-;0;-609;992;-0;0;-1,624;1,132;-0
Aug 29, 2015;7:00 PM;-;2,876;-0;466;-0;0;-1,273;855;-567;-;-;0;-610;459;-0;0;-1,714;1,250;-0
Aug 29, 2015;8:00 PM;-;2,945;-0;331;-0;0;-1,227;1,055;-490;-;-;0;-610;499;-0;0;-1,729;1,508;-0
Aug 29, 2015;9:00 PM;-;2,998;-0;837;-0;0;-1,003;907;-640;-;-;0;-610;596;-0;0;-1,463;1,226;-0
Aug 29, 2015;10:00 PM;-;3,314;-0;1,219;-0;1;-991;1,046;-726;-;-;0;-610;917;-0;0;-943;1,159;-0
Aug 29, 2015;11:00 PM;-;3,625;-0;1,289;-0;3;-993;891;-783;-;-;0;-610;1,029;-0;0;-173;1,377;-0
Aug 30, 2015;12:00 AM;-;3,240;-0;1,220;-0;0;-1,160;937;-781;-;-;0;-597;1,460;-0;0;-1,305;1,456;-0
Aug 30, 2015;1:00 AM;-;3,212;-0;1,282;-0;0;-1,195;867;-817;-;-;0;-570;1,544;-0;0;-1,436;1,411;-0
Aug 30, 2015;2:00 AM;-;3,210;-0;1,369;-0;0;-1,429;786;-865;-;-;0;-438;1,798;-0;0;-1,475;1,302;-0
Aug 30, 2015;3:00 AM;-;3,079;-0;1,269;-0;0;-1,390;589;-834;-;-;0;-434;1,644;-0;0;-1,706;1,190;-0
Aug 30, 2015;4:00 AM;-;2,955;-0;1,082;-0;0;-1,346;524;-795;-;-;0;-434;1,597;-0;0;-1,876;1,153;-0
Aug 30, 2015;5:00 AM;-;2,760;-0;1,125;-0;0;-1,254;392;-865;-;-;0;-461;1,551;-0;0;-1,867;994;-0
Aug 30, 2015;6:00 AM;-;2,499;-0;1,025;-0;0;-1,050;372;-875;-;-;0;-586;1,491;-0;0;-2,053;1,017;-0
Aug 30, 2015;7:00 AM;-;2,031;-0;1,041;-0;2;-791;471;-742;-;-;0;-610;1,763;-0;0;-2,208;1,270;-0
Aug 30, 2015;8:00 AM;-;2,061;-0;1,281;-0;15;-494;528;-644;-;-;0;-610;1,820;-0;0;-1,911;1,304;-0
Aug 30, 2015;9:00 AM;-;2,448;-0;977;-0;35;-263;469;-447;-;-;0;-580;2,075;-0;0;-1,304;1,344;-0
Aug 30, 2015;10:00 AM;-;2,859;-0;819;-0;47;-300;488;-377;-;-;0;-560;2,329;-0;0;-821;1,375;-0
Aug 30, 2015;11:00 AM;-;3,215;-0;858;-0;53;-333;515;-345;-;-;0;-549;2,545;-0;0;-429;1,344;-0
Aug 30, 2015;12:00 PM;-;3,722;-0;636;-0;66;-57;418;-374;-;-;0;-76;2,664;-0;12;-0;1,284;-0
Aug 30, 2015;1:00 PM;-;3,536;-0;734;-0;392;-0;309;-151;-;-;150;-0;3,029;-0;0;-399;1,426;-0
Aug 30, 2015;2:00 PM;-;3,489;-0;920;-0;463;-0;309;-181;-;-;7;-0;3,052;-0;0;-368;1,396;-0
Aug 30, 2015;3:00 PM;-;3,579;-0;755;-0;12;-418;415;-176;-;-;0;-96;2,664;-0;0;-665;1,376;-0
Aug 30, 2015;4:00 PM;-;3,506;-0;826;-0;29;-463;673;-339;-;-;0;-459;2,108;-0;0;-920;1,403;-0
Aug 30, 2015;5:00 PM;-;3,079;-0;879;-0;64;-222;873;-377;-;-;0;-602;1,881;-0;0;-1,671;1,510;-0
Aug 30, 2015;6:00 PM;-;2,332;-0;766;-0;37;-247;879;-358;-;-;0;-604;1,238;-0;0;-2,181;1,415;-0
Aug 30, 2015;7:00 PM;-;2,353;-0;500;-0;6;-572;1,042;-405;-;-;0;-603;902;-0;0;-2,034;1,512;-0
Aug 30, 2015;8:00 PM;-;2,719;-0;561;-0;6;-712;1,183;-476;-;-;0;-603;682;-0;0;-1,776;1,641;-0
Aug 30, 2015;9:00 PM;-;2,923;-0;797;-0;9;-858;1,236;-620;-;-;0;-603;606;-0;0;-1,509;1,565;-0
Aug 30, 2015;10:00 PM;-;3,029;-0;1,091;-0;9;-998;1,316;-716;-;-;0;-603;992;-0;0;-1,007;1,471;-0
Aug 30, 2015;11:00 PM;-;3,218;-0;1,197;-0;13;-991;1,229;-729;-;-;0;-604;1,433;-0;0;-786;1,723;-0
Aug 31, 2015;12:00 AM;-;3,274;-0;1,351;-0;67;-303;1,188;-783;-;-;0;-604;1,584;-0;0;-1,320;1,539;-0
Aug 31, 2015;1:00 AM;-;3,434;-0;1,214;-0;76;-267;992;-727;-;-;0;-604;1,514;-0;0;-1,404;1,336;-0
Aug 31, 2015;2:00 AM;-;2,932;-0;1,022;-0;71;-258;1,029;-643;-;-;0;-604;1,656;-0;0;-2,000;1,378;-0
Aug 31, 2015;3:00 AM;-;2,807;-0;739;-0;56;-248;930;-603;-;-;0;-604;1,635;-0;0;-2,510;1,364;-0
Aug 31, 2015;4:00 AM;-;2,687;-0;843;-0;55;-252;934;-550;-;-;0;-604;1,753;-0;0;-2,607;1,370;-0
Aug 31, 2015;5:00 AM;-;2,744;-0;1,270;-0;56;-246;1,086;-533;-;-;0;-604;1,704;-0;0;-2,260;1,341;-0
Aug 31, 2015;6:00 AM;-;1,620;-0;1,094;-0;75;-189;1,025;-448;-;-;0;-604;898;-0;0;-2,481;1,002;-0
Aug 31, 2015;7:00 AM;-;502;-0;623;-0;515;-27;938;-362;-;-;0;-164;624;-0;0;-2,727;1,071;-0
Aug 31, 2015;8:00 AM;-;1,069;-0;1,030;-0;824;-0;1,059;-246;-;-;1;-0;1,073;-0;0;-1,573;1,623;-0
Aug 31, 2015;9:00 AM;-;2,316;-0;1,190;-0;515;-0;816;-185;-;-;2;-0;953;-0;0;-1,304;1,537;-0
Aug 31, 2015;10:00 AM;-;2,646;-0;1,092;-0;240;-223;647;-99;-;-;105;-0;1,189;-0;0;-947;1,370;-0
Aug 31, 2015;11:00 AM;-;2,932;-0;1,222;-0;245;-11;652;-69;-;-;156;-0;1,838;-0;0;-747;1,356;-0
Aug 31, 2015;12:00 PM;-;3,101;-0;1,349;-0;193;-9;432;-110;-;-;228;-0;1,699;-0;0;-324;1,241;-0
Aug 31, 2015;1:00 PM;-;3,230;-0;1,155;-0;173;-29;526;-80;-;-;282;-0;1,859;-0;0;-604;1,457;-0
Aug 31, 2015;2:00 PM;-;3,454;-0;1,475;-0;173;-107;521;-115;-;-;326;-0;1,951;-0;0;-228;1,405;-0
Aug 31, 2015;3:00 PM;-;3,413;-0;1,460;-0;79;-82;613;-284;-;-;27;-0;2,055;-0;0;-346;1,380;-0
Aug 31, 2015;4:00 PM;-;3,484;-0;1,462;-0;45;-600;610;-228;-;-;0;-110;1,510;-0;0;-530;1,486;-0
Aug 31, 2015;5:00 PM;-;3,230;-0;1,143;-0;62;-656;561;-230;-;-;0;-526;954;-0;0;-801;1,410;-0
Aug 31, 2015;6:00 PM;-;2,925;-0;690;-0;69;-559;806;-362;-;-;0;-609;459;-0;0;-942;1,401;-0
Aug 31, 2015;7:00 PM;-;2,851;-0;384;-0;51;-644;1,052;-384;-;-;0;-609;329;-0;0;-1,320;1,556;-0
Aug 31, 2015;8:00 PM;-;2,728;-0;277;-0;56;-653;1,067;-510;-;-;0;-609;264;-0;0;-1,501;1,563;-0
Aug 31, 2015;9:00 PM;-;3,160;-0;509;-0;63;-658;1,114;-362;-;-;0;-610;584;-0;0;-1,554;1,714;-0
Aug 31, 2015;10:00 PM;-;3,640;-0;1,011;-0;60;-640;1,383;-384;-;-;0;-610;1,244;-0;0;-1,125;1,676;-0
Aug 31, 2015;11:00 PM;-;3,876;-0;1,533;-0;61;-619;1,475;-510;-;-;0;-521;1,902;-0;0;-731;1,661;-0
Sep 1, 2015;12:00 AM;-;3,626;-0;1,995;-0;61;-334;1,308;-594;-;-;0;-544;2,383;-0;0;-1,183;1,674;-0
Sep 1, 2015;1:00 AM;-;3,949;-0;1,897;-0;48;-346;1,273;-621;-;-;0;-393;2,450;-0;0;-1,342;1,721;-0
Sep 1, 2015;2:00 AM;-;4,091;-0;2,136;-0;56;-201;1,324;-637;-;-;0;-279;2,519;-0;0;-1,370;1,717;-0
Sep 1, 2015;3:00 AM;-;3,992;-0;2,012;-0;77;-78;1,272;-655;-;-;0;-240;2,269;-0;0;-2,007;1,597;-0
Sep 1, 2015;4:00 AM;-;3,926;-0;1,888;-0;79;-79;1,124;-650;-;-;0;-194;2,179;-0;0;-1,954;1,517;-0
Sep 1, 2015;5:00 AM;-;3,825;-0;1,813;-0;55;-70;1,085;-661;-;-;0;-205;1,920;-0;0;-2,088;1,448;-0
Sep 1, 2015;6:00 AM;-;3,576;-0;1,251;-0;44;-368;1,337;-658;-;-;0;-308;1,120;-0;0;-2,057;1,315;-0
Sep 1, 2015;7:00 AM;-;2,936;-0;618;-0;419;-3;1,321;-448;-;-;0;-407;652;-0;0;-2,568;1,675;-0
Sep 1, 2015;8:00 AM;-;3,171;-0;891;-0;349;-0;1,077;-417;-;-;0;-256;774;-0;0;-2,009;1,645;-0
Sep 1, 2015;9:00 AM;-;2,878;-0;950;-0;734;-0;835;-261;-;-;0;-66;962;-0;0;-1,843;1,563;-0
Sep 1, 2015;10:00 AM;-;2,827;-0;942;-0;419;-0;602;-165;-;-;3;-0;1,172;-0;0;-1,952;1,489;-0
Sep 1, 2015;11:00 AM;-;2,535;-0;1,063;-0;353;-51;807;-137;-;-;3;-0;1,600;-0;0;-1,822;1,691;-0
Sep 1, 2015;12:00 PM;-;2,428;-0;1,328;-0;78;-271;697;-41;-;-;3;-0;1,990;-0;0;-1,603;1,639;-0
Sep 1, 2015;1:00 PM;-;2,469;-0;1,426;-0;210;-10;623;-70;-;-;3;-0;1,882;-0;0;-1,857;1,460;-0
Sep 1, 2015;2:00 PM;-;2,488;-0;1,344;-0;223;-175;560;-108;-;-;3;-0;1,603;-0;0;-1,916;1,429;-0
Sep 1, 2015;3:00 PM;-;2,604;-0;1,399;-0;236;-571;761;-143;-;-;3;-0;1,581;-0;0;-1,937;1,571;-0
Sep 1, 2015;4:00 PM;-;2,734;-0;1,679;-0;190;-583;862;-276;-;-;2;-0;1,376;-0;0;-2,299;1,498;-0
Sep 1, 2015;5:00 PM;-;2,701;-0;1,309;-0;339;-397;818;-376;-;-;2;-0;965;-0;0;-2,488;1,422;-0
Sep 1, 2015;6:00 PM;-;2,769;-0;1,290;-0;419;-540;902;-527;-;-;0;-134;620;-0;0;-2,020;1,496;-0
Sep 1, 2015;7:00 PM;-;2,887;-0;1,286;-0;353;-583;950;-532;-;-;0;-291;727;-0;0;-1,752;1,564;-0
Sep 1, 2015;8:00 PM;-;2,904;-0;1,165;-0;381;-587;869;-550;-;-;0;-296;573;-0;0;-1,852;1,471;-0
Sep 1, 2015;9:00 PM;-;3,728;-0;1,873;-0;339;-587;1,051;-745;-;-;0;-251;1,149;-0;0;-1,633;1,460;-0
Sep 1, 2015;10:00 PM;-;3,740;-0;2,137;-0;406;-582;1,315;-784;-;-;0;-171;2,056;-0;0;-1,622;1,534;-0
Sep 1, 2015;11:00 PM;-;3,914;-0;1,986;-0;309;-378;1,227;-846;-;-;0;-70;1,940;-0;0;-1,230;1,567;-0
Sep 2, 2015;12:00 AM;-;4,069;-0;2,053;-0;402;-14;1,074;-946;-;-;0;-80;2,344;-0;0;-1,441;1,544;-0
Sep 2, 2015;1:00 AM;-;4,175;-0;2,151;-0;404;-0;1,069;-962;-;-;2;-0;2,277;-0;0;-1,623;1,468;-0
Sep 2, 2015;2:00 AM;-;4,070;-0;2,303;-0;400;-0;1,036;-1,002;-;-;1;-0;2,145;-0;0;-1,883;1,440;-0
Sep 2, 2015;3:00 AM;-;3,771;-0;2,199;-0;450;-0;1,011;-988;-;-;1;-0;1,898;-0;0;-2,377;1,395;-0
Sep 2, 2015;4:00 AM;-;3,710;-0;2,096;-0;395;-0;973;-927;-;-;2;-0;1,757;-0;0;-2,309;1,409;-0
Sep 2, 2015;5:00 AM;-;3,880;-0;2,244;-0;385;-14;934;-870;-;-;2;-0;1,794;-0;0;-1,798;1,343;-0
Sep 2, 2015;6:00 AM;-;3,521;-0;1,939;-0;393;-376;1,279;-762;-;-;0;-158;1,411;-0;0;-2,278;1,439;-0
Sep 2, 2015;7:00 AM;-;3,179;-0;1,739;-0;392;-582;1,333;-696;-;-;0;-214;1,053;-0;0;-2,569;1,541;-0
Sep 2, 2015;8:00 AM;-;3,177;-0;1,918;-0;366;-587;1,417;-667;-;-;0;-139;1,199;-0;0;-2,422;1,784;-0
Sep 2, 2015;9:00 AM;-;3,565;-0;2,383;-0;430;-587;1,365;-734;-;-;0;-0;1,246;-0;0;-1,787;1,592;-0
Sep 2, 2015;10:00 AM;-;3,734;-0;2,634;-0;512;-587;1,545;-684;-;-;3;-0;1,756;-0;0;-1,604;1,626;-0
Sep 2, 2015;11:00 AM;-;3,557;-0;2,689;-0;450;-587;1,462;-612;-;-;3;-0;1,962;-0;0;-1,326;1,593;-0
Sep 2, 2015;12:00 PM;-;3,834;-0;2,605;-0;39;-638;1,289;-587;-;-;3;-0;1,850;-0;0;-1,056;1,455;-0
Sep 2, 2015;1:00 PM;-;3,458;-0;2,802;-0;455;-587;1,229;-608;-;-;3;-0;1,853;-0;0;-1,266;1,409;-0
Sep 2, 2015;2:00 PM;-;3,464;-0;2,771;-0;490;-587;1,126;-633;-;-;3;-0;1,762;-0;0;-1,350;1,428;-0
Sep 2, 2015;3:00 PM;-;3,374;-0;2,473;-0;465;-587;1,256;-632;-;-;3;-0;1,561;-0;0;-1,796;1,551;-0
Sep 2, 2015;4:00 PM;-;2,803;-0;2,072;-0;439;-587;1,175;-571;-;-;3;-0;1,410;-0;0;-2,351;1,510;-0
Sep 2, 2015;5:00 PM;-;2,572;-0;1,289;-0;418;-587;993;-527;-;-;0;-207;835;-0;0;-3,128;1,639;-0
Sep 2, 2015;6:00 PM;-;2,251;-0;878;-0;368;-587;809;-558;-;-;0;-377;489;-0;0;-3,213;1,742;-0
Sep 2, 2015;7:00 PM;-;2,185;-0;668;-0;435;-587;944;-463;-;-;0;-598;553;-0;0;-3,175;1,875;-0
Sep 2, 2015;8:00 PM;-;2,278;-0;828;-0;434;-587;989;-448;-;-;0;-609;575;-0;0;-3,033;1,853;-0
Sep 2, 2015;9:00 PM;-;2,739;-0;1,246;-0;424;-587;815;-570;-;-;0;-558;745;-0;0;-2,905;1,715;-0
Sep 2, 2015;10:00 PM;-;3,304;-0;1,622;-0;293;-583;925;-675;-;-;0;-426;1,310;-0;0;-2,207;1,486;-0
Sep 2, 2015;11:00 PM;-;3,451;-0;2,124;-0;250;-379;896;-736;-;-;0;-308;1,758;-0;0;-1,374;1,568;-0
Sep 3, 2015;12:00 AM;-;3,885;-0;2,133;-0;99;-82;775;-765;-;-;0;-488;2,134;-0;0;-1,601;1,440;-0
Sep 3, 2015;1:00 AM;-;3,925;-0;2,045;-0;95;-93;563;-696;-;-;0;-475;2,137;-0;0;-1,809;1,382;-0
Sep 3, 2015;2:00 AM;-;3,878;-0;2,062;-0;93;-96;445;-652;-;-;0;-475;2,137;-0;0;-1,999;1,311;-0
Sep 3, 2015;3:00 AM;-;3,552;-0;1,850;-0;89;-90;348;-723;-;-;0;-475;1,758;-0;0;-2,640;1,295;-0
Sep 3, 2015;4:00 AM;-;3,631;-0;1,696;-0;86;-92;349;-783;-;-;0;-541;1,739;-0;0;-2,692;1,304;-0
Sep 3, 2015;5:00 AM;-;3,463;-0;1,626;-0;81;-83;485;-822;-;-;0;-610;1,768;-0;0;-2,635;1,238;-0
Sep 3, 2015;6:00 AM;-;2,102;-0;1,418;-0;55;-27;695;-699;-;-;0;-383;1,338;-0;0;-2,904;1,295;-0
Sep 3, 2015;7:00 AM;-;1,392;-0;742;-0;446;-26;812;-595;-;-;0;-32;725;-0;0;-3,259;1,681;-0
Sep 3, 2015;8:00 AM;-;1,514;-0;743;-0;623;-47;713;-612;-;-;2;-0;781;-0;0;-3,366;1,677;-0
Sep 3, 2015;9:00 AM;-;1,934;-0;882;-0;868;-74;796;-489;-;-;2;-0;923;-0;0;-2,883;1,773;-0
Sep 3, 2015;10:00 AM;-;2,213;-0;1,205;-0;704;-77;850;-554;-;-;2;-0;1,287;-0;0;-2,593;1,789;-0
Sep 3, 2015;11:00 AM;-;2,338;-0;1,450;-0;949;-46;843;-536;-;-;2;-0;1,280;-0;0;-2,340;1,694;-0
Sep 3, 2015;12:00 PM;-;2,637;-0;1,450;-0;1,018;-48;652;-394;-;-;2;-0;1,211;-0;0;-2,069;1,642;-0
Sep 3, 2015;1:00 PM;-;2,687;-0;1,593;-0;1,035;-51;624;-373;-;-;2;-0;1,103;-0;0;-2,096;1,607;-0
Sep 3, 2015;2:00 PM;-;2,676;-0;1,854;-0;1,006;-48;695;-420;-;-;64;-0;1,329;-0;0;-2,118;1,765;-0
Sep 3, 2015;3:00 PM;-;2,693;-0;1,891;-0;817;-17;740;-404;-;-;3;-0;1,303;-0;0;-2,469;1,729;-0
Sep 3, 2015;4:00 PM;-;2,541;-0;1,938;-0;900;-39;762;-419;-;-;3;-0;1,580;-0;0;-2,803;1,572;-0
Sep 3, 2015;5:00 PM;-;2,051;-0;1,439;-0;1,117;-28;598;-402;-;-;3;-0;1,326;-0;0;-3,150;1,529;-0
Sep 3, 2015;6:00 PM;-;1,861;-0;1,097;-0;1,066;-39;783;-483;-;-;3;-0;1,109;-0;0;-3,129;1,650;-0
Sep 3, 2015;7:00 PM;-;1,829;-0;789;-0;1,037;-62;784;-338;-;-;3;-0;861;-0;0;-3,023;1,673;-0
Sep 3, 2015;8:00 PM;-;1,877;-0;658;-0;819;-97;958;-237;-;-;3;-0;799;-0;0;-3,107;1,695;-0
Sep 3, 2015;9:00 PM;-;2,573;-0;1,052;-0;582;-104;914;-255;-;-;2;-0;900;-0;0;-2,806;1,656;-0
Sep 3, 2015;10:00 PM;-;3,453;-0;1,756;-0;369;-79;1,188;-357;-;-;2;-0;1,558;-0;0;-1,848;1,490;-0
Sep 3, 2015;11:00 PM;-;3,870;-0;2,132;-0;108;-105;1,290;-430;-;-;0;-163;1,973;-0;0;-1,124;1,687;-0
Sep 4, 2015;12:00 AM;-;3,426;-0;1,704;-0;385;-62;1,054;-546;-;-;0;-560;1,816;-0;0;-1,969;1,341;-0
Sep 4, 2015;1:00 AM;-;3,776;-0;1,870;-0;333;-51;884;-614;-;-;0;-610;1,724;-0;0;-2,021;1,305;-0
Sep 4, 2015;2:00 AM;-;3,660;-0;1,930;-0;273;-55;978;-606;-;-;0;-594;1,960;-0;0;-2,201;1,377;-0
Sep 4, 2015;3:00 AM;-;3,757;-0;1,762;-0;292;-62;895;-608;-;-;0;-594;1,686;-0;0;-2,393;1,329;-0
Sep 4, 2015;4:00 AM;-;3,928;-0;1,806;-0;300;-64;816;-648;-;-;0;-573;1,471;-0;0;-2,205;1,350;-0
Sep 4, 2015;5:00 AM;-;3,816;-0;1,879;-0;456;-62;965;-559;-;-;0;-573;1,718;-0;0;-2,071;1,351;-0
Sep 4, 2015;6:00 AM;-;3,244;-0;1,629;-0;609;-83;911;-397;-;-;0;-134;1,404;-0;0;-2,442;1,231;-0
Sep 4, 2015;7:00 AM;-;2,699;-0;1,065;-0;830;-75;685;-333;-;-;3;-0;795;-0;0;-2,464;1,611;-0
Sep 4, 2015;8:00 AM;-;2,511;-0;1,064;-0;1,273;-6;642;-331;-;-;3;-0;761;-0;0;-2,013;1,616;-0
Sep 4, 2015;9:00 AM;-;3,015;-0;1,542;-0;1,228;-7;755;-306;-;-;3;-0;1,366;-0;0;-1,320;1,752;-0
Sep 4, 2015;10:00 AM;-;3,051;-0;2,112;-0;1,258;-8;974;-286;-;-;3;-0;2,267;-0;0;-1,093;1,716;-0
Sep 4, 2015;11:00 AM;-;3,050;-0;2,515;-0;1,175;-17;1,139;-315;-;-;3;-0;2,672;-0;0;-916;1,687;-0
Sep 4, 2015;12:00 PM;-;3,009;-0;2,558;-0;1,217;-13;1,247;-320;-;-;107;-0;2,776;-0;0;-814;1,655;-0
Sep 4, 2015;1:00 PM;-;2,869;-0;2,794;-0;1,179;-13;1,226;-296;-;-;176;-0;3,058;-0;0;-1,075;1,597;-0
