Total[MWh],Residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
62618.0,0.0,2015-01-14 20:00:00,Wed,7.0,2015,01,20,Holiday
59406.5,0.0,2015-01-14 21:00:00,Wed,7.0,2015,01,21,Holiday
57203.25,0.0,2015-01-14 22:00:00,Wed,7.0,2015,01,22,Holiday
53473.75,0.0,2015-01-14 23:00:00,Wed,7.0,2015,01,23,Holiday
49686.25,0.0,2015-01-15 00:00:00,Thu,7.0,2015,01,00,Holiday
47749.25,0.0,2015-01-15 01:00:00,Thu,7.0,2015,01,01,Holiday
46977.5,0.0,2015-01-15 02:00:00,Thu,7.0,2015,01,02,Holiday
47478.0,0.0,2015-01-15 03:00:00,Thu,7.0,2015,01,03,Holiday
48564.5,0.0,2015-01-15 04:00:00,Thu,7.0,2015,01,04,Holiday
51779.0,0.0,2015-01-15 05:00:00,Thu,7.0,2015,01,05,Holiday
59454.25,0.0,2015-01-15 06:00:00,Thu,7.0,2015,01,06,Holiday
66237.25,0.0,2015-01-15 07:00:00,Thu,7.0,2015,01,07,Holiday
69251.5,0.0,2015-01-15 08:00:00,Thu,7.0,2015,01,08,Holiday
69048.5,0.0,2015-01-15 09:00:00,Thu,7.0,2015,01,09,Holiday
70086.75,0.0,2015-01-15 10:00:00,Thu,7.0,2015,01,10,Holiday
71366.75,0.0,2015-01-15 11:00:00,Thu,7.0,2015,01,11,Holiday
70490.25,0.0,2015-01-15 12:00:00,Thu,7.0,2015,01,12,Holiday
69658.0,0.0,2015-01-15 13:00:00,Thu,7.0,2015,01,13,Holiday
68272.25,0.0,2015-01-15 14:00:00,Thu,7.0,2015,01,14,Holiday
67487.75,0.0,2015-01-15 15:00:00,Thu,7.0,2015,01,15,Holiday
67381.75,0.0,2015-01-15 16:00:00,Thu,7.0,2015,01,16,Holiday
69940.75,0.0,2015-01-15 17:00:00,Thu,7.0,2015,01,17,Holiday
69342.25,0.0,2015-01-15 18:00:00,Thu,7.0,2015,01,18,Holiday
68142.75,0.0,2015-01-15 19:00:00,Thu,7.0,2015,01,19,Holiday
64399.0,0.0,2015-01-15 20:00:00,Thu,7.0,2015,01,20,Holiday
61047.75,0.0,2015-01-15 21:00:00,Thu,7.0,2015,01,21,Holiday
58223.0,0.0,2015-01-15 22:00:00,Thu,7.0,2015,01,22,Holiday
53518.25,0.0,2015-01-15 23:00:00,Thu,7.0,2015,01,23,Holiday
49927.0,0.0,2015-01-16 00:00:00,Fri,7.0,2015,01,00,Holiday
47115.75,0.0,2015-01-16 01:00:00,Fri,7.0,2015,01,01,Holiday
45559.0,0.0,2015-01-16 02:00:00,Fri,7.0,2015,01,02,Holiday
47118.75,0.0,2015-01-16 03:00:00,Fri,7.0,2015,01,03,Holiday
49165.25,0.0,2015-01-16 04:00:00,Fri,7.0,2015,01,04,Holiday
52740.25,0.0,2015-01-16 05:00:00,Fri,7.0,2015,01,05,Holiday
60040.0,0.0,2015-01-16 06:00:00,Fri,7.0,2015,01,06,Holiday
67143.75,0.0,2015-01-16 07:00:00,Fri,7.0,2015,01,07,Holiday
69108.75,0.0,2015-01-16 08:00:00,Fri,7.0,2015,01,08,Holiday
68230.5,0.0,2015-01-16 09:00:00,Fri,7.0,2015,01,09,Holiday
68502.5,0.0,2015-01-16 10:00:00,Fri,7.0,2015,01,10,Holiday
68739.25,0.0,2015-01-16 11:00:00,Fri,7.0,2015,01,11,Holiday
67505.75,0.0,2015-01-16 12:00:00,Fri,7.0,2015,01,12,Holiday
65920.25,0.0,2015-01-16 13:00:00,Fri,7.0,2015,01,13,Holiday
63974.75,0.0,2015-01-16 14:00:00,Fri,7.0,2015,01,14,Holiday
62888.5,0.0,2015-01-16 15:00:00,Fri,7.0,2015,01,15,Holiday
63197.75,0.0,2015-01-16 16:00:00,Fri,7.0,2015,01,16,Holiday
66335.75,0.0,2015-01-16 17:00:00,Fri,7.0,2015,01,17,Holiday
65858.25,0.0,2015-01-16 18:00:00,Fri,7.0,2015,01,18,Holiday
63726.25,0.0,2015-01-16 19:00:00,Fri,7.0,2015,01,19,Holiday
59493.75,0.0,2015-01-16 20:00:00,Fri,7.0,2015,01,20,Holiday
56086.5,0.0,2015-01-16 21:00:00,Fri,7.0,2015,01,21,Holiday
53799.75,0.0,2015-01-16 22:00:00,Fri,7.0,2015,01,22,Holiday
49893.5,0.0,2015-01-16 23:00:00,Fri,7.0,2015,01,23,Holiday
46568.0,0.0,2015-01-17 00:00:00,Sat,7.0,2015,01,00,Holiday
43991.5,0.0,2015-01-17 01:00:00,Sat,7.0,2015,01,01,Holiday
42916.0,0.0,2015-01-17 02:00:00,Sat,7.0,2015,01,02,Holiday
42646.75,0.0,2015-01-17 03:00:00,Sat,7.0,2015,01,03,Holiday
42754.25,0.0,2015-01-17 04:00:00,Sat,7.0,2015,01,04,Holiday
42438.5,0.0,2015-01-17 05:00:00,Sat,7.0,2015,01,05,Holiday
43168.25,0.0,2015-01-17 06:00:00,Sat,7.0,2015,01,06,Holiday
46932.25,0.0,2015-01-17 07:00:00,Sat,7.0,2015,01,07,Holiday
50985.25,0.0,2015-01-17 08:00:00,Sat,7.0,2015,01,08,Holiday
54018.75,0.0,2015-01-17 09:00:00,Sat,7.0,2015,01,09,Holiday
55764.0,0.0,2015-01-17 10:00:00,Sat,7.0,2015,01,10,Holiday
56865.0,0.0,2015-01-17 11:00:00,Sat,7.0,2015,01,11,Holiday
56167.5,0.0,2015-01-17 12:00:00,Sat,7.0,2015,01,12,Holiday
53979.25,0.0,2015-01-17 13:00:00,Sat,7.0,2015,01,13,Holiday
52632.5,0.0,2015-01-17 14:00:00,Sat,7.0,2015,01,14,Holiday
51884.25,0.0,2015-01-17 15:00:00,Sat,7.0,2015,01,15,Holiday
52631.5,0.0,2015-01-17 16:00:00,Sat,7.0,2015,01,16,Holiday
56941.0,0.0,2015-01-17 17:00:00,Sat,7.0,2015,01,17,Holiday
57996.75,0.0,2015-01-17 18:00:00,Sat,7.0,2015,01,18,Holiday
56133.5,0.0,2015-01-17 19:00:00,Sat,7.0,2015,01,19,Holiday
52061.0,0.0,2015-01-17 20:00:00,Sat,7.0,2015,01,20,Holiday
49753.25,0.0,2015-01-17 21:00:00,Sat,7.0,2015,01,21,Holiday
49063.25,0.0,2015-01-17 22:00:00,Sat,7.0,2015,01,22,Holiday
46016.75,0.0,2015-01-17 23:00:00,Sat,7.0,2015,01,23,Holiday
43223.25,0.0,2015-01-18 00:00:00,Sun,7.0,2015,01,00,Holiday
41585.0,0.0,2015-01-18 01:00:00,Sun,7.0,2015,01,01,Holiday
40079.0,0.0,2015-01-18 02:00:00,Sun,7.0,2015,01,02,Holiday
39750.0,0.0,2015-01-18 03:00:00,Sun,7.0,2015,01,03,Holiday
39639.0,0.0,2015-01-18 04:00:00,Sun,7.0,2015,01,04,Holiday
39003.75,0.0,2015-01-18 05:00:00,Sun,7.0,2015,01,05,Holiday
37939.75,0.0,2015-01-18 06:00:00,Sun,7.0,2015,01,06,Holiday
39914.5,0.0,2015-01-18 07:00:00,Sun,7.0,2015,01,07,Holiday
42387.25,0.0,2015-01-18 08:00:00,Sun,7.0,2015,01,08,Holiday
45460.0,0.0,2015-01-18 09:00:00,Sun,7.0,2015,01,09,Holiday
48180.0,0.0,2015-01-18 10:00:00,Sun,7.0,2015,01,10,Holiday
50796.5,0.0,2015-01-18 11:00:00,Sun,7.0,2015,01,11,Holiday
50911.0,0.0,2015-01-18 12:00:00,Sun,7.0,2015,01,12,Holiday
48859.5,0.0,2015-01-18 13:00:00,Sun,7.0,2015,01,13,Holiday
47602.75,0.0,2015-01-18 14:00:00,Sun,7.0,2015,01,14,Holiday
47460.25,0.0,2015-01-18 15:00:00,Sun,7.0,2015,01,15,Holiday
48006.75,0.0,2015-01-18 16:00:00,Sun,7.0,2015,01,16,Holiday
53251.5,0.0,2015-01-18 17:00:00,Sun,7.0,2015,01,17,Holiday
54899.5,0.0,2015-01-18 18:00:00,Sun,7.0,2015,01,18,Holiday
53503.25,0.0,2015-01-18 19:00:00,Sun,7.0,2015,01,19,Holiday
51038.75,0.0,2015-01-18 20:00:00,Sun,7.0,2015,01,20,Holiday
49697.75,0.0,2015-01-18 21:00:00,Sun,7.0,2015,01,21,Holiday
50325.75,0.0,2015-01-18 22:00:00,Sun,7.0,2015,01,22,Holiday
47517.5,0.0,2015-01-18 23:00:00,Sun,7.0,2015,01,23,Holiday
44376.75,0.0,2015-01-19 00:00:00,Mon,7.0,2015,01,00,Holiday
42741.5,0.0,2015-01-19 01:00:00,Mon,7.0,2015,01,01,Holiday
42217.5,0.0,2015-01-19 02:00:00,Mon,7.0,2015,01,02,Holiday
42662.25,0.0,2015-01-19 03:00:00,Mon,7.0,2015,01,03,Holiday
43965.25,0.0,2015-01-19 04:00:00,Mon,7.0,2015,01,04,Holiday
47643.25,0.0,2015-01-19 05:00:00,Mon,7.0,2015,01,05,Holiday
56635.5,0.0,2015-01-19 06:00:00,Mon,7.0,2015,01,06,Holiday
64646.75,0.0,2015-01-19 07:00:00,Mon,7.0,2015,01,07,Holiday
67153.0,0.0,2015-01-19 08:00:00,Mon,7.0,2015,01,08,Holiday
67619.0,0.0,2015-01-19 09:00:00,Mon,7.0,2015,01,09,Holiday
68361.0,0.0,2015-01-19 10:00:00,Mon,7.0,2015,01,10,Holiday
68988.0,0.0,2015-01-19 11:00:00,Mon,7.0,2015,01,11,Holiday
68480.75,0.0,2015-01-19 12:00:00,Mon,7.0,2015,01,12,Holiday
68159.0,0.0,2015-01-19 13:00:00,Mon,7.0,2015,01,13,Holiday
67371.75,0.0,2015-01-19 14:00:00,Mon,7.0,2015,01,14,Holiday
66653.75,0.0,2015-01-19 15:00:00,Mon,7.0,2015,01,15,Holiday
66240.25,0.0,2015-01-19 16:00:00,Mon,7.0,2015,01,16,Holiday
69214.5,0.0,2015-01-19 17:00:00,Mon,7.0,2015,01,17,Holiday
69121.25,0.0,2015-01-19 18:00:00,Mon,7.0,2015,01,18,Holiday
67480.25,0.0,2015-01-19 19:00:00,Mon,7.0,2015,01,19,Holiday
63275.25,0.0,2015-01-19 20:00:00,Mon,7.0,2015,01,20,Holiday
59946.0,0.0,2015-01-19 21:00:00,Mon,7.0,2015,01,21,Holiday
57360.75,0.0,2015-01-19 22:00:00,Mon,7.0,2015,01,22,Holiday
52796.5,0.0,2015-01-19 23:00:00,Mon,7.0,2015,01,23,Holiday
49522.5,0.0,2015-01-20 00:00:00,Tue,7.0,2015,01,00,Holiday
47307.5,0.0,2015-01-20 01:00:00,Tue,7.0,2015,01,01,Holiday
46259.5,0.0,2015-01-20 02:00:00,Tue,7.0,2015,01,02,Holiday
46726.0,0.0,2015-01-20 03:00:00,Tue,7.0,2015,01,03,Holiday
47733.5,0.0,2015-01-20 04:00:00,Tue,7.0,2015,01,04,Holiday
50818.0,0.0,2015-01-20 05:00:00,Tue,7.0,2015,01,05,Holiday
58543.25,0.0,2015-01-20 06:00:00,Tue,7.0,2015,01,06,Holiday
65737.5,0.0,2015-01-20 07:00:00,Tue,7.0,2015,01,07,Holiday
68358.25,0.0,2015-01-20 08:00:00,Tue,7.0,2015,01,08,Holiday
68479.5,0.0,2015-01-20 09:00:00,Tue,7.0,2015,01,09,Holiday
69573.25,0.0,2015-01-20 10:00:00,Tue,7.0,2015,01,10,Holiday
70188.0,0.0,2015-01-20 11:00:00,Tue,7.0,2015,01,11,Holiday
69950.5,0.0,2015-01-20 12:00:00,Tue,7.0,2015,01,12,Holiday
69388.75,0.0,2015-01-20 13:00:00,Tue,7.0,2015,01,13,Holiday
68400.75,0.0,2015-01-20 14:00:00,Tue,7.0,2015,01,14,Holiday
67827.0,0.0,2015-01-20 15:00:00,Tue,7.0,2015,01,15,Holiday
67091.5,0.0,2015-01-20 16:00:00,Tue,7.0,2015,01,16,Holiday
70058.5,0.0,2015-01-20 17:00:00,Tue,7.0,2015,01,17,Holiday
69736.25,0.0,2015-01-20 18:00:00,Tue,7.0,2015,01,18,Holiday
67918.5,0.0,2015-01-20 19:00:00,Tue,7.0,2015,01,19,Holiday
63901.5,0.0,2015-01-20 20:00:00,Tue,7.0,2015,01,20,Holiday
60384.75,0.0,2015-01-20 21:00:00,Tue,7.0,2015,01,21,Holiday
57420.5,0.0,2015-01-20 22:00:00,Tue,7.0,2015,01,22,Holiday
53421.0,0.0,2015-01-20 23:00:00,Tue,7.0,2015,01,23,Holiday
49633.0,0.0,2015-01-21 00:00:00,Wed,7.0,2015,01,00,Holiday
47415.5,0.0,2015-01-21 01:00:00,Wed,7.0,2015,01,01,Holiday
46563.25,0.0,2015-01-21 02:00:00,Wed,7.0,2015,01,02,Holiday
46751.5,0.0,2015-01-21 03:00:00,Wed,7.0,2015,01,03,Holiday
47698.75,0.0,2015-01-21 04:00:00,Wed,7.0,2015,01,04,Holiday
50897.0,0.0,2015-01-21 05:00:00,Wed,7.0,2015,01,05,Holiday
58704.75,0.0,2015-01-21 06:00:00,Wed,7.0,2015,01,06,Holiday
65603.0,0.0,2015-01-21 07:00:00,Wed,7.0,2015,01,07,Holiday
67883.0,0.0,2015-01-21 08:00:00,Wed,7.0,2015,01,08,Holiday
68239.75,0.0,2015-01-21 09:00:00,Wed,7.0,2015,01,09,Holiday
69100.75,0.0,2015-01-21 10:00:00,Wed,7.0,2015,01,10,Holiday
69356.25,0.0,2015-01-21 11:00:00,Wed,7.0,2015,01,11,Holiday
68714.25,0.0,2015-01-21 12:00:00,Wed,7.0,2015,01,12,Holiday
68428.75,0.0,2015-01-21 13:00:00,Wed,7.0,2015,01,13,Holiday
67853.5,0.0,2015-01-21 14:00:00,Wed,7.0,2015,01,14,Holiday
67210.5,0.0,2015-01-21 15:00:00,Wed,7.0,2015,01,15,Holiday
66849.25,0.0,2015-01-21 16:00:00,Wed,7.0,2015,01,16,Holiday
69968.0,0.0,2015-01-21 17:00:00,Wed,7.0,2015,01,17,Holiday
70327.75,0.0,2015-01-21 18:00:00,Wed,7.0,2015,01,18,Holiday
68588.0,0.0,2015-01-21 19:00:00,Wed,7.0,2015,01,19,Holiday
64274.5,0.0,2015-01-21 20:00:00,Wed,7.0,2015,01,20,Holiday
60926.25,0.0,2015-01-21 21:00:00,Wed,7.0,2015,01,21,Holiday
58431.5,0.0,2015-01-21 22:00:00,Wed,7.0,2015,01,22,Holiday
54187.5,0.0,2015-01-21 23:00:00,Wed,7.0,2015,01,23,Holiday
50684.25,0.0,2015-01-22 00:00:00,Thu,7.0,2015,01,00,Holiday
48729.0,0.0,2015-01-22 01:00:00,Thu,7.0,2015,01,01,Holiday
47656.75,0.0,2015-01-22 02:00:00,Thu,7.0,2015,01,02,Holiday
47519.25,0.0,2015-01-22 03:00:00,Thu,7.0,2015,01,03,Holiday
48291.5,0.0,2015-01-22 04:00:00,Thu,7.0,2015,01,04,Holiday
51285.5,0.0,2015-01-22 05:00:00,Thu,7.0,2015,01,05,Holiday
58920.0,0.0,2015-01-22 06:00:00,Thu,7.0,2015,01,06,Holiday
66256.5,0.0,2015-01-22 07:00:00,Thu,7.0,2015,01,07,Holiday
68706.75,0.0,2015-01-22 08:00:00,Thu,7.0,2015,01,08,Holiday
68877.5,0.0,2015-01-22 09:00:00,Thu,7.0,2015,01,09,Holiday
69917.25,0.0,2015-01-22 10:00:00,Thu,7.0,2015,01,10,Holiday
70784.25,0.0,2015-01-22 11:00:00,Thu,7.0,2015,01,11,Holiday
70252.0,0.0,2015-01-22 12:00:00,Thu,7.0,2015,01,12,Holiday
69784.75,0.0,2015-01-22 13:00:00,Thu,7.0,2015,01,13,Holiday
69331.75,0.0,2015-01-22 14:00:00,Thu,7.0,2015,01,14,Holiday
68719.5,0.0,2015-01-22 15:00:00,Thu,7.0,2015,01,15,Holiday
68001.25,0.0,2015-01-22 16:00:00,Thu,7.0,2015,01,16,Holiday
70120.25,0.0,2015-01-22 17:00:00,Thu,7.0,2015,01,17,Holiday
70011.75,0.0,2015-01-22 18:00:00,Thu,7.0,2015,01,18,Holiday
68233.25,0.0,2015-01-22 19:00:00,Thu,7.0,2015,01,19,Holiday
64390.75,0.0,2015-01-22 20:00:00,Thu,7.0,2015,01,20,Holiday
61030.0,0.0,2015-01-22 21:00:00,Thu,7.0,2015,01,21,Holiday
58649.25,0.0,2015-01-22 22:00:00,Thu,7.0,2015,01,22,Holiday
54284.75,0.0,2015-01-22 23:00:00,Thu,7.0,2015,01,23,Holiday
50468.0,0.0,2015-01-23 00:00:00,Fri,7.0,2015,01,00,Holiday
48413.75,0.0,2015-01-23 01:00:00,Fri,7.0,2015,01,01,Holiday
47354.25,0.0,2015-01-23 02:00:00,Fri,7.0,2015,01,02,Holiday
47701.0,0.0,2015-01-23 03:00:00,Fri,7.0,2015,01,03,Holiday
48693.75,0.0,2015-01-23 04:00:00,Fri,7.0,2015,01,04,Holiday
51364.75,0.0,2015-01-23 05:00:00,Fri,7.0,2015,01,05,Holiday
58458.0,0.0,2015-01-23 06:00:00,Fri,7.0,2015,01,06,Holiday
65550.25,0.0,2015-01-23 07:00:00,Fri,7.0,2015,01,07,Holiday
67899.0,0.0,2015-01-23 08:00:00,Fri,7.0,2015,01,08,Holiday
67964.75,0.0,2015-01-23 09:00:00,Fri,7.0,2015,01,09,Holiday
68975.0,0.0,2015-01-23 10:00:00,Fri,7.0,2015,01,10,Holiday
69302.5,0.0,2015-01-23 11:00:00,Fri,7.0,2015,01,11,Holiday
68672.75,0.0,2015-01-23 12:00:00,Fri,7.0,2015,01,12,Holiday
67527.75,0.0,2015-01-23 13:00:00,Fri,7.0,2015,01,13,Holiday
66274.75,0.0,2015-01-23 14:00:00,Fri,7.0,2015,01,14,Holiday
65527.75,0.0,2015-01-23 15:00:00,Fri,7.0,2015,01,15,Holiday
65568.25,0.0,2015-01-23 16:00:00,Fri,7.0,2015,01,16,Holiday
68451.75,0.0,2015-01-23 17:00:00,Fri,7.0,2015,01,17,Holiday
68292.0,0.0,2015-01-23 18:00:00,Fri,7.0,2015,01,18,Holiday
65938.5,0.0,2015-01-23 19:00:00,Fri,7.0,2015,01,19,Holiday
61886.5,0.0,2015-01-23 20:00:00,Fri,7.0,2015,01,20,Holiday
58756.0,0.0,2015-01-23 21:00:00,Fri,7.0,2015,01,21,Holiday
57114.75,0.0,2015-01-23 22:00:00,Fri,7.0,2015,01,22,Holiday
54342.75,0.0,2015-01-23 23:00:00,Fri,7.0,2015,01,23,Holiday
51485.0,0.0,2015-01-24 00:00:00,Sat,7.0,2015,01,00,Holiday
48828.5,0.0,2015-01-24 01:00:00,Sat,7.0,2015,01,01,Holiday
49604.25,0.0,2015-01-24 02:00:00,Sat,7.0,2015,01,02,Holiday
50036.5,0.0,2015-01-24 03:00:00,Sat,7.0,2015,01,03,Holiday
49692.75,0.0,2015-01-24 04:00:00,Sat,7.0,2015,01,04,Holiday
47667.5,0.0,2015-01-24 05:00:00,Sat,7.0,2015,01,05,Holiday
45995.0,0.0,2015-01-24 06:00:00,Sat,7.0,2015,01,06,Holiday
48721.75,0.0,2015-01-24 07:00:00,Sat,7.0,2015,01,07,Holiday
51428.0,0.0,2015-01-24 08:00:00,Sat,7.0,2015,01,08,Holiday
55078.5,0.0,2015-01-24 09:00:00,Sat,7.0,2015,01,09,Holiday
57503.25,0.0,2015-01-24 10:00:00,Sat,7.0,2015,01,10,Holiday
59551.5,0.0,2015-01-24 11:00:00,Sat,7.0,2015,01,11,Holiday
59125.0,0.0,2015-01-24 12:00:00,Sat,7.0,2015,01,12,Holiday
57253.25,0.0,2015-01-24 13:00:00,Sat,7.0,2015,01,13,Holiday
55673.25,0.0,2015-01-24 14:00:00,Sat,7.0,2015,01,14,Holiday
54901.25,0.0,2015-01-24 15:00:00,Sat,7.0,2015,01,15,Holiday
55053.75,0.0,2015-01-24 16:00:00,Sat,7.0,2015,01,16,Holiday
59050.5,0.0,2015-01-24 17:00:00,Sat,7.0,2015,01,17,Holiday
60139.75,0.0,2015-01-24 18:00:00,Sat,7.0,2015,01,18,Holiday
57728.5,0.0,2015-01-24 19:00:00,Sat,7.0,2015,01,19,Holiday
53549.5,0.0,2015-01-24 20:00:00,Sat,7.0,2015,01,20,Holiday
50934.0,0.0,2015-01-24 21:00:00,Sat,7.0,2015,01,21,Holiday
50691.75,0.0,2015-01-24 22:00:00,Sat,7.0,2015,01,22,Holiday
47987.25,0.0,2015-01-24 23:00:00,Sat,7.0,2015,01,23,Holiday
45169.75,0.0,2015-01-25 00:00:00,Sun,7.0,2015,01,00,Holiday
43334.75,0.0,2015-01-25 01:00:00,Sun,7.0,2015,01,01,Holiday
42024.5,0.0,2015-01-25 02:00:00,Sun,7.0,2015,01,02,Holiday
41170.25,0.0,2015-01-25 03:00:00,Sun,7.0,2015,01,03,Holiday
40914.5,0.0,2015-01-25 04:00:00,Sun,7.0,2015,01,04,Holiday
40264.75,0.0,2015-01-25 05:00:00,Sun,7.0,2015,01,05,Holiday
38751.75,0.0,2015-01-25 06:00:00,Sun,7.0,2015,01,06,Holiday
40614.0,0.0,2015-01-25 07:00:00,Sun,7.0,2015,01,07,Holiday
43436.75,0.0,2015-01-25 08:00:00,Sun,7.0,2015,01,08,Holiday
47561.75,0.0,2015-01-25 09:00:00,Sun,7.0,2015,01,09,Holiday
50737.0,0.0,2015-01-25 10:00:00,Sun,7.0,2015,01,10,Holiday
53265.5,0.0,2015-01-25 11:00:00,Sun,7.0,2015,01,11,Holiday
52927.5,0.0,2015-01-25 12:00:00,Sun,7.0,2015,01,12,Holiday
50749.0,0.0,2015-01-25 13:00:00,Sun,7.0,2015,01,13,Holiday
49304.25,0.0,2015-01-25 14:00:00,Sun,7.0,2015,01,14,Holiday
48788.25,0.0,2015-01-25 15:00:00,Sun,7.0,2015,01,15,Holiday
49873.25,0.0,2015-01-25 16:00:00,Sun,7.0,2015,01,16,Holiday
54455.75,0.0,2015-01-25 17:00:00,Sun,7.0,2015,01,17,Holiday
56391.0,0.0,2015-01-25 18:00:00,Sun,7.0,2015,01,18,Holiday
55106.5,0.0,2015-01-25 19:00:00,Sun,7.0,2015,01,19,Holiday
52594.75,0.0,2015-01-25 20:00:00,Sun,7.0,2015,01,20,Holiday
51110.75,0.0,2015-01-25 21:00:00,Sun,7.0,2015,01,21,Holiday
51560.0,0.0,2015-01-25 22:00:00,Sun,7.0,2015,01,22,Holiday
48789.25,0.0,2015-01-25 23:00:00,Sun,7.0,2015,01,23,Holiday
45835.25,0.0,2015-01-26 00:00:00,Mon,7.0,2015,01,00,Holiday
43953.25,0.0,2015-01-26 01:00:00,Mon,7.0,2015,01,01,Holiday
43477.25,0.0,2015-01-26 02:00:00,Mon,7.0,2015,01,02,Holiday
43711.75,0.0,2015-01-26 03:00:00,Mon,7.0,2015,01,03,Holiday
45233.25,0.0,2015-01-26 04:00:00,Mon,7.0,2015,01,04,Holiday
48992.0,0.0,2015-01-26 05:00:00,Mon,7.0,2015,01,05,Holiday
57880.0,0.0,2015-01-26 06:00:00,Mon,7.0,2015,01,06,Holiday
65056.0,0.0,2015-01-26 07:00:00,Mon,7.0,2015,01,07,Holiday
67735.75,0.0,2015-01-26 08:00:00,Mon,7.0,2015,01,08,Holiday
67579.5,0.0,2015-01-26 09:00:00,Mon,7.0,2015,01,09,Holiday
69089.25,0.0,2015-01-26 10:00:00,Mon,7.0,2015,01,10,Holiday
70466.5,0.0,2015-01-26 11:00:00,Mon,7.0,2015,01,11,Holiday
70242.75,0.0,2015-01-26 12:00:00,Mon,7.0,2015,01,12,Holiday
69764.0,0.0,2015-01-26 13:00:00,Mon,7.0,2015,01,13,Holiday
68515.75,0.0,2015-01-26 14:00:00,Mon,7.0,2015,01,14,Holiday
67528.25,0.0,2015-01-26 15:00:00,Mon,7.0,2015,01,15,Holiday
67227.75,0.0,2015-01-26 16:00:00,Mon,7.0,2015,01,16,Holiday
70023.5,0.0,2015-01-26 17:00:00,Mon,7.0,2015,01,17,Holiday
70369.25,0.0,2015-01-26 18:00:00,Mon,7.0,2015,01,18,Holiday
68933.0,0.0,2015-01-26 19:00:00,Mon,7.0,2015,01,19,Holiday
64937.0,0.0,2015-01-26 20:00:00,Mon,7.0,2015,01,20,Holiday
61185.75,0.0,2015-01-26 21:00:00,Mon,7.0,2015,01,21,Holiday
58386.5,0.0,2015-01-26 22:00:00,Mon,7.0,2015,01,22,Holiday
54197.0,0.0,2015-01-26 23:00:00,Mon,7.0,2015,01,23,Holiday
50927.75,0.0,2015-01-27 00:00:00,Tue,7.0,2015,01,00,Holiday
48930.75,0.0,2015-01-27 01:00:00,Tue,7.0,2015,01,01,Holiday
48014.0,0.0,2015-01-27 02:00:00,Tue,7.0,2015,01,02,Holiday
48329.25,0.0,2015-01-27 03:00:00,Tue,7.0,2015,01,03,Holiday
49271.0,0.0,2015-01-27 04:00:00,Tue,7.0,2015,01,04,Holiday
51925.0,0.0,2015-01-27 05:00:00,Tue,7.0,2015,01,05,Holiday
59334.5,0.0,2015-01-27 06:00:00,Tue,7.0,2015,01,06,Holiday
66175.0,0.0,2015-01-27 07:00:00,Tue,7.0,2015,01,07,Holiday
68065.5,0.0,2015-01-27 08:00:00,Tue,7.0,2015,01,08,Holiday
67553.25,0.0,2015-01-27 09:00:00,Tue,7.0,2015,01,09,Holiday
68273.75,0.0,2015-01-27 10:00:00,Tue,7.0,2015,01,10,Holiday
69322.75,0.0,2015-01-27 11:00:00,Tue,7.0,2015,01,11,Holiday
68821.75,0.0,2015-01-27 12:00:00,Tue,7.0,2015,01,12,Holiday
68250.25,0.0,2015-01-27 13:00:00,Tue,7.0,2015,01,13,Holiday
67639.75,0.0,2015-01-27 14:00:00,Tue,7.0,2015,01,14,Holiday
67050.0,0.0,2015-01-27 15:00:00,Tue,7.0,2015,01,15,Holiday
66141.5,0.0,2015-01-27 16:00:00,Tue,7.0,2015,01,16,Holiday
68693.0,0.0,2015-01-27 17:00:00,Tue,7.0,2015,01,17,Holiday
69500.75,0.0,2015-01-27 18:00:00,Tue,7.0,2015,01,18,Holiday
67582.0,0.0,2015-01-27 19:00:00,Tue,7.0,2015,01,19,Holiday
63622.25,0.0,2015-01-27 20:00:00,Tue,7.0,2015,01,20,Holiday
60398.75,0.0,2015-01-27 21:00:00,Tue,7.0,2015,01,21,Holiday
57895.75,0.0,2015-01-27 22:00:00,Tue,7.0,2015,01,22,Holiday
53740.5,0.0,2015-01-27 23:00:00,Tue,7.0,2015,01,23,Holiday
50301.75,0.0,2015-01-28 00:00:00,Wed,7.0,2015,01,00,Holiday
47896.75,0.0,2015-01-28 01:00:00,Wed,7.0,2015,01,01,Holiday
46744.0,0.0,2015-01-28 02:00:00,Wed,7.0,2015,01,02,Holiday
46926.5,0.0,2015-01-28 03:00:00,Wed,7.0,2015,01,03,Holiday
48376.0,0.0,2015-01-28 04:00:00,Wed,7.0,2015,01,04,Holiday
51543.5,0.0,2015-01-28 05:00:00,Wed,7.0,2015,01,05,Holiday
58841.75,0.0,2015-01-28 06:00:00,Wed,7.0,2015,01,06,Holiday
65908.5,0.0,2015-01-28 07:00:00,Wed,7.0,2015,01,07,Holiday
67904.75,0.0,2015-01-28 08:00:00,Wed,7.0,2015,01,08,Holiday
68285.5,0.0,2015-01-28 09:00:00,Wed,7.0,2015,01,09,Holiday
69411.5,0.0,2015-01-28 10:00:00,Wed,7.0,2015,01,10,Holiday
70676.0,0.0,2015-01-28 11:00:00,Wed,7.0,2015,01,11,Holiday
70727.75,0.0,2015-01-28 12:00:00,Wed,7.0,2015,01,12,Holiday
70546.0,0.0,2015-01-28 13:00:00,Wed,7.0,2015,01,13,Holiday
69940.25,0.0,2015-01-28 14:00:00,Wed,7.0,2015,01,14,Holiday
70001.5,0.0,2015-01-28 15:00:00,Wed,7.0,2015,01,15,Holiday
