Date;Time of day;Scheduled commercial net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Nov 18, 2017;10:00 AM;12,180;1,023;-8;800;-15;1,935;-635;560;-1,060;534;-30;64;-0;6,093;-256;3,175;-0;0;-0
Nov 18, 2017;11:00 AM;13,919;1,173;-14;800;-16;2,100;-35;699;-600;548;-34;64;-0;6,623;-183;2,794;-0;0;-0
Nov 18, 2017;12:00 PM;14,170;1,107;-8;800;-15;2,009;-0;817;-308;541;-38;64;-0;6,862;-185;2,524;-0;0;-0
Nov 18, 2017;1:00 PM;12,983;1,089;-8;799;-15;1,885;-600;856;-266;522;-34;64;-0;7,119;-743;2,315;-0;0;-0
Nov 18, 2017;2:00 PM;13,123;1,186;-8;800;-15;1,755;-122;839;-276;506;-40;64;-0;6,494;-681;2,621;-0;0;-0
Nov 18, 2017;3:00 PM;11,304;583;-8;800;-16;1,746;-722;736;-701;495;-31;64;-0;6,103;-574;2,829;-0;0;-0
Nov 18, 2017;4:00 PM;11,127;897;-8;800;-15;1,946;-932;599;-699;503;-33;64;-0;5,954;-566;2,617;-0;0;-0
Nov 18, 2017;5:00 PM;10,240;1,203;-14;800;-15;2,046;-771;460;-687;542;-29;0;-0;5,651;-518;1,572;-0;0;-0
Nov 18, 2017;6:00 PM;9,481;1,207;-14;800;-15;1,606;-734;409;-898;548;-32;0;-0;5,394;-536;1,746;-0;0;-0
Nov 18, 2017;7:00 PM;10,967;641;-14;800;-15;1,605;-134;431;-676;534;-36;64;-0;4,926;-135;2,711;-0;265;-0
Nov 18, 2017;8:00 PM;11,495;569;-8;800;-15;1,530;-0;399;-216;500;-39;64;-0;5,342;-197;2,466;-0;300;-0
Nov 18, 2017;9:00 PM;10,610;795;-8;816;-16;1,290;-0;389;-447;466;-38;64;-0;5,559;-225;1,792;-0;173;-0
Nov 18, 2017;10:00 PM;9,880;1,379;-8;815;-15;922;-30;455;-920;503;-38;64;-0;5,819;-433;1,367;-0;0;-0
Nov 18, 2017;11:00 PM;8,971;1,229;-9;816;-16;836;-170;676;-1,170;487;-38;64;-0;5,314;-382;1,336;-2;0;-0
Nov 19, 2017;12:00 AM;9,287;909;-8;815;-15;743;-159;517;-811;458;-36;64;-0;5,402;-468;1,876;-0;0;-0
Nov 19, 2017;1:00 AM;9,228;853;-8;816;-16;633;-80;691;-894;440;-39;64;-0;5,411;-580;1,937;-0;0;-0
Nov 19, 2017;2:00 AM;10,353;851;-8;816;-16;608;-0;1,156;-502;427;-35;64;-0;5,504;-445;1,933;-0;0;-0
Nov 19, 2017;3:00 AM;10,504;1,401;-8;815;-15;532;-0;1,141;-469;422;-36;64;-0;5,600;-527;1,584;-0;0;-0
Nov 19, 2017;4:00 AM;10,635;821;-8;815;-15;675;-260;1,038;-320;419;-28;64;-0;5,711;-488;2,211;-0;0;-0
Nov 19, 2017;5:00 AM;11,067;1,517;-8;815;-15;1,112;-204;869;-288;418;-34;64;-0;5,825;-444;1,440;-0;0;-0
Nov 19, 2017;6:00 AM;11,994;1,785;-8;816;-16;1,444;-0;889;-145;385;-30;64;-0;5,853;-336;1,293;-0;0;-0
Nov 19, 2017;7:00 AM;11,936;1,201;-8;815;-15;1,580;-246;663;-255;405;-26;64;-0;6,347;-314;1,725;-0;0;-0
Nov 19, 2017;8:00 AM;11,971;797;-8;815;-15;1,550;-0;693;-326;414;-26;64;-0;6,466;-270;1,817;-0;0;-0
Nov 19, 2017;9:00 AM;14,298;1,521;-8;815;-15;1,968;-3;570;-610;450;-25;64;-0;5,958;-342;3,892;-0;63;-0
Nov 19, 2017;10:00 AM;15,959;1,237;-8;813;-13;2,100;-0;582;-201;485;-28;64;-0;6,661;-251;4,518;-0;0;-0
Nov 19, 2017;11:00 AM;15,270;1,065;-14;813;-13;2,100;-0;576;-568;514;-27;64;-0;6,339;-118;4,539;-0;0;-0
Nov 19, 2017;12:00 PM;14,876;1,229;-14;813;-13;2,100;-0;622;-658;515;-20;64;-0;6,352;-180;4,066;-0;0;-0
Nov 19, 2017;1:00 PM;14,373;1,537;-8;813;-13;2,100;-0;640;-305;482;-19;64;-0;6,182;-164;3,064;-0;0;-0
Nov 19, 2017;2:00 PM;12,741;75;-8;813;-13;2,100;-0;401;-40;461;-19;64;-0;6,120;-142;2,690;-0;239;-0
Nov 19, 2017;3:00 PM;13,215;1,045;-8;813;-13;2,100;-0;371;-40;455;-20;64;-0;5,901;-338;2,616;-0;269;-0
Nov 19, 2017;4:00 PM;12,089;770;-9;813;-13;2,100;-0;371;-40;466;-20;64;-0;5,714;-252;1,856;-0;269;-0
Nov 19, 2017;5:00 PM;12,131;1,185;-8;813;-13;2,100;-0;527;-346;509;-22;64;-0;5,380;-247;1,876;-1;314;-0
Nov 19, 2017;6:00 PM;12,452;1,223;-8;813;-13;2,100;-0;395;-329;525;-25;85;-0;5,668;-241;2,005;-0;254;-0
Nov 19, 2017;7:00 PM;11,775;793;-8;813;-13;2,100;-0;396;-73;519;-27;85;-0;5,302;-192;1,836;-0;244;-0
Nov 19, 2017;8:00 PM;11,709;769;-8;814;-14;2,100;-0;674;-120;495;-27;128;-0;4,845;-159;1,866;-0;346;-0
Nov 19, 2017;9:00 PM;11,522;1,033;-8;813;-13;2,100;-0;390;-202;461;-24;128;-0;4,757;-165;1,895;-0;357;-0
Nov 19, 2017;10:00 PM;11,519;805;-8;814;-14;2,100;-0;852;-315;495;-22;107;-0;4,756;-179;1,846;-0;282;-0
Nov 19, 2017;11:00 PM;11,378;1,805;-8;813;-13;2,100;-0;709;-457;477;-15;85;-0;4,407;-195;1,670;-0;0;-0
Nov 20, 2017;12:00 AM;10,328;783;-8;800;-13;2,100;-0;925;-320;439;-11;64;-0;4,526;-273;1,316;-0;0;-0
Nov 20, 2017;1:00 AM;10,148;781;-8;800;-13;2,100;-0;1,099;-320;427;-12;64;-0;4,393;-482;1,319;-0;0;-0
Nov 20, 2017;2:00 AM;9,578;787;-8;800;-13;2,100;-0;685;-318;419;-12;64;-0;4,354;-603;1,323;-0;0;-0
Nov 20, 2017;3:00 AM;9,334;915;-8;800;-13;2,100;-0;459;-313;418;-10;64;-0;4,208;-643;1,357;-0;0;-0
Nov 20, 2017;4:00 AM;11,061;1,645;-8;800;-13;2,100;-0;688;-325;425;-12;64;-0;4,377;-676;1,996;-0;0;-0
Nov 20, 2017;5:00 AM;11,672;1,531;-8;800;-13;1,456;-0;594;-631;455;-19;85;-0;4,754;-633;3,301;-0;0;-0
Nov 20, 2017;6:00 AM;7,897;1,055;-8;800;-13;0;-203;620;-408;483;-22;0;-477;4,338;-918;3,295;-0;0;-645
Nov 20, 2017;7:00 AM;6,160;990;-14;800;-13;0;-290;432;-626;565;-22;0;-500;4,594;-1,638;2,132;-0;0;-250
Nov 20, 2017;8:00 AM;7,726;1,165;-14;800;-13;107;-213;303;-1,122;596;-24;0;-0;4,616;-1,571;3,056;-0;40;-0
Nov 20, 2017;9:00 AM;8,281;1,033;-8;800;-13;901;-926;367;-1,178;619;-24;0;-75;4,969;-1,136;2,904;-0;48;-0
Nov 20, 2017;10:00 AM;8,074;1,007;-8;800;-13;183;-702;273;-1,076;631;-24;0;-0;5,248;-1,376;3,096;-0;35;-0
Nov 20, 2017;11:00 AM;8,510;877;-14;1,200;-13;347;-657;267;-787;648;-28;0;-146;5,028;-1,463;3,251;-0;0;-0
Nov 20, 2017;12:00 PM;7,788;838;-72;1,200;-13;417;-616;468;-627;631;-31;0;-287;4,913;-1,953;3,169;-0;151;-400
Nov 20, 2017;1:00 PM;7,771;992;-33;1,200;-13;22;-507;685;-445;623;-36;0;-229;4,469;-2,487;3,819;-0;111;-400
Nov 20, 2017;2:00 PM;8,214;40;-23;1,187;-13;170;-671;724;-616;613;-43;0;-477;4,322;-2,322;5,673;-0;50;-400
Nov 20, 2017;3:00 PM;8,107;780;-38;1,200;-13;0;-392;627;-472;595;-42;0;-0;4,224;-2,532;4,434;-0;36;-300
Nov 20, 2017;4:00 PM;9,174;190;-1,013;1,200;-13;414;-0;434;-891;595;-46;0;-0;4,653;-2,894;6,404;-0;241;-100
Nov 20, 2017;5:00 PM;8,457;845;-14;1,200;-13;751;-0;324;-1,109;625;-50;0;-0;4,802;-3,195;4,140;-0;201;-50
Nov 20, 2017;6:00 PM;8,276;25;-14;1,200;-13;370;-120;180;-756;635;-54;0;-0;4,650;-2,344;4,419;-0;198;-100
Nov 20, 2017;7:00 PM;7,798;25;-14;1,200;-13;214;-377;506;-546;619;-52;0;-89;4,517;-2,480;4,493;-0;195;-400
Nov 20, 2017;8:00 PM;8,115;25;-51;1,200;-13;23;-392;672;-967;588;-54;0;-284;4,520;-1,754;4,829;-0;198;-425
Nov 20, 2017;9:00 PM;9,311;861;-50;1,200;-13;177;-449;1,168;-1,354;534;-56;0;-440;4,489;-1,139;4,510;-0;48;-175
Nov 20, 2017;10:00 PM;9,202;1,003;-51;1,200;-13;193;-846;436;-689;556;-55;0;-500;4,528;-916;4,606;-0;0;-250
Nov 20, 2017;11:00 PM;9,251;1,381;-8;1,200;-13;69;-985;210;-847;540;-53;0;-500;4,391;-887;4,923;-0;0;-170
Nov 21, 2017;12:00 AM;9,568;25;-8;1,400;-12;510;-1,109;573;-647;471;-48;0;-500;4,421;-519;5,281;-0;0;-270
Nov 21, 2017;1:00 AM;10,119;25;-8;1,400;-12;443;-1,189;549;-596;458;-48;0;-500;4,247;-507;6,147;-0;0;-290
Nov 21, 2017;2:00 AM;9,913;25;-8;1,399;-12;220;-1,215;426;-720;446;-48;0;-500;4,180;-650;6,670;-0;0;-300
Nov 21, 2017;3:00 AM;10,088;25;-8;1,399;-12;351;-1,205;392;-796;449;-41;0;-500;4,094;-755;6,975;-0;0;-280
Nov 21, 2017;4:00 AM;10,889;25;-8;1,400;-12;626;-1,169;472;-806;448;-39;0;-500;4,375;-618;6,975;-0;0;-280
Nov 21, 2017;5:00 AM;12,108;25;-8;1,400;-12;242;-846;756;-903;464;-43;0;-0;4,884;-531;6,975;-0;0;-295
Nov 21, 2017;6:00 AM;10,886;25;-8;1,800;-12;660;-0;447;-1,080;497;-46;0;-0;5,127;-1,251;4,937;-0;0;-210
Nov 21, 2017;7:00 AM;9,383;25;-14;1,770;-12;1,288;-0;179;-857;577;-45;0;-0;4,879;-1,926;3,519;-0;0;-0
Nov 21, 2017;8:00 AM;9,727;25;-14;1,800;-12;1,264;-0;184;-854;601;-46;0;-0;4,380;-1,418;3,817;-0;0;-0
Nov 21, 2017;9:00 AM;7,718;725;-8;1,800;-12;654;-0;299;-716;621;-48;0;-0;4,362;-1,343;1,384;-0;0;-0
Nov 21, 2017;10:00 AM;7,136;943;-8;1,800;-12;28;-150;314;-736;635;-48;0;-0;4,503;-1,413;1,280;-0;0;-0
Nov 21, 2017;11:00 AM;8,088;999;-14;1,800;-12;192;-629;257;-1,219;649;-46;0;-0;4,556;-1,630;3,185;-0;0;-0
Nov 21, 2017;12:00 PM;7,368;25;-8;1,799;-12;132;-68;714;-426;632;-45;0;-0;4,287;-1,654;1,992;-0;0;-0
Nov 21, 2017;1:00 PM;8,070;25;-178;1,785;-13;338;-0;555;-383;624;-44;0;-0;4,253;-1,700;2,808;-0;0;-0
Nov 21, 2017;2:00 PM;7,996;25;-146;1,800;-12;184;-97;405;-418;615;-41;0;-0;4,370;-1,706;2,984;-0;33;-0
Nov 21, 2017;3:00 PM;8,199;25;-230;1,800;-12;800;-146;302;-555;602;-34;0;-0;4,288;-1,305;2,631;-0;33;-0
Nov 21, 2017;4:00 PM;9,476;25;-104;1,800;-32;1,775;-0;326;-825;603;-36;201;-0;4,404;-1,360;2,646;-0;353;-300
Nov 21, 2017;5:00 PM;10,990;1,201;-14;1,400;-12;1,793;-433;211;-1,229;631;-37;1;-0;4,262;-1,319;4,443;-0;392;-300
Nov 21, 2017;6:00 PM;9,712;25;-14;1,400;-12;736;-373;637;-1,715;633;-38;0;-0;4,355;-1,438;5,661;-0;215;-360
Nov 21, 2017;7:00 PM;10,747;25;-14;1,200;-12;0;-276;574;-991;617;-31;0;-0;4,574;-657;5,561;-0;346;-169
Nov 21, 2017;8:00 PM;10,573;1,025;-8;1,200;-12;75;-674;572;-593;577;-30;0;-0;4,918;-640;3,849;-0;314;-0
Nov 21, 2017;9:00 PM;9,116;851;-8;800;-12;0;-985;187;-384;526;-36;0;-0;4,515;-805;4,141;-0;326;-0
Nov 21, 2017;10:00 PM;9,563;1,113;-8;800;-13;0;-894;224;-927;546;-40;0;-0;4,830;-721;4,482;-0;326;-155
Nov 21, 2017;11:00 PM;11,415;1,425;-8;800;-12;450;-433;508;-1,444;535;-35;0;-0;4,976;-625;4,972;-0;326;-20
Nov 22, 2017;12:00 AM;11,900;1,135;-8;800;-13;1,192;-0;213;-695;476;-34;64;-0;5,279;-250;3,408;-0;333;-0
Nov 22, 2017;1:00 AM;11,582;794;-8;800;-13;1,010;-47;434;-310;464;-31;64;-0;5,986;-241;2,480;-0;200;-0
Nov 22, 2017;2:00 AM;10,353;980;-8;800;-13;1,220;-89;693;-546;455;-34;64;-0;5,612;-262;1,281;-0;200;-0
Nov 22, 2017;3:00 AM;10,050;857;-8;800;-13;1,133;-20;319;-212;451;-34;64;-0;5,412;-242;1,343;-0;200;-0
Nov 22, 2017;4:00 AM;10,613;840;-8;800;-13;1,483;-70;614;-206;456;-37;64;-0;5,839;-394;1,245;-0;0;-0
Nov 22, 2017;5:00 AM;11,882;879;-8;799;-13;1,591;-20;573;-143;482;-33;64;-0;6,576;-336;1,456;-0;15;-0
Nov 22, 2017;6:00 AM;10,433;838;-8;800;-13;808;-0;407;-186;517;-33;64;-0;5,978;-328;1,433;-0;156;-0
Nov 22, 2017;7:00 AM;9,420;640;-14;800;-13;0;-587;486;-442;589;-33;0;-274;5,621;-215;2,612;-0;300;-50
Nov 22, 2017;8:00 AM;9,371;656;-14;800;-13;92;-798;404;-531;612;-38;0;-0;6,139;-601;2,358;-0;305;-0
Nov 22, 2017;9:00 AM;8,789;305;-8;800;-13;154;-295;349;-471;626;-38;0;-0;6,141;-541;1,427;-0;353;-0
Nov 22, 2017;10:00 AM;9,132;422;-8;813;-13;114;-393;405;-218;629;-35;0;-0;6,159;-451;1,448;-0;260;-0
Nov 22, 2017;11:00 AM;9,375;779;-14;814;-14;217;-192;321;-223;642;-28;0;-0;6,106;-620;1,308;-0;279;-0
Nov 22, 2017;12:00 PM;10,521;783;-75;813;-13;1,618;-14;306;-386;618;-18;0;-0;5,973;-748;1,309;-0;355;-0
Nov 22, 2017;1:00 PM;9,834;784;-8;813;-13;940;-35;358;-469;608;-18;0;-0;5,841;-633;1,323;-0;343;-0
Nov 22, 2017;2:00 PM;8,581;548;-8;813;-13;200;-932;352;-332;601;-17;0;-0;5,971;-789;1,857;-0;330;-0
Nov 22, 2017;3:00 PM;6,931;59;-277;813;-13;0;-985;497;-354;594;-21;0;-500;5,794;-1,287;2,274;-0;337;-0
Nov 22, 2017;4:00 PM;7,303;973;-8;810;-82;0;-985;406;-617;597;-27;0;-500;5,532;-2,046;3,027;-0;223;-0
Nov 22, 2017;5:00 PM;6,074;368;-40;800;-403;0;-985;272;-495;633;-32;0;-500;5,282;-1,992;3,718;-627;75;-0
Nov 22, 2017;6:00 PM;7,627;947;-14;857;-61;0;-985;404;-826;640;-38;0;-500;5,321;-1,859;3,514;-0;227;-0
Nov 22, 2017;7:00 PM;9,126;931;-18;831;-31;81;-985;479;-552;623;-46;0;-500;5,301;-1,120;3,767;-0;365;-0
Nov 22, 2017;8:00 PM;9,034;841;-20;813;-213;436;-985;327;-650;588;-49;0;-388;5,960;-756;2,825;-0;305;-0
Nov 22, 2017;9:00 PM;11,051;1,256;-8;813;-213;577;-985;154;-399;532;-54;0;-276;5,787;-619;4,141;-0;345;-0
Nov 22, 2017;10:00 PM;11,924;1,333;-8;813;-213;491;-778;418;-844;553;-53;0;-240;5,732;-502;4,884;-1;339;-0
Nov 22, 2017;11:00 PM;14,419;1,445;-8;813;-213;488;-57;409;-923;546;-56;64;-0;6,802;-497;5,443;-2;165;-0
Nov 23, 2017;12:00 AM;13,515;1,125;-8;814;-14;327;-250;389;-113;483;-54;64;-0;6,237;-76;4,467;-0;124;-0
Nov 23, 2017;1:00 AM;12,836;1,055;-8;814;-14;199;-495;766;-50;469;-54;64;-0;5,904;-475;4,661;-0;0;-0
Nov 23, 2017;2:00 AM;12,772;1,015;-8;814;-14;148;-510;900;-50;456;-53;64;-0;5,872;-735;4,873;-0;0;-0
Nov 23, 2017;3:00 AM;11,880;30;-8;814;-14;215;-410;704;-50;453;-53;64;-0;5,738;-227;5,491;-867;0;-0
Nov 23, 2017;4:00 AM;11,009;483;-8;814;-14;391;-307;611;-62;455;-54;64;-0;5,887;-266;4,390;-1,375;0;-0
Nov 23, 2017;5:00 AM;13,441;1,268;-8;814;-14;443;-19;497;-74;477;-55;64;-0;6,522;-353;4,129;-255;5;-0
Nov 23, 2017;6:00 AM;13,051;1,112;-465;814;-14;1,061;-0;458;-246;507;-56;64;-0;7,146;-424;2,998;-0;96;-0
Nov 23, 2017;7:00 AM;10,905;935;-14;814;-14;96;-496;406;-583;580;-57;0;-224;6,538;-731;3,327;-0;328;-0
Nov 23, 2017;8:00 AM;10,213;876;-14;814;-14;247;-547;359;-339;601;-57;0;-0;6,284;-161;1,848;-0;316;-0
Nov 23, 2017;9:00 AM;13,310;1,075;-8;814;-14;769;-0;391;-376;617;-57;0;-0;6,854;-210;3,221;-0;234;-0
Nov 23, 2017;10:00 AM;15,192;1,145;-8;814;-14;1,373;-0;296;-254;618;-55;64;-0;8,122;-172;3,024;-0;239;-0
Nov 23, 2017;11:00 AM;14,211;555;-14;814;-14;1,452;-0;361;-125;632;-51;64;-0;8,367;-157;2,063;-0;264;-0
Nov 23, 2017;12:00 PM;14,264;981;-8;814;-14;1,322;-0;368;-25;611;-54;64;-0;8,206;-86;1,828;-0;257;-0
Nov 23, 2017;1:00 PM;13,621;911;-8;814;-14;1,243;-0;436;-75;603;-54;64;-0;8,240;-67;1,289;-0;239;-0
Nov 23, 2017;2:00 PM;12,582;809;-8;814;-14;1,155;-275;375;-39;595;-56;64;-0;7,710;-87;1,275;-0;264;-0
Nov 23, 2017;3:00 PM;10,239;945;-8;814;-14;100;-737;377;-25;591;-54;0;-58;6,762;-60;1,858;-500;248;-0
Nov 23, 2017;4:00 PM;8,263;955;-8;814;-14;92;-985;511;-501;597;-54;0;-184;6,552;-241;1,134;-750;345;-0
Nov 23, 2017;5:00 PM;8,025;987;-14;814;-14;0;-985;321;-630;634;-55;0;-271;6,604;-810;1,099;-0;345;-0
Nov 23, 2017;6:00 PM;7,597;898;-29;814;-14;207;-985;336;-871;643;-53;0;-345;6,422;-935;1,214;-0;295;-0
Nov 23, 2017;7:00 PM;6,974;905;-98;814;-14;0;-985;381;-814;627;-51;0;-331;6,042;-865;1,196;-0;269;-102
Nov 23, 2017;8:00 PM;10,011;1,073;-8;814;-14;372;-985;262;-421;594;-43;0;-294;5,789;-536;3,239;-0;169;-0
Nov 23, 2017;9:00 PM;9,579;1,291;-8;814;-14;472;-985;285;-664;541;-39;0;-58;5,441;-235;2,549;-0;189;-0
Nov 23, 2017;10:00 PM;9,639;1,367;-8;814;-14;414;-526;151;-908;559;-25;0;-0;5,021;-249;2,814;-0;229;-0
Nov 23, 2017;11:00 PM;11,032;1,301;-8;814;-14;299;-361;149;-611;551;-22;0;-0;5,684;-83;3,296;-0;37;-0
Nov 24, 2017;12:00 AM;12,517;1,481;-15;814;-14;176;-974;184;-553;484;-15;0;-0;5,931;-481;5,519;-0;0;-20
Nov 24, 2017;1:00 AM;11,842;1,529;-15;814;-14;0;-985;220;-591;465;-18;0;-374;5,779;-393;5,471;-0;0;-46
Nov 24, 2017;2:00 AM;11,014;212;-15;814;-14;0;-985;210;-602;456;-38;0;-279;5,467;-537;6,378;-0;0;-53
Nov 24, 2017;3:00 AM;9,183;1,021;-15;814;-14;0;-985;163;-1,043;452;-55;0;-0;5,263;-510;4,438;-343;0;-3
Nov 24, 2017;4:00 AM;9,037;1,691;-15;814;-14;0;-964;619;-1,299;455;-59;0;-0;5,245;-483;3,379;-32;0;-300
Nov 24, 2017;5:00 AM;8,634;1,597;-15;814;-14;0;-985;217;-1,378;475;-61;0;-500;4,963;-413;4,193;-3;43;-299
Nov 24, 2017;6:00 AM;8,585;1,427;-6;814;-14;95;-985;319;-1,331;501;-55;0;-500;5,438;-1,085;4,256;-49;0;-240
Nov 24, 2017;7:00 AM;7,822;615;-11;814;-14;0;-1,035;308;-1,466;578;-53;0;-500;5,305;-1,552;4,941;-0;0;-108
Nov 24, 2017;8:00 AM;8,064;877;-11;814;-14;189;-1,287;209;-1,038;606;-54;0;-500;4,623;-971;4,821;-0;0;-200
Nov 24, 2017;9:00 AM;9,221;1,205;-6;814;-14;340;-1,150;377;-1,076;627;-51;0;-457;4,962;-220;3,795;-0;275;-200
Nov 24, 2017;10:00 AM;9,515;1,257;-6;847;-47;374;-879;269;-1,126;633;-48;0;-349;4,963;-131;3,667;-0;291;-200
Nov 24, 2017;11:00 AM;9,786;1,391;-11;814;-14;466;-764;233;-1,156;651;-40;0;-195;4,785;-281;3,830;-0;277;-200
Nov 24, 2017;12:00 PM;9,625;1,169;-46;814;-14;187;-502;419;-1,333;636;-29;0;-189;5,024;-275;3,646;-0;318;-200
Nov 24, 2017;1:00 PM;9,022;1,325;-46;814;-14;136;-577;379;-1,173;633;-16;0;-207;4,717;-315;3,388;-0;278;-300
Nov 24, 2017;2:00 PM;7,453;1,271;-105;814;-14;139;-948;397;-1,327;621;-2;0;-342;4,485;-519;3,308;-0;75;-400
Nov 24, 2017;3:00 PM;6,069;1,171;-83;814;-14;50;-1,065;233;-856;613;-1;0;-500;3,999;-945;2,953;-0;0;-300
Nov 24, 2017;4:00 PM;4,147;1,145;-17;810;-14;0;-824;215;-1,184;612;-0;0;-370;3,816;-1,714;1,972;-0;0;-300
Nov 24, 2017;5:00 PM;3,852;1,275;-12;760;-335;40;-634;949;-1,863;634;-1;0;-500;3,831;-2,111;2,303;-184;0;-300
Nov 24, 2017;6:00 PM;4,165;847;-11;1,199;-90;0;-985;1,108;-2,238;642;-2;0;-500;3,598;-2,325;3,570;-248;0;-400
Nov 24, 2017;7:00 PM;5,485;957;-36;1,213;-14;0;-985;938;-2,048;624;-2;0;-500;3,784;-2,688;4,642;-0;0;-400
Nov 24, 2017;8:00 PM;5,944;1,235;-6;1,220;-20;0;-985;237;-1,913;591;-2;0;-500;4,238;-2,150;4,365;-0;0;-366
Nov 24, 2017;9:00 PM;6,325;923;-6;1,414;-14;0;-985;170;-2,032;535;-4;0;-500;4,458;-1,945;4,677;-1;0;-365
Nov 24, 2017;10:00 PM;7,113;623;-15;1,814;-14;0;-1,135;105;-1,904;558;-8;0;-500;4,807;-1,840;4,977;-0;0;-355
Nov 24, 2017;11:00 PM;7,660;691;-15;1,814;-14;0;-1,265;153;-2,063;546;-13;0;-500;4,402;-1,130;5,364;-0;0;-310
Nov 25, 2017;12:00 AM;8,612;843;-15;1,962;-12;0;-1,865;416;-1,733;487;-16;0;-500;4,108;-746;6,158;-0;0;-475
Nov 25, 2017;1:00 AM;8,391;25;-15;1,962;-12;0;-1,655;386;-2,003;467;-19;0;-500;4,000;-775;6,975;-0;0;-445
Nov 25, 2017;2:00 AM;8,503;549;-15;1,962;-112;0;-1,645;434;-1,821;459;-14;0;-500;4,084;-884;6,451;-0;0;-445
Nov 25, 2017;3:00 AM;8,344;618;-15;1,962;-412;0;-1,565;332;-1,488;452;-11;0;-500;4,015;-1,001;6,382;-0;0;-425
Nov 25, 2017;4:00 AM;8,317;615;-15;1,976;-412;0;-1,555;572;-1,292;450;-9;0;-500;3,910;-964;6,318;-300;0;-477
Nov 25, 2017;5:00 AM;7,996;241;-15;1,978;-412;0;-1,465;334;-1,343;460;-6;0;-500;3,979;-756;5,963;-120;0;-342
Nov 25, 2017;6:00 AM;8,600;25;-6;1,997;-412;0;-1,325;317;-1,101;436;-7;0;-500;4,137;-660;6,099;-0;0;-400
Nov 25, 2017;7:00 AM;8,325;77;-11;2,012;-412;0;-1,205;219;-1,118;464;-8;0;-500;4,358;-569;5,523;-0;0;-505
Nov 25, 2017;8:00 AM;7,274;379;-11;2,014;-214;0;-985;254;-1,454;482;-10;0;-500;4,488;-2,140;5,221;-0;0;-250
Nov 25, 2017;9:00 AM;8,115;819;-6;2,014;-14;0;-985;318;-1,272;509;-9;0;-500;4,812;-2,097;4,781;-0;0;-255
Nov 25, 2017;10:00 AM;8,333;1,131;-6;2,014;-14;0;-985;354;-1,244;525;-9;0;-500;5,668;-2,790;4,469;-0;0;-280
Nov 25, 2017;11:00 AM;8,547;1,031;-11;2,014;-14;0;-985;505;-1,250;558;-9;0;-500;5,695;-2,776;4,569;-0;0;-280
Nov 25, 2017;12:00 PM;8,978;673;-6;1,814;-14;0;-985;989;-1,203;551;-11;0;-500;5,550;-2,547;4,927;-0;0;-260
Nov 25, 2017;1:00 PM;8,197;509;-117;1,814;-14;0;-985;765;-857;530;-11;0;-500;4,701;-1,599;5,091;-850;0;-280
Nov 25, 2017;2:00 PM;9,120;429;-6;1,814;-14;0;-985;740;-814;509;-14;0;-500;4,303;-1,142;5,171;-91;0;-280
Nov 25, 2017;3:00 PM;8,387;409;-112;1,414;-14;0;-985;618;-876;502;-16;0;-229;4,568;-1,213;5,191;-650;0;-220
Nov 25, 2017;4:00 PM;9,636;683;-6;1,414;-14;0;-985;401;-640;506;-15;0;-180;4,828;-919;4,917;-0;20;-374
Nov 25, 2017;5:00 PM;8,398;919;-11;1,214;-14;0;-985;272;-758;538;-14;0;-500;4,547;-1,003;4,681;-0;242;-730
Nov 25, 2017;6:00 PM;7,959;851;-42;1,214;-14;0;-1,005;238;-942;555;-23;0;-498;4,431;-1,063;4,749;-0;203;-695
Nov 25, 2017;7:00 PM;7,098;659;-82;1,214;-14;0;-1,065;160;-955;541;-27;0;-500;4,330;-1,561;4,940;-0;40;-582
Nov 25, 2017;8:00 PM;6,833;135;-6;814;-14;8;-1,255;255;-1,293;506;-34;0;-500;4,027;-952;5,465;-0;182;-505
Nov 25, 2017;9:00 PM;7,108;225;-62;814;-14;284;-1,415;175;-1,401;476;-34;0;-500;4,029;-598;5,374;-0;220;-465
Nov 25, 2017;10:00 PM;8,163;376;-72;814;-14;652;-1,614;400;-2,031;517;-33;0;-304;4,615;-291;5,281;-0;124;-257
Nov 25, 2017;11:00 PM;10,599;427;-73;814;-14;600;-160;412;-1,829;514;-33;193;-0;5,007;-340;5,231;-0;0;-150
Nov 26, 2017;12:00 AM;11,624;473;-15;1,214;-14;675;-238;183;-930;458;-33;0;-52;5,065;-289;5,127;-0;0;-0
Nov 26, 2017;1:00 AM;11,922;505;-15;827;-27;821;-0;292;-910;439;-33;0;-177;5,284;-178;5,094;-0;0;-0
Nov 26, 2017;2:00 AM;12,468;709;-15;814;-14;1,198;-0;323;-494;424;-35;0;-302;5,193;-225;4,892;-0;0;-0
Nov 26, 2017;3:00 AM;13,209;723;-15;814;-14;1,688;-0;368;-451;419;-33;0;-218;5,160;-329;5,097;-0;0;-0
Nov 26, 2017;4:00 AM;14,256;993;-15;814;-14;2,011;-58;551;-403;413;-30;0;-121;5,017;-260;5,358;-0;0;-0
